*BaseSeed:6,Group:0
*CHUNK,SEED:6,GROUP:A
1001,3,2
1002,6,5
1003,4,3
1004,4,3
1005,3,2
1006,1,0
1007,5,4
1008,1,0
1009,1,0
1010,3,2
1011,6,5
1012,5,4
1013,1,0
1014,1,0
1015,5,4
1016,1,0
1017,2,1
1018,3,2
1019,2,1
1020,4,3
1021,4,3
1022,5,4
1023,3,2
1024,4,3
1025,6,5
1026,2,1
1027,1,0
1028,6,5
1029,6,5
1030,2,1
1031,4,3
1032,2,1
1033,6,5
1034,3,2
1035,3,2
1036,5,4
1037,5,4
1038,5,4
1039,6,5
1040,2,1
1041,4,3
1042,2,1
*BREAK*
*CHUNK,GROUP:A
1043,1,0
1044,4,3
1045,5,4
1046,6,5
1047,2,1
1048,3,2
1049,3,2
1050,4,3
1051,1,0
1052,2,1
1053,4,3
1054,4,3
1055,5,4
1056,3,2
1057,4,3
1058,2,1
1059,2,1
1060,1,0
1061,4,3
1062,1,0
1063,2,1
1064,6,5
1065,1,0
1066,4,3
1067,6,5
1068,3,2
1069,1,0
1070,6,5
1071,3,2
1072,3,2
1073,3,2
1074,2,1
1075,5,4
1076,6,5
1077,5,4
1078,5,4
1079,5,4
1080,6,5
1081,2,1
1082,1,0
1083,6,5
1084,5,4
*BREAK*
*CHUNK,GROUP:B
1085,6,11
1086,4,9
1087,5,10
1088,4,9
1089,4,9
1090,6,11
1091,3,8
1092,1,6
1093,5,10
1094,4,9
1095,3,8
1096,2,7
1097,2,7
1098,1,6
1099,2,7
1100,3,8
1101,3,8
1102,4,9
1103,1,6
1104,6,11
1105,2,7
1106,3,8
1107,2,7
1108,5,10
1109,6,11
1110,6,11
1111,1,6
1112,3,8
1113,3,8
1114,6,11
1115,5,10
1116,6,11
1117,4,9
1118,1,6
1119,5,10
1120,1,6
1121,4,9
1122,2,7
1123,5,10
1124,2,7
1125,1,6
1126,5,10
*BREAK*
*CHUNK,GROUP:B
1127,3,8
1128,4,9
1129,4,9
1130,4,9
1131,6,11
1132,5,10
1133,6,11
1134,6,11
1135,5,10
1136,3,8
1137,3,8
1138,2,7
1139,6,11
1140,1,6
