*BaseSeed:4,Group:0
*CHUNK,SEED:4,GROUP:A
1001,4,3
1002,4,3
1003,1,0
1004,5,4
1005,4,3
1006,5,4
1007,5,4
1008,6,5
1009,2,1
1010,2,1
1011,1,0
1012,2,1
1013,3,2
1014,3,2
1015,4,3
1016,2,1
1017,6,5
1018,1,0
1019,1,0
1020,3,2
1021,1,0
1022,4,3
1023,3,2
1024,2,1
1025,1,0
1026,5,4
1027,6,5
1028,6,5
1029,5,4
1030,6,5
1031,1,0
1032,4,3
1033,3,2
1034,5,4
1035,2,1
1036,6,5
1037,3,2
1038,4,3
1039,2,1
1040,3,2
1041,5,4
1042,6,5
*BREAK*
*CHUNK,GROUP:A
1043,6,5
1044,3,2
1045,2,1
1046,3,2
1047,5,4
1048,6,5
1049,2,1
1050,2,1
1051,3,2
1052,1,0
1053,2,1
1054,4,3
1055,5,4
1056,4,3
1057,3,2
1058,5,4
1059,6,5
1060,5,4
1061,3,2
1062,4,3
1063,4,3
1064,1,0
1065,6,5
1066,1,0
1067,1,0
1068,3,2
1069,2,1
1070,2,1
1071,4,3
1072,6,5
1073,1,0
1074,3,2
1075,6,5
1076,5,4
1077,5,4
1078,2,1
1079,5,4
1080,4,3
1081,6,5
1082,4,3
1083,1,0
1084,1,0
*BREAK*
*CHUNK,GROUP:B
1085,1,6
1086,6,11
1087,6,11
1088,5,10
1089,4,9
1090,6,11
1091,5,10
1092,6,11
1093,2,7
1094,1,6
1095,2,7
1096,6,11
1097,1,6
1098,3,8
1099,6,11
1100,5,10
1101,3,8
1102,5,10
1103,2,7
1104,3,8
1105,3,8
1106,3,8
1107,4,9
1108,4,9
1109,6,11
1110,2,7
1111,5,10
1112,1,6
1113,1,6
1114,1,6
1115,4,9
1116,5,10
1117,5,10
1118,2,7
1119,1,6
1120,3,8
1121,4,9
1122,4,9
1123,3,8
1124,2,7
1125,4,9
1126,2,7
*BREAK*
*CHUNK,GROUP:B
1127,2,7
1128,6,11
1129,1,6
1130,3,8
1131,5,10
1132,6,11
1133,4,9
1134,1,6
1135,4,9
1136,3,8
1137,1,6
1138,4,9
1139,4,9
1140,2,7
1141,6,11
1142,3,8
1143,3,8
1144,1,6
1145,6,11
1146,3,8
1147,5,10
1148,2,7
1149,3,8
1150,1,6
1151,5,10
1152,5,10
1153,4,9
1154,6,11
1155,3,8
1156,5,10
1157,6,11
1158,4,9
1159,1,6
1160,1,6
1161,2,7
1162,4,9
1163,5,10
1164,5,10
1165,2,7
1166,6,11
1167,2,7
1168,2,7
*BREAK*
*CHUNK,GROUP:A
1169,3,2
1170,5,4
1171,5,4
1172,6,5
1173,6,5
1174,2,1
1175,2,1
1176,4,3
1177,3,2
1178,5,4
1179,1,0
1180,5,4
1181,3,2
1182,4,3
1183,1,0
1184,2,1
1185,3,2
1186,2,1
1187,6,5
1188,4,3
1189,5,4
1190,1,0
1191,6,5
1192,4,3
1193,3,2
1194,4,3
1195,1,0
1196,1,0
1197,1,0
1198,5,4
1199,1,0
1200,3,2
1201,5,4
1202,2,1
1203,6,5
1204,4,3
1205,2,1
1206,6,5
1207,6,5
1208,2,1
1209,4,3
1210,3,2
*BREAK*
*CHUNK,GROUP:A
1211,4,3
1212,4,3
1213,6,5
1214,5,4
1215,4,3
1216,2,1
1217,5,4
1218,2,1
1219,4,3
1220,5,4
1221,5,4
1222,6,5
1223,2,1
1224,1,0
1225,5,4
1226,3,2
1227,3,2
1228,2,1
1229,2,1
1230,5,4
1231,3,2
1232,4,3
1233,2,1
1234,3,2
1235,1,0
1236,2,1
1237,6,5
1238,1,0
1239,3,2
1240,1,0
1241,6,5
1242,1,0
1243,5,4
1244,1,0
1245,1,0
1246,4,3
1247,6,5
1248,6,5
1249,3,2
1250,6,5
1251,3,2
1252,4,3
*BREAK*
*CHUNK,GROUP:B
1253,2,7
1254,6,11
1255,5,10
1256,2,7
1257,5,10
1258,4,9
1259,1,6
1260,4,9
1261,6,11
1262,3,8
1263,5,10
1264,3,8
1265,4,9
1266,4,9
1267,1,6
1268,3,8
1269,6,11
1270,6,11
1271,4,9
1272,3,8
1273,2,7
1274,6,11
1275,1,6
1276,2,7
1277,1,6
1278,5,10
1279,6,11
1280,3,8
1281,3,8
1282,6,11
1283,2,7
1284,2,7
1285,5,10
1286,2,7
1287,5,10
1288,4,9
1289,1,6
1290,1,6
1291,5,10
1292,4,9
1293,1,6
1294,3,8
*BREAK*
*CHUNK,GROUP:B
1295,3,8
1296,2,7
1297,4,9
1298,6,11
1299,4,9
1300,2,7
1301,3,8
1302,3,8
1303,3,8
1304,2,7
1305,5,10
1306,4,9
1307,2,7
1308,1,6
1309,3,8
1310,2,7
1311,1,6
1312,2,7
1313,6,11
1314,5,10
1315,4,9
1316,6,11
1317,1,6
1318,6,11
1319,6,11
1320,1,6
1321,1,6
1322,5,10
1323,6,11
1324,6,11
1325,5,10
1326,5,10
1327,2,7
1328,1,6
1329,3,8
1330,4,9
1331,4,9
1332,1,6
1333,4,9
1334,5,10
1335,5,10
1336,3,8
*BREAK*
*CHUNK,GROUP:A
1337,5,4
1338,5,4
1339,2,1
1340,3,2
1341,6,5
1342,6,5
1343,4,3
1344,1,0
1345,3,2
1346,3,2
1347,1,0
1348,6,5
1349,6,5
1350,5,4
1351,3,2
1352,3,2
1353,4,3
1354,5,4
1355,2,1
1356,5,4
1357,5,4
1358,1,0
1359,5,4
1360,3,2
1361,6,5
1362,4,3
1363,6,5
1364,4,3
1365,4,3
1366,1,0
1367,1,0
1368,6,5
1369,2,1
1370,4,3
1371,1,0
1372,1,0
1373,2,1
1374,2,1
1375,2,1
1376,2,1
1377,4,3
1378,3,2
*BREAK*
*CHUNK,GROUP:A
1379,1,0
1380,4,3
1381,6,5
1382,6,5
1383,1,0
1384,3,2
1385,6,5
1386,2,1
1387,6,5
1388,4,3
1389,2,1
1390,3,2
1391,5,4
1392,2,1
1393,5,4
1394,5,4
1395,5,4
1396,3,2
1397,3,2
1398,6,5
1399,2,1
1400,4,3
1401,4,3
1402,6,5
1403,2,1
1404,3,2
1405,2,1
1406,1,0
1407,5,4
1408,1,0
1409,2,1
1410,1,0
1411,6,5
1412,1,0
1413,5,4
1414,1,0
1415,3,2
1416,4,3
1417,5,4
1418,3,2
1419,4,3
1420,4,3
*BREAK*
*CHUNK,GROUP:B
1421,4,9
1422,6,11
1423,2,7
1424,4,9
1425,6,11
1426,4,9
1427,1,6
1428,1,6
1429,4,9
1430,6,11
1431,6,11
1432,2,7
1433,2,7
1434,1,6
1435,5,10
1436,3,8
1437,2,7
1438,3,8
1439,5,10
1440,2,7
1441,5,10
1442,1,6
1443,4,9
1444,5,10
1445,6,11
1446,5,10
1447,2,7
1448,3,8
1449,3,8
1450,5,10
1451,6,11
1452,1,6
1453,3,8
1454,4,9
1455,2,7
1456,5,10
1457,4,9
1458,3,8
1459,1,6
1460,1,6
1461,6,11
1462,3,8
*BREAK*
*CHUNK,GROUP:B
1463,5,10
1464,1,6
1465,5,10
1466,4,9
1467,6,11
1468,6,11
1469,3,8
1470,3,8
1471,6,11
1472,1,6
1473,1,6
1474,5,10
1475,1,6
1476,3,8
1477,4,9
1478,3,8
1479,1,6
1480,2,7
1481,2,7
1482,2,7
1483,4,9
1484,6,11
1485,3,8
1486,6,11
1487,2,7
1488,1,6
1489,5,10
1490,3,8
1491,6,11
1492,2,7
1493,1,6
1494,2,7
1495,5,10
1496,3,8
1497,5,10
1498,4,9
1499,4,9
1500,4,9
1501,6,11
1502,5,10
1503,4,9
1504,2,7
*BREAK*
*CHUNK,GROUP:A
1505,6,5
1506,4,3
1507,6,5
1508,3,2
1509,4,3
1510,2,1
1511,5,4
1512,1,0
1513,1,0
1514,4,3
1515,3,2
1516,3,2
1517,5,4
1518,5,4
1519,2,1
1520,5,4
1521,2,1
1522,5,4
1523,1,0
1524,6,5
1525,4,3
1526,1,0
1527,3,2
1528,2,1
1529,6,5
1530,6,5
1531,5,4
1532,4,3
1533,2,1
1534,3,2
1535,1,0
1536,3,2
1537,6,5
1538,3,2
1539,2,1
1540,4,3
1541,6,5
1542,4,3
1543,1,0
1544,5,4
1545,1,0
1546,2,1
*BREAK*
*CHUNK,GROUP:A
1547,4,3
1548,6,5
1549,4,3
1550,5,4
1551,6,5
1552,5,4
1553,1,0
1554,3,2
1555,2,1
1556,3,2
1557,1,0
1558,1,0
1559,2,1
1560,2,1
1561,3,2
1562,1,0
1563,1,0
1564,3,2
1565,5,4
1566,6,5
1567,4,3
1568,5,4
1569,6,5
1570,6,5
1571,2,1
1572,3,2
1573,1,0
1574,3,2
1575,5,4
1576,2,1
1577,2,1
1578,3,2
1579,6,5
1580,2,1
1581,4,3
1582,1,0
1583,5,4
1584,4,3
1585,6,5
1586,5,4
1587,4,3
1588,4,3
*BREAK*
*CHUNK,GROUP:B
1589,3,8
1590,6,11
1591,6,11
1592,2,7
1593,2,7
1594,3,8
1595,3,8
1596,4,9
1597,3,8
1598,5,10
1599,6,11
1600,5,10
1601,3,8
1602,2,7
1603,4,9
1604,1,6
1605,6,11
1606,4,9
1607,6,11
1608,2,7
1609,2,7
1610,1,6
1611,1,6
1612,1,6
1613,5,10
1614,4,9
1615,5,10
1616,6,11
1617,2,7
1618,1,6
1619,3,8
1620,4,9
1621,5,10
1622,4,9
1623,5,10
1624,1,6
1625,6,11
1626,1,6
1627,2,7
1628,4,9
1629,5,10
1630,3,8
*BREAK*
*CHUNK,GROUP:B
1631,1,6
1632,3,8
1633,5,10
1634,3,8
1635,2,7
1636,1,6
1637,4,9
1638,3,8
1639,1,6
1640,3,8
1641,2,7
1642,4,9
1643,4,9
1644,5,10
1645,5,10
1646,3,8
1647,6,11
1648,6,11
1649,2,7
1650,1,6
1651,6,11
1652,5,10
1653,1,6
1654,4,9
1655,3,8
1656,2,7
1657,4,9
1658,5,10
1659,1,6
1660,6,11
1661,2,7
1662,1,6
1663,5,10
1664,2,7
1665,6,11
1666,4,9
1667,6,11
1668,6,11
1669,2,7
1670,4,9
1671,3,8
1672,5,10
*BREAK*
*CHUNK,GROUP:A
1673,1,0
1674,5,4
1675,2,1
1676,1,0
1677,3,2
1678,1,0
1679,1,0
1680,3,2
1681,1,0
1682,1,0
1683,6,5
1684,3,2
1685,4,3
1686,4,3
1687,4,3
1688,4,3
1689,2,1
1690,1,0
1691,5,4
1692,4,3
1693,2,1
1694,2,1
1695,3,2
1696,6,5
1697,6,5
1698,3,2
1699,5,4
1700,5,4
1701,2,1
1702,6,5
1703,2,1
1704,4,3
1705,3,2
1706,6,5
1707,3,2
1708,5,4
1709,5,4
1710,2,1
1711,6,5
1712,5,4
1713,4,3
1714,6,5
*BREAK*
*CHUNK,GROUP:A
1715,3,2
1716,2,1
1717,6,5
1718,3,2
1719,5,4
1720,2,1
1721,6,5
1722,5,4
1723,2,1
1724,5,4
1725,3,2
1726,2,1
1727,5,4
1728,2,1
1729,6,5
1730,5,4
1731,3,2
1732,1,0
1733,4,3
1734,5,4
1735,1,0
1736,2,1
1737,4,3
1738,4,3
1739,1,0
1740,1,0
1741,6,5
1742,6,5
1743,3,2
1744,6,5
1745,1,0
1746,3,2
1747,2,1
1748,4,3
1749,4,3
1750,5,4
1751,1,0
1752,1,0
1753,3,2
1754,6,5
1755,4,3
1756,4,3
