*BaseSeed:10,Group:0
*CHUNK,SEED:10,GROUP:A
1001,6,5
1002,5,4
1003,3,2
1004,4,3
1005,3,2
1006,6,5
1007,4,3
1008,4,3
1009,4,3
1010,6,5
1011,3,2
1012,3,2
1013,5,4
1014,2,1
1015,6,5
1016,3,2
1017,1,0
1018,6,5
1019,4,3
1020,4,3
1021,1,0
1022,1,0
1023,1,0
1024,2,1
1025,2,1
1026,5,4
1027,1,0
1028,3,2
1029,3,2
1030,5,4
1031,5,4
1032,2,1
1033,4,3
1034,6,5
1035,2,1
1036,2,1
1037,6,5
1038,1,0
1039,5,4
1040,1,0
1041,5,4
1042,2,1
*BREAK*
*CHUNK,GROUP:A
1043,1,0
1044,2,1
1045,3,2
1046,2,1
1047,3,2
1048,5,4
1049,4,3
1050,3,2
1051,5,4
1052,3,2
1053,2,1
1054,5,4
1055,1,0
1056,1,0
1057,1,0
1058,4,3
1059,1,0
1060,6,5
1061,6,5
1062,6,5
1063,2,1
1064,2,1
1065,4,3
1066,6,5
1067,2,1
1068,1,0
1069,4,3
1070,6,5
1071,1,0
1072,3,2
1073,5,4
1074,6,5
1075,3,2
1076,5,4
1077,4,3
1078,4,3
1079,6,5
1080,5,4
1081,3,2
1082,2,1
1083,5,4
1084,4,3
*BREAK*
*CHUNK,GROUP:B
1085,4,9
1086,1,6
1087,2,7
1088,3,8
1089,6,11
1090,6,11
1091,5,10
1092,1,6
1093,5,10
1094,6,11
1095,1,6
1096,5,10
1097,4,9
1098,3,8
1099,1,6
1100,3,8
1101,2,7
1102,4,9
1103,1,6
1104,2,7
1105,4,9
1106,2,7
1107,5,10
1108,6,11
1109,4,9
1110,6,11
1111,5,10
1112,6,11
1113,2,7
1114,4,9
1115,4,9
1116,1,6
1117,5,10
1118,2,7
1119,1,6
1120,3,8
1121,2,7
1122,3,8
1123,5,10
1124,6,11
1125,3,8
1126,3,8
*BREAK*
*CHUNK,GROUP:B
1127,6,11
1128,6,11
1129,3,8
1130,5,10
1131,3,8
1132,6,11
1133,4,9
1134,4,9
1135,3,8
1136,3,8
1137,1,6
1138,3,8
1139,5,10
1140,1,6
1141,1,6
1142,2,7
1143,1,6
1144,4,9
1145,6,11
1146,5,10
1147,4,9
1148,5,10
1149,4,9
1150,6,11
1151,5,10
1152,4,9
1153,3,8
1154,2,7
1155,1,6
1156,1,6
1157,6,11
1158,4,9
1159,1,6
1160,2,7
1161,2,7
1162,2,7
1163,2,7
1164,6,11
1165,2,7
1166,5,10
1167,5,10
1168,3,8
*BREAK*
*CHUNK,GROUP:A
1169,5,4
1170,5,4
1171,5,4
1172,1,0
1173,1,0
1174,3,2
1175,2,1
1176,3,2
1177,6,5
1178,2,1
1179,3,2
1180,6,5
1181,2,1
1182,4,3
1183,1,0
1184,4,3
1185,6,5
1186,6,5
1187,6,5
1188,4,3
1189,1,0
1190,1,0
1191,6,5
1192,5,4
1193,5,4
1194,4,3
1195,1,0
1196,2,1
1197,4,3
1198,2,1
1199,3,2
1200,3,2
1201,6,5
1202,4,3
1203,3,2
1204,5,4
1205,2,1
1206,3,2
1207,5,4
1208,4,3
1209,1,0
1210,2,1
*BREAK*
*CHUNK,GROUP:A
1211,3,2
1212,5,4
1213,1,0
1214,1,0
1215,4,3
1216,5,4
1217,6,5
1218,1,0
1219,4,3
1220,4,3
1221,3,2
1222,2,1
1223,1,0
1224,6,5
1225,2,1
1226,5,4
1227,4,3
1228,6,5
1229,6,5
1230,4,3
1231,2,1
1232,3,2
1233,5,4
1234,3,2
1235,2,1
1236,4,3
1237,6,5
1238,2,1
1239,5,4
1240,4,3
1241,5,4
1242,6,5
1243,3,2
1244,1,0
1245,2,1
1246,1,0
1247,5,4
1248,3,2
1249,3,2
1250,1,0
1251,2,1
1252,6,5
*BREAK*
*CHUNK,GROUP:B
1253,4,9
1254,3,8
1255,4,9
1256,1,6
1257,3,8
1258,1,6
1259,4,9
1260,5,10
1261,4,9
1262,4,9
1263,1,6
1264,3,8
1265,2,7
1266,4,9
1267,6,11
1268,6,11
1269,5,10
1270,2,7
1271,2,7
1272,5,10
1273,5,10
1274,6,11
1275,4,9
1276,3,8
1277,5,10
1278,3,8
1279,6,11
1280,1,6
1281,1,6
1282,2,7
1283,2,7
1284,2,7
1285,6,11
1286,5,10
1287,3,8
1288,3,8
1289,1,6
1290,6,11
1291,1,6
1292,5,10
1293,6,11
1294,2,7
*BREAK*
*CHUNK,GROUP:B
1295,2,7
1296,6,11
1297,4,9
1298,2,7
1299,2,7
1300,1,6
1301,2,7
1302,6,11
1303,3,8
1304,5,10
1305,5,10
1306,3,8
1307,6,11
1308,3,8
1309,4,9
1310,6,11
1311,1,6
1312,2,7
1313,3,8
1314,5,10
1315,1,6
1316,4,9
1317,5,10
1318,5,10
1319,4,9
1320,4,9
1321,1,6
1322,3,8
1323,2,7
1324,1,6
1325,6,11
1326,1,6
1327,3,8
1328,6,11
1329,3,8
1330,5,10
1331,2,7
1332,6,11
1333,4,9
1334,5,10
1335,1,6
1336,4,9
*BREAK*
*CHUNK,GROUP:A
1337,6,5
