*BaseSeed:1002,Group:0
*CHUNK,SEED:1011,GROUP:A
1001,5,4
1002,1,0
1003,6,5
1004,4,3
1005,6,5
1006,2,1
1007,5,4
1008,8,7
1009,1,0
1010,7,6
1011,4,3
1012,3,2
1013,2,1
1014,1,0
1015,2,1
1016,7,6
1017,6,5
1018,4,3
1019,8,7
1020,3,2
1021,7,6
1022,3,2
1023,8,7
1024,5,4
*CHUNK,SEED:1003,GROUP:A
1025,5,4
1026,4,3
1027,7,6
1028,7,6
1029,6,5
1030,3,2
1031,5,4
1032,8,7
1033,1,0
1034,6,5
1035,2,1
1036,5,4
1037,8,7
1038,4,3
1039,4,3
1040,6,5
1041,3,2
1042,2,1
1043,8,7
1044,3,2
1045,1,0
1046,2,1
1047,1,0
1048,7,6
*BREAK*
*CHUNK,GROUP:A
1049,7,6
1050,5,4
1051,8,7
1052,4,3
1053,1,0
1054,4,3
1055,1,0
1056,7,6
1057,3,2
1058,6,5
1059,8,7
1060,2,1
1061,4,3
1062,8,7
1063,6,5
1064,2,1
1065,7,6
1066,3,2
1067,1,0
1068,2,1
1069,6,5
1070,5,4
1071,5,4
1072,3,2
*CHUNK,SEED:1008,GROUP:B
1073,8,15
1074,8,15
1075,4,11
1076,1,8
1077,6,13
1078,4,11
1079,1,8
1080,1,8
1081,5,12
1082,7,14
1083,7,14
1084,6,13
1085,8,15
1086,4,11
1087,3,10
1088,5,12
1089,3,10
1090,3,10
1091,2,9
1092,2,9
1093,2,9
1094,7,14
1095,6,13
1096,5,12
*BREAK*
*CHUNK,GROUP:B
1097,7,14
1098,4,11
1099,3,10
1100,2,9
1101,2,9
1102,6,13
1103,5,12
1104,6,13
1105,4,11
1106,8,15
1107,2,9
1108,3,10
1109,3,10
1110,8,15
1111,4,11
1112,5,12
1113,1,8
1114,1,8
1115,1,8
1116,7,14
1117,8,15
1118,5,12
1119,7,14
1120,6,13
*CHUNK,SEED:1009,GROUP:B
1121,7,14
1122,6,13
1123,2,9
1124,5,12
1125,6,13
1126,6,13
1127,4,11
1128,5,12
1129,3,10
1130,4,11
1131,7,14
1132,8,15
1133,2,9
1134,3,10
1135,8,15
1136,8,15
1137,1,8
1138,1,8
1139,3,10
1140,1,8
1141,2,9
1142,7,14
1143,4,11
1144,5,12
*BREAK*
*CHUNK,GROUP:B
1145,5,12
1146,2,9
1147,6,13
1148,1,8
1149,3,10
1150,3,10
1151,7,14
1152,8,15
1153,7,14
1154,2,9
1155,4,11
1156,8,15
1157,5,12
1158,2,9
1159,8,15
1160,7,14
1161,3,10
1162,6,13
1163,1,8
1164,4,11
1165,4,11
1166,6,13
1167,5,12
1168,1,8
*CHUNK,SEED:1004,GROUP:A
1169,4,3
1170,2,1
1171,5,4
1172,3,2
1173,7,6
1174,6,5
1175,1,0
1176,5,4
1177,8,7
1178,4,3
1179,2,1
1180,8,7
1181,3,2
1182,4,3
1183,1,0
1184,1,0
1185,6,5
1186,8,7
1187,2,1
1188,7,6
1189,5,4
1190,6,5
1191,7,6
1192,3,2
*BREAK*
*CHUNK,GROUP:A
1193,6,5
1194,3,2
1195,2,1
1196,4,3
1197,1,0
1198,2,1
1199,4,3
1200,1,0
1201,7,6
1202,1,0
1203,2,1
1204,8,7
1205,7,6
1206,3,2
1207,5,4
1208,7,6
1209,4,3
1210,5,4
1211,5,4
1212,8,7
1213,6,5
1214,6,5
1215,8,7
1216,3,2
*CHUNK,SEED:1005,GROUP:A
1217,3,2
1218,7,6
1219,2,1
1220,6,5
1221,6,5
1222,7,6
1223,5,4
1224,1,0
1225,8,7
1226,1,0
1227,2,1
1228,1,0
1229,7,6
1230,3,2
1231,6,5
1232,4,3
1233,3,2
1234,5,4
1235,2,1
1236,8,7
1237,5,4
1238,4,3
1239,4,3
1240,8,7
*BREAK*
*CHUNK,GROUP:A
1241,4,3
1242,1,0
1243,5,4
1244,3,2
1245,2,1
1246,7,6
1247,6,5
1248,2,1
1249,1,0
1250,3,2
1251,2,1
1252,6,5
1253,4,3
1254,5,4
1255,8,7
1256,3,2
1257,6,5
1258,1,0
1259,7,6
1260,7,6
1261,8,7
1262,4,3
1263,8,7
1264,5,4
*CHUNK,SEED:1010,GROUP:B
1265,6,13
1266,3,10
1267,8,15
1268,1,8
1269,5,12
1270,8,15
1271,1,8
1272,3,10
1273,2,9
1274,2,9
1275,6,13
1276,3,10
1277,7,14
1278,4,11
1279,5,12
1280,4,11
1281,7,14
1282,7,14
1283,5,12
1284,1,8
1285,4,11
1286,2,9
1287,8,15
1288,6,13
*BREAK*
*CHUNK,GROUP:B
1289,4,11
1290,1,8
1291,8,15
1292,1,8
1293,3,10
1294,7,14
1295,2,9
1296,1,8
1297,3,10
1298,5,12
1299,5,12
1300,6,13
1301,2,9
1302,5,12
1303,6,13
1304,4,11
1305,6,13
1306,7,14
1307,4,11
1308,2,9
1309,8,15
1310,7,14
1311,8,15
1312,3,10
*CHUNK,SEED:1007,GROUP:B
1313,1,8
1314,3,10
1315,6,13
1316,6,13
1317,6,13
1318,3,10
1319,5,12
1320,4,11
1321,5,12
1322,2,9
1323,8,15
1324,4,11
1325,5,12
1326,8,15
1327,7,14
1328,1,8
1329,7,14
1330,8,15
1331,2,9
1332,7,14
1333,4,11
1334,3,10
1335,1,8
1336,2,9
*BREAK*
*CHUNK,GROUP:B
1337,1,8
1338,6,13
1339,2,9
1340,3,10
1341,2,9
1342,8,15
1343,3,10
1344,5,12
1345,8,15
1346,6,13
1347,3,10
1348,7,14
1349,7,14
1350,6,13
1351,7,14
1352,1,8
1353,5,12
1354,4,11
1355,8,15
1356,5,12
1357,4,11
1358,2,9
1359,1,8
1360,4,11
*CHUNK,SEED:1006,GROUP:A
1361,2,1
1362,5,4
1363,8,7
1364,2,1
1365,6,5
1366,1,0
1367,1,0
1368,7,6
1369,6,5
1370,5,4
1371,1,0
1372,3,2
1373,3,2
1374,2,1
1375,4,3
1376,8,7
1377,8,7
1378,4,3
1379,4,3
1380,7,6
1381,6,5
1382,5,4
1383,7,6
1384,3,2
*BREAK*
*CHUNK,GROUP:A
1385,2,1
1386,8,7
1387,7,6
1388,3,2
1389,2,1
1390,4,3
1391,8,7
1392,3,2
1393,5,4
1394,4,3
1395,1,0
1396,1,0
1397,6,5
1398,6,5
1399,4,3
1400,6,5
1401,5,4
1402,7,6
1403,7,6
1404,2,1
1405,1,0
1406,8,7
1407,3,2
1408,5,4
*CHUNK,SEED:1004,GROUP:A
1409,4,3
1410,2,1
1411,5,4
1412,3,2
1413,7,6
1414,6,5
1415,1,0
1416,5,4
1417,8,7
1418,4,3
1419,2,1
1420,8,7
1421,3,2
1422,4,3
1423,1,0
1424,1,0
1425,6,5
1426,8,7
1427,2,1
1428,7,6
1429,5,4
1430,6,5
1431,7,6
1432,3,2
*BREAK*
*CHUNK,GROUP:A
1433,6,5
1434,3,2
1435,2,1
1436,4,3
1437,1,0
1438,2,1
1439,4,3
1440,1,0
1441,7,6
1442,1,0
1443,2,1
1444,8,7
1445,7,6
1446,3,2
1447,5,4
1448,7,6
1449,4,3
1450,5,4
1451,5,4
1452,8,7
1453,6,5
1454,6,5
1455,8,7
1456,3,2
*CHUNK,SEED:1009,GROUP:B
1457,7,14
1458,6,13
1459,2,9
1460,5,12
1461,6,13
1462,6,13
1463,4,11
1464,5,12
1465,3,10
1466,4,11
1467,7,14
1468,8,15
1469,2,9
1470,3,10
1471,8,15
1472,8,15
1473,1,8
1474,1,8
1475,3,10
1476,1,8
1477,2,9
1478,7,14
1479,4,11
1480,5,12
*BREAK*
*CHUNK,GROUP:B
1481,5,12
1482,2,9
1483,6,13
1484,1,8
1485,3,10
1486,3,10
1487,7,14
1488,8,15
1489,7,14
1490,2,9
1491,4,11
1492,8,15
1493,5,12
1494,2,9
1495,8,15
1496,7,14
1497,3,10
1498,6,13
1499,1,8
1500,4,11
1501,4,11
1502,6,13
1503,5,12
1504,1,8
*CHUNK,SEED:1010,GROUP:B
1505,6,13
1506,3,10
1507,8,15
1508,1,8
1509,5,12
1510,8,15
1511,1,8
1512,3,10
1513,2,9
1514,2,9
1515,6,13
1516,3,10
1517,7,14
1518,4,11
1519,5,12
1520,4,11
1521,7,14
1522,7,14
1523,5,12
1524,1,8
1525,4,11
1526,2,9
1527,8,15
1528,6,13
*BREAK*
*CHUNK,GROUP:B
1529,4,11
1530,1,8
1531,8,15
1532,1,8
1533,3,10
1534,7,14
1535,2,9
1536,1,8
1537,3,10
1538,5,12
1539,5,12
1540,6,13
1541,2,9
1542,5,12
1543,6,13
1544,4,11
1545,6,13
1546,7,14
1547,4,11
1548,2,9
1549,8,15
1550,7,14
1551,8,15
1552,3,10
*CHUNK,SEED:1005,GROUP:A
1553,3,2
1554,7,6
1555,2,1
1556,6,5
1557,6,5
1558,7,6
1559,5,4
1560,1,0
1561,8,7
1562,1,0
1563,2,1
1564,1,0
1565,7,6
1566,3,2
1567,6,5
1568,4,3
1569,3,2
1570,5,4
1571,2,1
1572,8,7
1573,5,4
1574,4,3
1575,4,3
1576,8,7
*BREAK*
*CHUNK,GROUP:A
1577,4,3
1578,1,0
1579,5,4
1580,3,2
1581,2,1
1582,7,6
1583,6,5
1584,2,1
1585,1,0
1586,3,2
1587,2,1
1588,6,5
1589,4,3
1590,5,4
1591,8,7
1592,3,2
1593,6,5
1594,1,0
1595,7,6
1596,7,6
1597,8,7
1598,4,3
1599,8,7
1600,5,4
*CHUNK,SEED:1006,GROUP:A
1601,2,1
1602,5,4
1603,8,7
1604,2,1
1605,6,5
1606,1,0
1607,1,0
1608,7,6
1609,6,5
1610,5,4
1611,1,0
1612,3,2
1613,3,2
1614,2,1
1615,4,3
1616,8,7
1617,8,7
1618,4,3
1619,4,3
1620,7,6
1621,6,5
1622,5,4
1623,7,6
1624,3,2
*BREAK*
*CHUNK,GROUP:A
1625,2,1
1626,8,7
1627,7,6
1628,3,2
1629,2,1
1630,4,3
1631,8,7
1632,3,2
1633,5,4
1634,4,3
1635,1,0
1636,1,0
1637,6,5
1638,6,5
1639,4,3
1640,6,5
1641,5,4
1642,7,6
1643,7,6
1644,2,1
1645,1,0
1646,8,7
1647,3,2
1648,5,4
*CHUNK,SEED:1007,GROUP:B
1649,1,8
1650,3,10
1651,6,13
1652,6,13
1653,6,13
1654,3,10
1655,5,12
1656,4,11
1657,5,12
1658,2,9
1659,8,15
1660,4,11
1661,5,12
1662,8,15
1663,7,14
1664,1,8
1665,7,14
1666,8,15
1667,2,9
1668,7,14
1669,4,11
1670,3,10
1671,1,8
1672,2,9
*BREAK*
*CHUNK,GROUP:B
1673,1,8
1674,6,13
1675,2,9
1676,3,10
1677,2,9
1678,8,15
1679,3,10
1680,5,12
1681,8,15
1682,6,13
1683,3,10
1684,7,14
1685,7,14
1686,6,13
1687,7,14
1688,1,8
1689,5,12
1690,4,11
1691,8,15
1692,5,12
1693,4,11
1694,2,9
1695,1,8
1696,4,11
*CHUNK,SEED:1008,GROUP:B
1697,8,15
1698,8,15
1699,4,11
1700,1,8
1701,6,13
1702,4,11
1703,1,8
1704,1,8
1705,5,12
1706,7,14
1707,7,14
1708,6,13
1709,8,15
1710,4,11
1711,3,10
1712,5,12
1713,3,10
1714,3,10
1715,2,9
1716,2,9
1717,2,9
1718,7,14
1719,6,13
1720,5,12
*BREAK*
*CHUNK,GROUP:B
1721,7,14
1722,4,11
1723,3,10
1724,2,9
1725,2,9
1726,6,13
1727,5,12
1728,6,13
1729,4,11
1730,8,15
1731,2,9
1732,3,10
1733,3,10
1734,8,15
1735,4,11
1736,5,12
1737,1,8
1738,1,8
1739,1,8
1740,7,14
1741,8,15
1742,5,12
1743,7,14
1744,6,13
*CHUNK,SEED:1003,GROUP:A
1745,5,4
1746,4,3
1747,7,6
1748,7,6
1749,6,5
1750,3,2
1751,5,4
1752,8,7
1753,1,0
1754,6,5
1755,2,1
1756,5,4
1757,8,7
1758,4,3
1759,4,3
1760,6,5
1761,3,2
1762,2,1
1763,8,7
1764,3,2
1765,1,0
1766,2,1
1767,1,0
1768,7,6
*BREAK*
*CHUNK,GROUP:A
1769,7,6
1770,5,4
1771,8,7
1772,4,3
1773,1,0
1774,4,3
1775,1,0
1776,7,6
1777,3,2
1778,6,5
1779,8,7
1780,2,1
1781,4,3
1782,8,7
1783,6,5
1784,2,1
1785,7,6
1786,3,2
1787,1,0
1788,2,1
1789,6,5
1790,5,4
1791,5,4
1792,3,2
