*BaseSeed:1001,Group:0
*CHUNK,SEED:1010,GROUP:A
1001,6,5
1002,3,2
1003,8,7
1004,1,0
1005,5,4
1006,8,7
1007,1,0
1008,3,2
1009,2,1
1010,2,1
1011,6,5
1012,3,2
1013,7,6
1014,4,3
1015,5,4
1016,4,3
1017,7,6
1018,7,6
1019,5,4
1020,1,0
1021,4,3
1022,2,1
1023,8,7
1024,6,5
*CHUNK,SEED:1002,GROUP:A
1025,6,5
1026,7,6
1027,1,0
1028,3,2
1029,6,5
1030,2,1
1031,1,0
1032,3,2
1033,3,2
1034,2,1
1035,5,4
1036,5,4
1037,6,5
1038,8,7
1039,1,0
1040,4,3
1041,8,7
1042,7,6
1043,8,7
1044,5,4
1045,2,1
1046,4,3
1047,7,6
1048,4,3
*BREAK*
*CHUNK,GROUP:A
1049,1,0
1050,6,5
1051,6,5
1052,4,3
1053,1,0
1054,8,7
1055,6,5
1056,5,4
1057,7,6
1058,4,3
1059,8,7
1060,4,3
1061,2,1
1062,7,6
1063,2,1
1064,7,6
1065,5,4
1066,5,4
1067,8,7
1068,2,1
1069,3,2
1070,1,0
1071,3,2
1072,3,2
*CHUNK,SEED:1007,GROUP:B
1073,1,8
1074,3,10
1075,6,13
1076,6,13
1077,6,13
1078,3,10
1079,5,12
1080,4,11
1081,5,12
1082,2,9
1083,8,15
1084,4,11
1085,5,12
1086,8,15
1087,7,14
1088,1,8
1089,7,14
1090,8,15
1091,2,9
1092,7,14
1093,4,11
1094,3,10
1095,1,8
1096,2,9
*BREAK*
*CHUNK,GROUP:B
1097,1,8
1098,6,13
1099,2,9
1100,3,10
1101,2,9
1102,8,15
1103,3,10
1104,5,12
1105,8,15
1106,6,13
1107,3,10
1108,7,14
1109,7,14
1110,6,13
1111,7,14
1112,1,8
1113,5,12
1114,4,11
1115,8,15
1116,5,12
1117,4,11
1118,2,9
1119,1,8
1120,4,11
*CHUNK,SEED:1008,GROUP:B
1121,8,15
1122,8,15
1123,4,11
1124,1,8
1125,6,13
1126,4,11
1127,1,8
1128,1,8
1129,5,12
1130,7,14
1131,7,14
1132,6,13
1133,8,15
1134,4,11
1135,3,10
1136,5,12
1137,3,10
1138,3,10
1139,2,9
1140,2,9
1141,2,9
1142,7,14
1143,6,13
1144,5,12
*BREAK*
*CHUNK,GROUP:B
1145,7,14
1146,4,11
1147,3,10
1148,2,9
1149,2,9
1150,6,13
1151,5,12
1152,6,13
1153,4,11
1154,8,15
1155,2,9
1156,3,10
1157,3,10
1158,8,15
1159,4,11
1160,5,12
1161,1,8
1162,1,8
1163,1,8
1164,7,14
1165,8,15
1166,5,12
1167,7,14
1168,6,13
*CHUNK,SEED:1003,GROUP:A
1169,5,4
1170,4,3
1171,7,6
1172,7,6
1173,6,5
1174,3,2
1175,5,4
1176,8,7
1177,1,0
1178,6,5
1179,2,1
1180,5,4
1181,8,7
1182,4,3
1183,4,3
1184,6,5
1185,3,2
1186,2,1
1187,8,7
1188,3,2
1189,1,0
1190,2,1
1191,1,0
1192,7,6
*BREAK*
*CHUNK,GROUP:A
1193,7,6
1194,5,4
1195,8,7
1196,4,3
1197,1,0
1198,4,3
1199,1,0
1200,7,6
1201,3,2
1202,6,5
1203,8,7
1204,2,1
1205,4,3
1206,8,7
1207,6,5
1208,2,1
1209,7,6
1210,3,2
1211,1,0
1212,2,1
1213,6,5
1214,5,4
1215,5,4
1216,3,2
*CHUNK,SEED:1004,GROUP:A
1217,4,3
1218,2,1
1219,5,4
1220,3,2
1221,7,6
1222,6,5
1223,1,0
1224,5,4
1225,8,7
1226,4,3
1227,2,1
1228,8,7
1229,3,2
1230,4,3
1231,1,0
1232,1,0
1233,6,5
1234,8,7
1235,2,1
1236,7,6
1237,5,4
1238,6,5
1239,7,6
1240,3,2
*BREAK*
*CHUNK,GROUP:A
1241,6,5
1242,3,2
1243,2,1
1244,4,3
1245,1,0
1246,2,1
1247,4,3
1248,1,0
1249,7,6
1250,1,0
1251,2,1
1252,8,7
1253,7,6
1254,3,2
1255,5,4
1256,7,6
1257,4,3
1258,5,4
1259,5,4
1260,8,7
1261,6,5
1262,6,5
1263,8,7
1264,3,2
*CHUNK,SEED:1009,GROUP:B
1265,7,14
1266,6,13
1267,2,9
1268,5,12
1269,6,13
1270,6,13
1271,4,11
1272,5,12
1273,3,10
1274,4,11
1275,7,14
1276,8,15
1277,2,9
1278,3,10
1279,8,15
1280,8,15
1281,1,8
1282,1,8
1283,3,10
1284,1,8
1285,2,9
1286,7,14
1287,4,11
1288,5,12
*BREAK*
*CHUNK,GROUP:B
1289,5,12
1290,2,9
1291,6,13
1292,1,8
1293,3,10
1294,3,10
1295,7,14
1296,8,15
1297,7,14
1298,2,9
1299,4,11
1300,8,15
1301,5,12
1302,2,9
1303,8,15
1304,7,14
1305,3,10
1306,6,13
1307,1,8
1308,4,11
1309,4,11
1310,6,13
1311,5,12
1312,1,8
*CHUNK,SEED:1006,GROUP:B
1313,2,9
1314,5,12
1315,8,15
1316,2,9
1317,6,13
1318,1,8
1319,1,8
1320,7,14
1321,6,13
1322,5,12
1323,1,8
1324,3,10
1325,3,10
1326,2,9
1327,4,11
1328,8,15
1329,8,15
1330,4,11
1331,4,11
1332,7,14
1333,6,13
1334,5,12
1335,7,14
1336,3,10
*BREAK*
*CHUNK,GROUP:B
1337,2,9
1338,8,15
1339,7,14
1340,3,10
1341,2,9
1342,4,11
1343,8,15
1344,3,10
1345,5,12
1346,4,11
1347,1,8
1348,1,8
1349,6,13
1350,6,13
1351,4,11
1352,6,13
1353,5,12
1354,7,14
1355,7,14
1356,2,9
1357,1,8
1358,8,15
1359,3,10
1360,5,12
*CHUNK,SEED:1005,GROUP:A
1361,3,2
1362,7,6
1363,2,1
1364,6,5
1365,6,5
1366,7,6
1367,5,4
1368,1,0
1369,8,7
1370,1,0
1371,2,1
1372,1,0
1373,7,6
1374,3,2
1375,6,5
1376,4,3
1377,3,2
1378,5,4
1379,2,1
1380,8,7
1381,5,4
1382,4,3
1383,4,3
1384,8,7
*BREAK*
*CHUNK,GROUP:A
1385,4,3
1386,1,0
1387,5,4
1388,3,2
1389,2,1
1390,7,6
1391,6,5
1392,2,1
1393,1,0
1394,3,2
1395,2,1
1396,6,5
1397,4,3
1398,5,4
1399,8,7
1400,3,2
1401,6,5
1402,1,0
1403,7,6
1404,7,6
1405,8,7
1406,4,3
1407,8,7
1408,5,4
*CHUNK,SEED:1003,GROUP:A
1409,5,4
1410,4,3
1411,7,6
1412,7,6
1413,6,5
1414,3,2
1415,5,4
1416,8,7
1417,1,0
1418,6,5
1419,2,1
1420,5,4
1421,8,7
1422,4,3
1423,4,3
1424,6,5
1425,3,2
1426,2,1
1427,8,7
1428,3,2
1429,1,0
1430,2,1
1431,1,0
1432,7,6
*BREAK*
