*BaseSeed:1031,Group:0
*CHUNK,SEED:1031,GROUP:A
1001,8,7
1002,2,1
1003,4,3
1004,7,6
1005,4,3
1006,4,3
1007,4,3
1008,3,2
1009,6,5
1010,2,1
1011,6,5
1012,7,6
1013,1,0
1014,1,0
1015,2,1
1016,3,2
1017,5,4
1018,3,2
1019,5,4
1020,3,2
1021,8,7
1022,2,1
1023,2,1
1024,7,6
1025,8,7
1026,1,0
1027,8,7
1028,3,2
1029,5,4
1030,1,0
1031,7,6
1032,6,5
1033,4,3
1034,8,7
1035,6,5
1036,6,5
1037,1,0
1038,5,4
1039,5,4
1040,7,6
*BREAK*
*CHUNK,GROUP:A
1041,8,7
1042,7,6
1043,2,1
1044,5,4
1045,5,4
1046,6,5
1047,8,7
1048,2,1
1049,6,5
1050,3,2
1051,1,0
1052,2,1
1053,4,3
1054,3,2
1055,4,3
1056,7,6
1057,2,1
1058,5,4
1059,1,0
1060,4,3
1061,8,7
1062,8,7
1063,7,6
1064,6,5
1065,2,1
1066,4,3
1067,6,5
1068,5,4
1069,1,0
1070,5,4
1071,3,2
1072,6,5
1073,8,7
1074,3,2
1075,1,0
1076,7,6
1077,7,6
1078,3,2
1079,4,3
1080,1,0
*BREAK*
*CHUNK,GROUP:B
1081,7,14
1082,2,9
1083,3,10
1084,8,15
1085,6,13
1086,1,8
1087,2,9
1088,8,15
1089,3,10
1090,1,8
1091,6,13
1092,2,9
1093,4,11
1094,1,8
1095,5,12
1096,5,12
1097,4,11
1098,2,9
1099,7,14
1100,4,11
1101,1,8
1102,7,14
1103,8,15
1104,5,12
1105,7,14
1106,5,12
1107,4,11
1108,3,10
1109,5,12
1110,8,15
1111,2,9
1112,6,13
1113,3,10
1114,4,11
1115,6,13
1116,7,14
1117,3,10
1118,1,8
1119,8,15
1120,6,13
*BREAK*
*CHUNK,GROUP:B
1121,7,14
1122,6,13
1123,8,15
1124,2,9
1125,8,15
1126,5,12
1127,7,14
1128,4,11
1129,7,14
1130,6,13
1131,3,10
1132,2,9
1133,6,13
1134,8,15
1135,8,15
1136,7,14
1137,1,8
1138,6,13
1139,3,10
1140,1,8
1141,1,8
1142,4,11
1143,7,14
1144,1,8
1145,3,10
1146,2,9
1147,4,11
1148,3,10
1149,2,9
1150,4,11
1151,6,13
1152,5,12
1153,5,12
1154,1,8
1155,8,15
1156,2,9
1157,4,11
1158,5,12
1159,3,10
1160,5,12
*BREAK*
*CHUNK,GROUP:A
1161,8,7
1162,5,4
1163,8,7
1164,4,3
1165,5,4
1166,3,2
1167,7,6
1168,4,3
1169,8,7
1170,5,4
1171,3,2
1172,7,6
1173,1,0
1174,7,6
1175,6,5
1176,3,2
1177,6,5
1178,8,7
1179,3,2
1180,2,1
1181,2,1
1182,1,0
1183,2,1
1184,5,4
1185,1,0
1186,1,0
1187,6,5
1188,2,1
1189,5,4
1190,7,6
1191,4,3
1192,7,6
1193,3,2
1194,1,0
1195,4,3
1196,6,5
1197,2,1
1198,6,5
1199,8,7
1200,4,3
*BREAK*
*CHUNK,GROUP:A
1201,4,3
1202,6,5
1203,8,7
1204,7,6
1205,2,1
1206,1,0
1207,6,5
1208,2,1
1209,3,2
1210,6,5
1211,5,4
1212,4,3
1213,2,1
1214,1,0
1215,5,4
1216,1,0
1217,8,7
1218,4,3
1219,7,6
1220,5,4
1221,2,1
1222,8,7
1223,6,5
1224,8,7
1225,2,1
1226,6,5
1227,3,2
1228,8,7
1229,7,6
1230,7,6
1231,3,2
1232,1,0
1233,3,2
1234,1,0
1235,5,4
1236,4,3
1237,3,2
1238,5,4
1239,7,6
1240,4,3
*BREAK*
*CHUNK,GROUP:B
1241,8,15
1242,8,15
1243,1,8
1244,1,8
1245,2,9
1246,7,14
1247,6,13
1248,2,9
1249,5,12
1250,3,10
1251,6,13
1252,6,13
1253,2,9
1254,2,9
1255,8,15
1256,2,9
1257,8,15
1258,5,12
1259,5,12
1260,7,14
1261,5,12
1262,4,11
1263,5,12
1264,7,14
1265,4,11
1266,3,10
1267,3,10
1268,4,11
1269,8,15
1270,3,10
1271,7,14
1272,6,13
1273,1,8
1274,1,8
1275,4,11
1276,7,14
1277,4,11
1278,6,13
1279,3,10
1280,1,8
*BREAK*
*CHUNK,GROUP:B
1281,4,11
1282,5,12
1283,7,14
1284,3,10
1285,7,14
1286,8,15
1287,4,11
1288,8,15
1289,3,10
1290,3,10
1291,1,8
1292,4,11
1293,3,10
1294,5,12
1295,5,12
1296,2,9
1297,5,12
1298,2,9
1299,6,13
1300,1,8
1301,2,9
1302,2,9
1303,7,14
1304,6,13
1305,6,13
1306,8,15
1307,6,13
1308,8,15
1309,8,15
1310,7,14
1311,1,8
1312,4,11
1313,1,8
1314,3,10
1315,1,8
1316,7,14
1317,5,12
1318,4,11
1319,2,9
1320,6,13
*BREAK*
*CHUNK,GROUP:A
1321,6,5
1322,5,4
1323,1,0
1324,1,0
1325,6,5
1326,3,2
1327,7,6
1328,2,1
1329,8,7
1330,5,4
1331,4,3
1332,1,0
1333,2,1
1334,5,4
1335,7,6
1336,4,3
1337,4,3
1338,7,6
1339,4,3
1340,2,1
1341,3,2
1342,1,0
1343,7,6
1344,4,3
1345,3,2
1346,2,1
1347,3,2
1348,8,7
1349,6,5
1350,7,6
1351,8,7
1352,8,7
1353,5,4
1354,2,1
1355,8,7
1356,5,4
1357,1,0
1358,6,5
1359,6,5
1360,3,2
*BREAK*
*CHUNK,GROUP:A
1361,2,1
1362,2,1
1363,5,4
1364,8,7
1365,3,2
1366,4,3
1367,6,5
1368,8,7
1369,8,7
1370,8,7
1371,3,2
1372,5,4
1373,1,0
1374,4,3
1375,1,0
1376,6,5
1377,3,2
1378,7,6
1379,3,2
1380,5,4
1381,4,3
1382,6,5
1383,2,1
1384,2,1
1385,3,2
1386,4,3
1387,6,5
1388,1,0
1389,7,6
1390,7,6
1391,8,7
1392,1,0
1393,4,3
1394,6,5
1395,7,6
1396,5,4
1397,5,4
1398,7,6
1399,2,1
1400,1,0
*BREAK*
*CHUNK,GROUP:B
1401,3,10
1402,4,11
1403,4,11
1404,7,14
1405,5,12
1406,2,9
1407,1,8
1408,6,13
1409,6,13
1410,5,12
1411,8,15
1412,2,9
1413,2,9
1414,1,8
1415,7,14
1416,2,9
1417,1,8
1418,8,15
1419,1,8
1420,8,15
1421,7,14
1422,7,14
1423,3,10
1424,3,10
1425,6,13
1426,7,14
1427,2,9
1428,5,12
1429,5,12
1430,8,15
1431,1,8
1432,3,10
1433,4,11
1434,4,11
1435,3,10
1436,5,12
1437,6,13
1438,8,15
1439,6,13
1440,4,11
*BREAK*
*CHUNK,GROUP:B
1441,1,8
1442,8,15
1443,7,14
1444,7,14
1445,6,13
1446,3,10
1447,1,8
1448,8,15
1449,3,10
1450,1,8
1451,8,15
1452,1,8
1453,4,11
1454,8,15
1455,5,12
1456,7,14
1457,2,9
1458,6,13
1459,8,15
1460,2,9
1461,5,12
1462,4,11
1463,3,10
1464,2,9
1465,6,13
1466,2,9
1467,5,12
1468,6,13
1469,4,11
1470,4,11
1471,6,13
1472,1,8
1473,7,14
1474,4,11
1475,5,12
1476,3,10
1477,5,12
1478,3,10
1479,7,14
1480,2,9
*BREAK*
*CHUNK,GROUP:A
1481,4,3
1482,6,5
1483,2,1
1484,4,3
1485,8,7
1486,8,7
1487,3,2
1488,5,4
1489,6,5
1490,1,0
1491,3,2
1492,3,2
1493,6,5
1494,3,2
1495,3,2
1496,5,4
1497,4,3
1498,8,7
1499,1,0
1500,7,6
1501,4,3
1502,7,6
1503,7,6
1504,1,0
1505,7,6
1506,2,1
1507,1,0
1508,6,5
1509,5,4
1510,1,0
1511,8,7
1512,4,3
1513,5,4
1514,2,1
1515,8,7
1516,7,6
1517,2,1
1518,2,1
1519,6,5
1520,5,4
*BREAK*
*CHUNK,GROUP:A
1521,6,5
1522,4,3
1523,2,1
1524,1,0
1525,2,1
1526,6,5
1527,1,0
1528,7,6
1529,4,3
1530,4,3
1531,7,6
1532,8,7
1533,8,7
1534,7,6
1535,4,3
1536,6,5
1537,4,3
1538,3,2
1539,7,6
1540,8,7
1541,3,2
1542,5,4
1543,8,7
1544,5,4
1545,1,0
1546,2,1
1547,3,2
1548,3,2
1549,3,2
1550,5,4
1551,5,4
1552,2,1
1553,1,0
1554,7,6
1555,6,5
1556,1,0
1557,8,7
1558,2,1
1559,5,4
1560,6,5
*BREAK*
*CHUNK,GROUP:B
1561,5,12
1562,2,9
1563,1,8
1564,7,14
1565,3,10
1566,5,12
1567,3,10
1568,3,10
1569,4,11
1570,1,8
1571,8,15
1572,8,15
1573,1,8
1574,4,11
1575,8,15
1576,8,15
1577,6,13
1578,7,14
1579,1,8
1580,5,12
1581,5,12
1582,4,11
1583,6,13
1584,5,12
1585,8,15
1586,3,10
1587,7,14
1588,7,14
1589,7,14
1590,6,13
1591,2,9
1592,4,11
1593,1,8
1594,2,9
1595,4,11
1596,2,9
1597,3,10
1598,2,9
1599,6,13
1600,6,13
*BREAK*
*CHUNK,GROUP:B
1601,8,15
1602,7,14
1603,3,10
1604,7,14
1605,4,11
1606,7,14
1607,1,8
1608,6,13
1609,3,10
1610,1,8
1611,4,11
1612,6,13
1613,6,13
1614,1,8
1615,3,10
1616,8,15
1617,1,8
1618,5,12
1619,4,11
1620,5,12
1621,2,9
1622,5,12
1623,5,12
1624,2,9
1625,8,15
1626,2,9
1627,6,13
1628,2,9
1629,8,15
1630,4,11
1631,3,10
1632,6,13
1633,8,15
1634,2,9
1635,5,12
1636,3,10
1637,4,11
1638,7,14
1639,7,14
1640,1,8
*BREAK*
*CHUNK,GROUP:A
1641,6,5
1642,6,5
1643,2,1
1644,6,5
1645,3,2
1646,5,4
1647,2,1
1648,3,2
1649,7,6
1650,7,6
1651,5,4
1652,8,7
1653,3,2
1654,1,0
1655,7,6
1656,6,5
1657,1,0
1658,2,1
1659,4,3
1660,8,7
1661,5,4
1662,5,4
1663,3,2
1664,2,1
1665,6,5
1666,8,7
1667,4,3
1668,1,0
1669,7,6
1670,8,7
1671,1,0
1672,8,7
1673,5,4
1674,4,3
1675,2,1
1676,4,3
1677,1,0
1678,4,3
1679,7,6
1680,3,2
*BREAK*
*CHUNK,GROUP:A
1681,2,1
1682,5,4
1683,1,0
1684,1,0
1685,3,2
1686,7,6
1687,6,5
1688,1,0
1689,6,5
1690,5,4
1691,4,3
1692,3,2
1693,2,1
1694,4,3
1695,1,0
1696,2,1
1697,7,6
1698,3,2
1699,5,4
1700,3,2
1701,8,7
1702,7,6
1703,2,1
1704,8,7
1705,7,6
1706,4,3
1707,3,2
1708,5,4
1709,6,5
1710,8,7
1711,5,4
1712,4,3
1713,7,6
1714,4,3
1715,6,5
1716,8,7
1717,6,5
1718,8,7
1719,1,0
1720,2,1
