*BaseSeed:1104,Group:1
*CHUNK,SEED:1104,GROUP:B
1001,5,12
1002,6,13
1003,3,10
1004,7,14
1005,5,12
1006,2,9
1007,5,12
1008,6,13
1009,6,13
1010,4,11
1011,7,14
1012,7,14
1013,3,10
1014,8,15
1015,7,14
1016,6,13
1017,3,10
1018,1,8
1019,1,8
1020,4,11
1021,8,15
1022,4,11
1023,8,15
1024,8,15
1025,3,10
1026,7,14
1027,4,11
1028,4,11
1029,6,13
1030,3,10
1031,8,15
1032,2,9
1033,5,12
1034,2,9
1035,2,9
1036,1,8
1037,2,9
1038,5,12
1039,1,8
1040,1,8
*BREAK*
*CHUNK,GROUP:A
1041,2,1
1042,5,4
1043,1,0
1044,4,3
1045,5,4
1046,3,2
1047,2,1
1048,1,0
1049,7,6
1050,5,4
1051,7,6
1052,8,7
1053,6,5
1054,1,0
1055,4,3
1056,8,7
1057,4,3
1058,2,1
1059,5,4
1060,3,2
1061,3,2
1062,4,3
1063,1,0
1064,6,5
1065,8,7
1066,2,1
1067,8,7
1068,3,2
1069,6,5
1070,6,5
1071,1,0
1072,4,3
1073,5,4
1074,8,7
1075,2,1
1076,7,6
1077,6,5
1078,7,6
1079,3,2
1080,7,6
*BREAK*
*CHUNK,GROUP:B
1081,3,10
1082,3,10
1083,6,13
1084,2,9
1085,6,13
1086,2,9
1087,4,11
1088,4,11
1089,5,12
1090,1,8
1091,5,12
1092,5,12
1093,1,8
1094,2,9
1095,1,8
1096,3,10
1097,2,9
1098,1,8
1099,7,14
1100,3,10
1101,5,12
1102,6,13
1103,4,11
1104,7,14
1105,8,15
1106,8,15
1107,8,15
1108,4,11
1109,6,13
1110,6,13
1111,7,14
1112,7,14
1113,4,11
1114,2,9
1115,3,10
1116,8,15
1117,8,15
1118,5,12
1119,1,8
1120,7,14
*BREAK*
*CHUNK,GROUP:A
1121,2,1
1122,5,4
1123,2,1
1124,1,0
1125,8,7
1126,8,7
1127,6,5
1128,4,3
1129,3,2
1130,5,4
1131,5,4
1132,6,5
1133,1,0
1134,7,6
1135,8,7
1136,7,6
1137,7,6
1138,1,0
1139,3,2
1140,5,4
1141,7,6
1142,6,5
1143,4,3
1144,8,7
1145,2,1
1146,4,3
1147,4,3
1148,6,5
1149,5,4
1150,3,2
1151,2,1
1152,4,3
1153,2,1
1154,3,2
1155,8,7
1156,7,6
1157,1,0
1158,1,0
1159,6,5
1160,3,2
*BREAK*
*CHUNK,GROUP:B
1161,6,13
1162,4,11
1163,8,15
1164,5,12
1165,8,15
1166,1,8
1167,3,10
1168,1,8
1169,7,14
1170,3,10
1171,4,11
1172,5,12
1173,6,13
1174,6,13
1175,1,8
1176,5,12
1177,2,9
1178,3,10
1179,8,15
1180,1,8
1181,2,9
1182,4,11
1183,6,13
1184,7,14
1185,2,9
1186,4,11
1187,5,12
1188,2,9
1189,3,10
1190,5,12
1191,4,11
1192,7,14
1193,6,13
1194,7,14
1195,2,9
1196,7,14
1197,8,15
1198,1,8
1199,8,15
1200,3,10
*BREAK*
*CHUNK,GROUP:A
1201,6,5
1202,8,7
1203,2,1
1204,8,7
1205,6,5
1206,5,4
1207,4,3
1208,5,4
1209,1,0
1210,5,4
1211,3,2
1212,3,2
1213,1,0
1214,1,0
1215,3,2
1216,6,5
1217,4,3
1218,1,0
1219,2,1
1220,6,5
1221,5,4
1222,8,7
1223,1,0
1224,8,7
1225,3,2
1226,6,5
1227,4,3
1228,7,6
1229,2,1
1230,2,1
1231,7,6
1232,2,1
1233,4,3
1234,8,7
1235,7,6
1236,3,2
1237,7,6
1238,5,4
1239,4,3
1240,7,6
*BREAK*
*CHUNK,GROUP:B
1241,1,8
1242,5,12
1243,1,8
1244,1,8
1245,7,14
1246,3,10
1247,5,12
1248,4,11
1249,7,14
1250,1,8
1251,7,14
1252,5,12
1253,2,9
1254,4,11
1255,6,13
1256,1,8
1257,7,14
1258,6,13
1259,4,11
1260,3,10
1261,6,13
1262,2,9
1263,2,9
1264,5,12
1265,2,9
1266,4,11
1267,7,14
1268,4,11
1269,2,9
1270,3,10
1271,8,15
1272,8,15
1273,3,10
1274,8,15
1275,6,13
1276,6,13
1277,5,12
1278,8,15
1279,8,15
1280,3,10
*BREAK*
*CHUNK,GROUP:A
1281,1,0
1282,7,6
1283,8,7
1284,5,4
1285,5,4
1286,5,4
1287,4,3
1288,2,1
1289,1,0
1290,6,5
1291,5,4
1292,1,0
1293,3,2
1294,2,1
1295,7,6
1296,2,1
1297,7,6
1298,3,2
1299,4,3
1300,8,7
1301,8,7
1302,6,5
1303,1,0
1304,3,2
1305,7,6
1306,5,4
1307,6,5
1308,8,7
1309,3,2
1310,7,6
1311,6,5
1312,2,1
1313,6,5
1314,4,3
1315,2,1
1316,4,3
1317,1,0
1318,4,3
1319,3,2
1320,8,7
*BREAK*
*CHUNK,GROUP:B
1321,8,15
1322,2,9
1323,5,12
1324,3,10
1325,7,14
1326,1,8
1327,7,14
1328,7,14
1329,8,15
1330,4,11
1331,5,12
1332,7,14
1333,1,8
1334,1,8
1335,8,15
1336,6,13
1337,2,9
1338,6,13
1339,1,8
1340,2,9
1341,8,15
1342,3,10
1343,1,8
1344,5,12
1345,7,14
1346,4,11
1347,4,11
1348,3,10
1349,4,11
1350,3,10
1351,5,12
1352,6,13
1353,6,13
1354,4,11
1355,6,13
1356,2,9
1357,8,15
1358,2,9
1359,3,10
1360,5,12
*BREAK*
*CHUNK,GROUP:A
1361,7,6
1362,3,2
1363,1,0
1364,3,2
1365,3,2
1366,3,2
1367,2,1
1368,8,7
1369,4,3
1370,1,0
1371,2,1
1372,6,5
1373,2,1
1374,5,4
1375,8,7
1376,1,0
1377,5,4
1378,7,6
1379,4,3
1380,4,3
1381,8,7
1382,6,5
1383,6,5
1384,1,0
1385,4,3
1386,2,1
1387,5,4
1388,7,6
1389,1,0
1390,5,4
1391,2,1
1392,5,4
1393,6,5
1394,3,2
1395,4,3
1396,7,6
1397,6,5
1398,8,7
1399,8,7
1400,7,6
*BREAK*
*CHUNK,GROUP:B
1401,5,12
1402,1,8
1403,3,10
1404,4,11
1405,4,11
1406,8,15
1407,6,13
1408,3,10
1409,3,10
1410,2,9
1411,3,10
1412,3,10
1413,4,11
1414,1,8
1415,6,13
1416,2,9
1417,8,15
1418,6,13
1419,7,14
1420,4,11
1421,8,15
1422,6,13
1423,5,12
1424,4,11
1425,5,12
1426,8,15
1427,1,8
1428,2,9
1429,7,14
1430,5,12
1431,1,8
1432,7,14
1433,2,9
1434,6,13
1435,7,14
1436,5,12
1437,8,15
1438,2,9
1439,1,8
1440,7,14
*BREAK*
*CHUNK,GROUP:A
1441,6,5
1442,5,4
1443,8,7
1444,2,1
1445,6,5
1446,3,2
1447,2,1
1448,1,0
1449,6,5
1450,8,7
1451,3,2
1452,8,7
1453,4,3
1454,2,1
1455,4,3
1456,5,4
1457,5,4
1458,7,6
1459,3,2
1460,7,6
1461,8,7
1462,7,6
1463,2,1
1464,1,0
1465,3,2
1466,1,0
1467,7,6
1468,4,3
1469,6,5
1470,4,3
1471,3,2
1472,1,0
1473,5,4
1474,6,5
1475,8,7
1476,5,4
1477,1,0
1478,4,3
1479,7,6
1480,2,1
*BREAK*
*CHUNK,GROUP:B
1481,4,11
1482,5,12
1483,8,15
1484,1,8
1485,8,15
1486,2,9
1487,7,14
1488,2,9
1489,3,10
1490,8,15
1491,5,12
1492,5,12
1493,3,10
1494,1,8
1495,1,8
1496,1,8
1497,4,11
