*BaseSeed:1042,Group:0
*CHUNK,SEED:1042,GROUP:A
1001,5,4
1002,8,7
1003,5,4
1004,8,7
1005,2,1
1006,7,6
1007,7,6
1008,1,0
1009,3,2
1010,1,0
1011,5,4
1012,2,1
1013,5,4
1014,8,7
1015,3,2
1016,4,3
1017,4,3
1018,3,2
1019,4,3
1020,8,7
1021,6,5
1022,2,1
1023,2,1
1024,6,5
1025,8,7
1026,2,1
1027,1,0
1028,7,6
1029,6,5
1030,1,0
1031,3,2
1032,4,3
1033,1,0
1034,6,5
1035,3,2
1036,4,3
1037,5,4
1038,7,6
1039,7,6
1040,6,5
*BREAK*
*CHUNK,GROUP:A
1041,4,3
1042,5,4
1043,2,1
1044,1,0
1045,2,1
1046,5,4
1047,3,2
1048,3,2
1049,3,2
1050,8,7
1051,4,3
1052,8,7
1053,2,1
1054,4,3
1055,1,0
1056,4,3
1057,6,5
1058,7,6
1059,7,6
1060,3,2
1061,7,6
1062,1,0
1063,7,6
1064,5,4
1065,8,7
1066,5,4
1067,7,6
1068,1,0
1069,8,7
1070,5,4
1071,4,3
1072,8,7
1073,6,5
1074,6,5
1075,6,5
1076,6,5
1077,2,1
1078,3,2
1079,1,0
1080,2,1
*BREAK*
*CHUNK,GROUP:B
1081,7,14
1082,2,9
1083,4,11
1084,1,8
1085,8,15
1086,1,8
1087,1,8
1088,4,11
1089,2,9
1090,4,11
1091,6,13
1092,8,15
1093,6,13
1094,7,14
1095,3,10
1096,3,10
1097,5,12
1098,8,15
1099,4,11
1100,6,13
1101,7,14
1102,3,10
1103,3,10
1104,7,14
1105,1,8
1106,6,13
1107,5,12
1108,7,14
1109,2,9
1110,8,15
1111,2,9
1112,3,10
1113,5,12
1114,8,15
1115,4,11
1116,5,12
1117,2,9
1118,6,13
1119,1,8
1120,5,12
*BREAK*
*CHUNK,GROUP:B
1121,2,9
1122,8,15
1123,2,9
1124,8,15
1125,3,10
1126,1,8
1127,1,8
1128,7,14
1129,8,15
1130,3,10
1131,2,9
1132,6,13
1133,8,15
1134,7,14
1135,7,14
1136,4,11
1137,7,14
1138,2,9
1139,6,13
1140,4,11
1141,1,8
1142,3,10
1143,3,10
1144,5,12
1145,2,9
1146,4,11
1147,1,8
1148,6,13
1149,5,12
1150,4,11
1151,1,8
1152,4,11
1153,3,10
1154,5,12
1155,8,15
1156,6,13
1157,5,12
1158,5,12
1159,7,14
1160,6,13
*BREAK*
*CHUNK,GROUP:A
1161,5,4
1162,7,6
1163,2,1
1164,6,5
1165,8,7
1166,1,0
1167,7,6
1168,2,1
1169,4,3
1170,5,4
1171,4,3
1172,5,4
1173,4,3
1174,8,7
1175,1,0
1176,1,0
1177,8,7
1178,2,1
1179,3,2
1180,7,6
1181,6,5
1182,2,1
1183,6,5
1184,4,3
1185,2,1
1186,8,7
1187,7,6
1188,5,4
1189,7,6
1190,5,4
1191,8,7
1192,4,3
1193,3,2
1194,3,2
1195,6,5
1196,1,0
1197,6,5
1198,3,2
1199,1,0
1200,3,2
*BREAK*
*CHUNK,GROUP:A
1201,5,4
1202,4,3
1203,5,4
1204,7,6
1205,1,0
1206,7,6
1207,2,1
1208,3,2
1209,7,6
1210,5,4
1211,5,4
1212,1,0
1213,2,1
1214,1,0
1215,1,0
1216,3,2
1217,4,3
1218,5,4
1219,3,2
1220,4,3
1221,3,2
1222,6,5
1223,8,7
1224,6,5
1225,7,6
1226,2,1
1227,4,3
1228,8,7
1229,4,3
1230,3,2
1231,7,6
1232,1,0
1233,8,7
1234,6,5
1235,6,5
1236,8,7
1237,2,1
1238,2,1
1239,8,7
1240,6,5
*BREAK*
*CHUNK,GROUP:B
1241,5,12
1242,8,15
1243,3,10
1244,2,9
1245,3,10
1246,1,8
1247,5,12
1248,8,15
1249,6,13
1250,2,9
1251,4,11
1252,5,12
1253,7,14
1254,7,14
1255,4,11
1256,4,11
1257,2,9
1258,2,9
1259,8,15
1260,7,14
1261,3,10
1262,2,9
1263,1,8
1264,4,11
1265,5,12
1266,8,15
1267,1,8
1268,7,14
1269,3,10
1270,1,8
1271,3,10
1272,6,13
1273,4,11
1274,6,13
1275,7,14
1276,5,12
1277,1,8
1278,8,15
1279,6,13
1280,6,13
*BREAK*
*CHUNK,GROUP:B
1281,3,10
1282,1,8
1283,4,11
1284,7,14
1285,5,12
1286,3,10
1287,7,14
1288,7,14
1289,2,9
1290,4,11
1291,6,13
1292,7,14
1293,4,11
1294,1,8
1295,8,15
1296,4,11
1297,8,15
1298,3,10
1299,3,10
1300,5,12
1301,6,13
1302,6,13
1303,1,8
1304,2,9
1305,4,11
1306,1,8
1307,5,12
1308,6,13
1309,2,9
1310,1,8
1311,2,9
1312,7,14
1313,8,15
1314,5,12
1315,6,13
1316,2,9
1317,8,15
1318,8,15
1319,5,12
1320,3,10
*BREAK*
*CHUNK,GROUP:A
1321,2,1
1322,1,0
1323,6,5
1324,2,1
1325,1,0
1326,7,6
1327,5,4
1328,4,3
1329,1,0
1330,3,2
1331,8,7
1332,4,3
1333,4,3
1334,8,7
1335,8,7
1336,8,7
1337,3,2
1338,3,2
1339,7,6
1340,7,6
1341,3,2
1342,5,4
1343,5,4
1344,6,5
1345,7,6
1346,6,5
1347,2,1
1348,3,2
1349,6,5
1350,7,6
1351,5,4
1352,8,7
1353,2,1
1354,5,4
1355,2,1
1356,4,3
1357,4,3
1358,1,0
1359,6,5
1360,1,0
*BREAK*
*CHUNK,GROUP:A
1361,8,7
1362,6,5
1363,7,6
1364,4,3
1365,1,0
1366,3,2
1367,1,0
1368,8,7
1369,5,4
1370,4,3
1371,8,7
1372,7,6
1373,8,7
1374,2,1
1375,7,6
1376,7,6
1377,4,3
1378,3,2
1379,1,0
1380,1,0
1381,5,4
1382,7,6
1383,6,5
1384,4,3
1385,2,1
1386,2,1
1387,5,4
1388,6,5
1389,5,4
1390,6,5
1391,8,7
1392,3,2
1393,3,2
1394,2,1
1395,4,3
1396,1,0
1397,2,1
1398,3,2
1399,5,4
1400,6,5
*BREAK*
*CHUNK,GROUP:B
1401,2,9
1402,7,14
1403,5,12
1404,2,9
1405,5,12
1406,6,13
1407,6,13
1408,3,10
1409,1,8
1410,4,11
1411,2,9
1412,6,13
1413,3,10
1414,6,13
1415,5,12
1416,8,15
1417,7,14
1418,3,10
1419,1,8
1420,4,11
1421,2,9
1422,3,10
1423,5,12
1424,1,8
1425,8,15
1426,8,15
1427,1,8
1428,6,13
1429,7,14
1430,8,15
1431,5,12
1432,3,10
1433,8,15
1434,1,8
1435,7,14
1436,2,9
1437,4,11
1438,4,11
1439,7,14
1440,4,11
*BREAK*
*CHUNK,GROUP:B
1441,5,12
1442,3,10
1443,4,11
1444,2,9
1445,3,10
1446,7,14
1447,2,9
1448,3,10
1449,3,10
1450,6,13
1451,4,11
1452,6,13
1453,8,15
1454,1,8
1455,6,13
1456,7,14
1457,8,15
1458,6,13
1459,3,10
1460,2,9
1461,2,9
1462,1,8
1463,1,8
1464,5,12
1465,2,9
1466,4,11
1467,5,12
1468,6,13
1469,5,12
1470,7,14
1471,1,8
1472,8,15
1473,4,11
1474,7,14
1475,5,12
1476,1,8
1477,8,15
1478,4,11
1479,7,14
1480,8,15
*BREAK*
*CHUNK,GROUP:A
1481,5,4
1482,5,4
1483,7,6
1484,4,3
1485,2,1
1486,2,1
1487,3,2
1488,8,7
1489,2,1
1490,7,6
1491,2,1
1492,5,4
1493,1,0
1494,4,3
1495,3,2
1496,8,7
1497,3,2
1498,6,5
1499,6,5
1500,4,3
1501,1,0
1502,5,4
1503,7,6
1504,4,3
1505,6,5
1506,5,4
1507,7,6
1508,3,2
1509,8,7
1510,1,0
1511,6,5
1512,8,7
1513,8,7
1514,4,3
1515,1,0
1516,7,6
1517,6,5
1518,3,2
1519,2,1
1520,1,0
*BREAK*
*CHUNK,GROUP:A
1521,5,4
1522,1,0
1523,4,3
1524,5,4
1525,8,7
1526,8,7
1527,7,6
1528,6,5
1529,3,2
1530,7,6
1531,2,1
1532,7,6
1533,3,2
1534,1,0
1535,2,1
1536,4,3
1537,2,1
1538,5,4
1539,3,2
1540,3,2
1541,6,5
1542,1,0
1543,8,7
1544,3,2
1545,8,7
1546,6,5
1547,4,3
1548,5,4
1549,4,3
1550,2,1
1551,6,5
1552,5,4
1553,4,3
1554,6,5
1555,8,7
1556,7,6
1557,7,6
1558,1,0
1559,1,0
1560,2,1
*BREAK*
*CHUNK,GROUP:B
1561,3,10
1562,8,15
1563,5,12
1564,8,15
1565,3,10
1566,1,8
1567,6,13
1568,2,9
1569,7,14
1570,8,15
1571,2,9
1572,6,13
1573,2,9
1574,8,15
1575,4,11
1576,7,14
1577,7,14
1578,3,10
1579,4,11
1580,6,13
1581,4,11
1582,8,15
1583,2,9
1584,1,8
1585,1,8
1586,6,13
1587,1,8
1588,4,11
1589,4,11
1590,7,14
1591,5,12
1592,2,9
1593,7,14
1594,1,8
1595,5,12
1596,5,12
1597,3,10
1598,3,10
1599,6,13
1600,5,12
*BREAK*
*CHUNK,GROUP:B
1601,7,14
1602,6,13
1603,4,11
1604,5,12
1605,1,8
1606,4,11
1607,2,9
1608,6,13
1609,4,11
1610,6,13
1611,1,8
1612,5,12
1613,1,8
1614,7,14
1615,6,13
1616,3,10
1617,8,15
1618,3,10
1619,2,9
1620,7,14
1621,2,9
1622,8,15
1623,4,11
1624,1,8
1625,3,10
1626,5,12
1627,5,12
1628,8,15
1629,3,10
1630,8,15
1631,2,9
1632,3,10
1633,6,13
1634,8,15
1635,5,12
1636,7,14
1637,1,8
1638,7,14
1639,4,11
1640,2,9
*BREAK*
*CHUNK,GROUP:A
1641,8,7
1642,8,7
1643,3,2
1644,3,2
1645,3,2
1646,5,4
1647,7,6
1648,3,2
1649,2,1
1650,2,1
1651,5,4
1652,2,1
1653,4,3
1654,6,5
1655,1,0
1656,4,3
1657,7,6
1658,4,3
1659,5,4
1660,8,7
1661,6,5
1662,5,4
1663,5,4
1664,4,3
1665,1,0
1666,7,6
1667,1,0
1668,2,1
1669,3,2
1670,6,5
1671,1,0
1672,7,6
1673,1,0
1674,2,1
1675,6,5
1676,7,6
1677,8,7
1678,8,7
1679,6,5
1680,4,3
*BREAK*
*CHUNK,GROUP:A
1681,3,2
1682,1,0
1683,1,0
1684,6,5
1685,2,1
1686,7,6
1687,2,1
1688,3,2
1689,8,7
1690,2,1
1691,8,7
1692,4,3
1693,7,6
1694,5,4
1695,5,4
1696,6,5
1697,4,3
1698,7,6
1699,3,2
1700,8,7
1701,6,5
1702,5,4
1703,3,2
1704,5,4
1705,1,0
1706,2,1
1707,1,0
1708,4,3
1709,8,7
1710,8,7
1711,5,4
1712,4,3
1713,6,5
1714,3,2
1715,7,6
1716,2,1
1717,1,0
1718,6,5
1719,4,3
1720,7,6
