*BaseSeed:1105,Group:0
*CHUNK,SEED:1105,GROUP:A
1001,4,3
1002,3,2
1003,1,0
1004,3,2
1005,5,4
1006,4,3
1007,1,0
1008,3,2
1009,5,4
1010,2,1
1011,6,5
1012,1,0
1013,7,6
1014,6,5
1015,4,3
1016,2,1
1017,2,1
1018,7,6
1019,3,2
1020,6,5
1021,2,1
1022,7,6
1023,5,4
1024,3,2
1025,8,7
1026,4,3
1027,7,6
1028,1,0
1029,8,7
1030,5,4
1031,8,7
1032,5,4
1033,8,7
1034,6,5
1035,8,7
1036,4,3
1037,7,6
1038,2,1
1039,1,0
1040,6,5
*BREAK*
*CHUNK,GROUP:B
1041,3,10
1042,5,12
1043,6,13
1044,7,14
1045,5,12
1046,8,15
1047,2,9
1048,6,13
1049,4,11
1050,7,14
1051,5,12
1052,7,14
1053,6,13
1054,2,9
1055,3,10
1056,1,8
1057,1,8
1058,2,9
1059,5,12
1060,6,13
1061,8,15
1062,5,12
1063,2,9
1064,1,8
1065,8,15
1066,8,15
1067,4,11
1068,4,11
1069,4,11
1070,2,9
1071,7,14
1072,1,8
1073,6,13
1074,4,11
1075,3,10
1076,8,15
1077,3,10
1078,7,14
1079,1,8
1080,3,10
*BREAK*
*CHUNK,GROUP:A
1081,2,1
1082,4,3
1083,6,5
1084,7,6
1085,4,3
1086,3,2
1087,1,0
1088,6,5
1089,4,3
1090,4,3
1091,3,2
1092,7,6
1093,5,4
1094,5,4
1095,8,7
1096,6,5
1097,7,6
1098,1,0
1099,8,7
1100,2,1
1101,5,4
1102,7,6
1103,2,1
1104,6,5
1105,8,7
1106,5,4
1107,1,0
1108,1,0
1109,4,3
1110,7,6
1111,2,1
1112,3,2
1113,3,2
1114,1,0
1115,6,5
1116,2,1
1117,5,4
1118,8,7
1119,3,2
1120,8,7
*BREAK*
*CHUNK,GROUP:B
1121,2,9
1122,4,11
1123,8,15
1124,7,14
1125,8,15
1126,6,13
1127,7,14
1128,4,11
1129,5,12
1130,7,14
1131,6,13
1132,2,9
1133,7,14
1134,8,15
1135,3,10
1136,5,12
1137,5,12
1138,5,12
1139,3,10
1140,3,10
1141,4,11
1142,6,13
1143,4,11
1144,2,9
1145,3,10
1146,4,11
1147,6,13
1148,1,8
1149,2,9
1150,1,8
1151,3,10
1152,1,8
1153,5,12
1154,1,8
1155,1,8
1156,6,13
1157,8,15
1158,8,15
1159,7,14
1160,2,9
*BREAK*
*CHUNK,GROUP:A
1161,7,6
1162,3,2
1163,4,3
1164,1,0
1165,4,3
1166,5,4
1167,2,1
1168,5,4
1169,6,5
1170,2,1
1171,2,1
1172,8,7
1173,4,3
1174,8,7
1175,5,4
1176,1,0
1177,8,7
1178,7,6
1179,6,5
1180,8,7
1181,7,6
1182,6,5
1183,2,1
1184,3,2
1185,4,3
1186,5,4
1187,1,0
1188,5,4
1189,2,1
1190,7,6
1191,7,6
1192,3,2
1193,1,0
1194,3,2
1195,1,0
1196,8,7
1197,6,5
1198,3,2
1199,4,3
1200,6,5
*BREAK*
*CHUNK,GROUP:B
1201,8,15
1202,1,8
1203,7,14
1204,6,13
1205,8,15
1206,2,9
1207,5,12
1208,2,9
1209,7,14
1210,2,9
1211,2,9
1212,7,14
1213,5,12
1214,1,8
1215,5,12
1216,6,13
1217,4,11
1218,3,10
1219,2,9
1220,6,13
1221,6,13
1222,4,11
1223,6,13
1224,4,11
1225,3,10
1226,3,10
1227,8,15
1228,4,11
1229,5,12
1230,1,8
1231,1,8
1232,4,11
1233,5,12
1234,1,8
1235,7,14
1236,8,15
1237,8,15
1238,3,10
1239,3,10
1240,7,14
*BREAK*
*CHUNK,GROUP:A
1241,8,7
1242,2,1
1243,8,7
1244,7,6
1245,5,4
1246,5,4
1247,1,0
1248,6,5
1249,6,5
1250,5,4
1251,6,5
1252,5,4
1253,3,2
1254,4,3
1255,1,0
1256,3,2
1257,4,3
1258,7,6
1259,2,1
1260,6,5
1261,4,3
1262,1,0
1263,2,1
1264,8,7
1265,7,6
1266,3,2
1267,2,1
1268,2,1
1269,1,0
1270,3,2
1271,7,6
1272,8,7
1273,6,5
1274,5,4
1275,4,3
1276,8,7
1277,3,2
1278,7,6
1279,1,0
1280,4,3
*BREAK*
*CHUNK,GROUP:B
1281,4,11
1282,8,15
1283,3,10
1284,5,12
1285,5,12
1286,5,12
1287,2,9
1288,7,14
1289,5,12
1290,3,10
1291,5,12
1292,2,9
1293,7,14
1294,6,13
1295,1,8
1296,1,8
1297,4,11
1298,4,11
1299,3,10
1300,7,14
1301,8,15
1302,7,14
1303,8,15
1304,4,11
1305,3,10
1306,7,14
1307,1,8
1308,1,8
1309,1,8
1310,6,13
1311,4,11
1312,8,15
1313,2,9
1314,3,10
1315,2,9
1316,6,13
1317,6,13
1318,2,9
1319,8,15
1320,6,13
*BREAK*
*CHUNK,GROUP:A
1321,2,1
1322,3,2
1323,5,4
1324,5,4
1325,1,0
1326,4,3
1327,6,5
1328,5,4
1329,6,5
1330,3,2
1331,8,7
1332,1,0
1333,2,1
1334,2,1
1335,7,6
1336,6,5
1337,8,7
1338,1,0
1339,5,4
1340,3,2
1341,4,3
1342,4,3
1343,4,3
1344,2,1
1345,8,7
1346,8,7
1347,1,0
1348,3,2
1349,6,5
1350,4,3
1351,5,4
1352,2,1
1353,3,2
1354,6,5
1355,7,6
1356,8,7
1357,1,0
1358,7,6
1359,7,6
1360,7,6
*BREAK*
*CHUNK,GROUP:B
1361,5,12
1362,6,13
1363,3,10
1364,8,15
1365,7,14
1366,2,9
1367,1,8
1368,3,10
1369,2,9
1370,2,9
1371,7,14
1372,5,12
1373,3,10
1374,7,14
1375,5,12
1376,6,13
1377,7,14
1378,1,8
1379,1,8
1380,2,9
1381,4,11
1382,6,13
1383,1,8
1384,7,14
1385,4,11
1386,5,12
1387,6,13
1388,6,13
1389,8,15
1390,3,10
1391,8,15
1392,4,11
1393,4,11
1394,2,9
1395,8,15
1396,3,10
1397,5,12
1398,4,11
1399,8,15
1400,1,8
*BREAK*
*CHUNK,GROUP:A
1401,7,6
1402,8,7
1403,5,4
1404,5,4
1405,6,5
1406,8,7
1407,3,2
1408,6,5
1409,8,7
1410,3,2
1411,7,6
1412,8,7
1413,2,1
1414,8,7
1415,5,4
1416,4,3
1417,3,2
1418,7,6
1419,4,3
1420,2,1
1421,2,1
1422,1,0
1423,6,5
1424,1,0
1425,7,6
1426,1,0
1427,5,4
1428,3,2
1429,4,3
1430,6,5
1431,4,3
1432,3,2
1433,2,1
1434,7,6
1435,4,3
1436,2,1
1437,1,0
1438,5,4
1439,1,0
1440,6,5
*BREAK*
*CHUNK,GROUP:B
1441,8,15
1442,4,11
1443,8,15
1444,1,8
1445,1,8
1446,8,15
1447,5,12
1448,3,10
1449,3,10
1450,7,14
1451,7,14
1452,1,8
1453,5,12
1454,1,8
1455,1,8
1456,6,13
1457,6,13
1458,2,9
1459,2,9
1460,6,13
1461,3,10
1462,6,13
1463,7,14
1464,4,11
1465,2,9
1466,3,10
1467,2,9
1468,8,15
1469,4,11
1470,4,11
1471,8,15
1472,7,14
1473,5,12
1474,3,10
1475,5,12
1476,7,14
1477,2,9
1478,5,12
1479,6,13
1480,4,11
*BREAK*
*CHUNK,GROUP:A
1481,8,7
1482,3,2
1483,7,6
1484,5,4
1485,2,1
1486,2,1
1487,8,7
1488,7,6
1489,8,7
1490,3,2
1491,6,5
1492,6,5
1493,1,0
1494,6,5
1495,3,2
1496,3,2
1497,4,3
1498,8,7
1499,1,0
1500,6,5
1501,5,4
1502,2,1
1503,1,0
1504,5,4
1505,7,6
1506,5,4
1507,4,3
1508,6,5
1509,8,7
1510,1,0
1511,2,1
1512,7,6
1513,1,0
1514,5,4
1515,4,3
1516,4,3
1517,2,1
1518,7,6
1519,3,2
1520,4,3
*BREAK*
*CHUNK,GROUP:B
1521,8,15
1522,5,12
1523,3,10
1524,4,11
1525,3,10
1526,5,12
1527,7,14
1528,6,13
1529,6,13
1530,6,13
1531,4,11
1532,1,8
1533,7,14
1534,8,15
1535,5,12
1536,7,14
1537,8,15
1538,5,12
1539,7,14
1540,6,13
1541,4,11
1542,2,9
1543,1,8
1544,3,10
1545,2,9
1546,8,15
1547,7,14
1548,2,9
1549,5,12
1550,2,9
1551,6,13
1552,3,10
1553,4,11
1554,8,15
1555,1,8
1556,4,11
1557,2,9
1558,1,8
1559,3,10
1560,1,8
*BREAK*
*CHUNK,GROUP:A
1561,3,2
1562,2,1
1563,4,3
1564,2,1
1565,7,6
1566,6,5
1567,3,2
1568,6,5
1569,4,3
1570,5,4
1571,8,7
1572,3,2
1573,2,1
1574,3,2
1575,3,2
1576,5,4
1577,4,3
1578,1,0
1579,6,5
1580,5,4
1581,7,6
1582,6,5
1583,4,3
1584,8,7
1585,8,7
1586,7,6
1587,6,5
1588,5,4
1589,1,0
1590,8,7
1591,7,6
1592,2,1
1593,7,6
1594,8,7
1595,1,0
1596,4,3
1597,5,4
1598,2,1
1599,1,0
1600,1,0
*BREAK*
*CHUNK,GROUP:B
1601,5,12
1602,4,11
1603,4,11
1604,8,15
1605,2,9
1606,8,15
1607,7,14
1608,6,13
1609,7,14
1610,7,14
1611,6,13
1612,1,8
1613,3,10
1614,1,8
1615,4,11
1616,7,14
1617,8,15
1618,2,9
1619,5,12
1620,6,13
1621,1,8
1622,8,15
1623,2,9
1624,6,13
1625,4,11
1626,4,11
1627,6,13
1628,1,8
1629,3,10
1630,5,12
1631,5,12
1632,3,10
1633,7,14
1634,1,8
1635,3,10
1636,2,9
1637,3,10
1638,2,9
1639,8,15
1640,5,12
*BREAK*
*CHUNK,GROUP:A
1641,2,1
1642,7,6
1643,1,0
1644,2,1
1645,7,6
1646,5,4
1647,4,3
1648,1,0
1649,5,4
1650,7,6
1651,2,1
1652,3,2
1653,6,5
1654,2,1
1655,8,7
1656,5,4
1657,3,2
1658,6,5
1659,6,5
1660,1,0
1661,8,7
1662,4,3
1663,6,5
1664,3,2
1665,3,2
1666,5,4
1667,5,4
1668,1,0
1669,8,7
1670,6,5
1671,4,3
1672,4,3
1673,3,2
1674,1,0
1675,8,7
1676,4,3
1677,7,6
1678,7,6
1679,2,1
1680,8,7
*BREAK*
*CHUNK,GROUP:B
1681,2,9
1682,5,12
1683,1,8
1684,3,10
1685,7,14
1686,7,14
1687,6,13
1688,3,10
1689,2,9
1690,5,12
1691,8,15
1692,1,8
1693,7,14
1694,8,15
1695,3,10
1696,6,13
1697,5,12
1698,1,8
1699,4,11
1700,5,12
1701,6,13
1702,2,9
1703,8,15
1704,7,14
1705,3,10
1706,4,11
1707,3,10
1708,7,14
1709,2,9
1710,4,11
1711,2,9
1712,1,8
1713,5,12
1714,4,11
1715,1,8
1716,6,13
1717,6,13
1718,8,15
1719,4,11
1720,8,15
