*BaseSeed:1001,Group:0
*CHUNK,SEED:1001,GROUP:A
1001,7,6
1002,1,0
1003,3,2
1004,7,6
1005,6,5
1006,8,7
1007,5,4
1008,5,4
1009,3,2
1010,4,3
1011,4,3
1012,2,1
1013,2,1
1014,1,0
1015,6,5
1016,8,7
1017,2,1
1018,1,0
1019,7,6
1020,6,5
1021,8,7
1022,3,2
1023,4,3
1024,5,4
*WARNING*
*CHUNK,GROUP:B
1025,2,9
1026,7,14
1027,3,10
1028,8,15
1029,4,11
1030,5,12
1031,1,8
1032,3,10
1033,4,11
1034,5,12
1035,4,11
1036,3,10
1037,8,15
1038,8,15
1039,6,13
1040,5,12
1041,6,13
1042,2,9
1043,6,13
1044,1,8
1045,7,14
1046,2,9
1047,1,8
1048,7,14
*CHUNK,GROUP:B
1049,4,11
1050,8,15
1051,3,10
1052,7,14
1053,3,10
1054,2,9
1055,8,15
1056,5,12
1057,2,9
1058,4,11
1059,5,12
1060,1,8
1061,4,11
1062,8,15
1063,6,13
1064,1,8
1065,7,14
1066,6,13
1067,6,13
1068,2,9
1069,5,12
1070,1,8
1071,7,14
1072,3,10
*WARNING*
*CHUNK,GROUP:A
1073,5,4
1074,4,3
1075,1,0
1076,5,4
1077,1,0
1078,7,6
1079,7,6
1080,6,5
1081,4,3
1082,2,1
1083,7,6
1084,6,5
1085,1,0
1086,4,3
1087,2,1
1088,3,2
1089,8,7
1090,2,1
1091,5,4
1092,6,5
1093,8,7
1094,3,2
1095,3,2
1096,8,7
*BREAK*
*CHUNK,GROUP:A
1097,6,5
1098,6,5
1099,2,1
1100,7,6
1101,5,4
1102,5,4
1103,7,6
1104,1,0
1105,6,5
1106,4,3
1107,3,2
1108,5,4
1109,1,0
1110,4,3
1111,4,3
1112,8,7
1113,1,0
1114,2,1
1115,7,6
1116,8,7
1117,8,7
1118,3,2
1119,3,2
1120,2,1
*CHUNK,GROUP:A
1121,5,4
1122,2,1
1123,3,2
1124,8,7
1125,7,6
1126,6,5
1127,7,6
1128,4,3
1129,5,4
1130,2,1
1131,6,5
1132,8,7
1133,4,3
1134,3,2
1135,2,1
1136,7,6
1137,3,2
1138,5,4
1139,1,0
1140,4,3
1141,8,7
1142,1,0
1143,6,5
1144,1,0
*WARNING*
*CHUNK,GROUP:B
1145,7,14
1146,5,12
1147,5,12
1148,8,15
1149,1,8
1150,6,13
1151,4,11
1152,6,13
1153,8,15
1154,6,13
1155,3,10
1156,3,10
1157,5,12
1158,4,11
1159,7,14
1160,1,8
1161,8,15
1162,2,9
1163,1,8
1164,2,9
1165,7,14
1166,4,11
1167,3,10
1168,2,9
*CHUNK,GROUP:B
1169,8,15
1170,8,15
1171,6,13
1172,6,13
1173,1,8
1174,5,12
1175,7,14
1176,1,8
1177,8,15
1178,7,14
1179,3,10
1180,2,9
1181,6,13
1182,1,8
1183,2,9
1184,3,10
1185,3,10
1186,5,12
1187,4,11
1188,2,9
1189,7,14
1190,5,12
1191,4,11
1192,4,11
*CHUNK,GROUP:A
1193,4,3
1194,3,2
1195,6,5
1196,1,0
1197,5,4
1198,3,2
1199,7,6
1200,4,3
1201,8,7
1202,3,2
1203,6,5
1204,7,6
1205,8,7
1206,5,4
1207,1,0
1208,2,1
1209,8,7
1210,2,1
1211,6,5
1212,7,6
1213,5,4
1214,2,1
1215,1,0
1216,4,3
*CHUNK,GROUP:A
1217,7,6
1218,4,3
1219,3,2
1220,2,1
1221,6,5
1222,4,3
1223,1,0
1224,3,2
1225,6,5
1226,3,2
1227,5,4
1228,2,1
1229,5,4
1230,5,4
1231,1,0
1232,4,3
1233,2,1
1234,7,6
1235,7,6
1236,8,7
1237,1,0
1238,6,5
1239,8,7
1240,8,7
*WARNING*
*CHUNK,GROUP:B
1241,8,15
1242,1,8
1243,7,14
1244,6,13
1245,6,13
1246,7,14
1247,4,11
1248,5,12
1249,3,10
1250,5,12
1251,4,11
1252,3,10
1253,2,9
1254,8,15
1255,1,8
1256,8,15
1257,5,12
1258,4,11
1259,2,9
1260,3,10
1261,2,9
1262,7,14
1263,1,8
1264,6,13
*BREAK*
*CHUNK,GROUP:B
1265,1,8
1266,4,11
1267,8,15
1268,2,9
1269,4,11
1270,5,12
1271,6,13
1272,2,9
1273,3,10
1274,3,10
1275,7,14
1276,6,13
1277,1,8
1278,7,14
1279,7,14
1280,5,12
1281,3,10
1282,8,15
1283,8,15
1284,5,12
1285,2,9
1286,6,13
1287,4,11
1288,1,8
*CHUNK,GROUP:B
1289,3,10
1290,8,15
1291,7,14
1292,4,11
1293,1,8
1294,1,8
1295,1,8
1296,6,13
1297,7,14
1298,7,14
1299,8,15
1300,4,11
1301,5,12
1302,3,10
1303,2,9
1304,8,15
