*BaseSeed:1003,Group:1
*CHUNK,SEED:1003,GROUP:B
1001,5,12
1002,4,11
1003,7,14
1004,7,14
1005,6,13
1006,3,10
1007,5,12
1008,8,15
1009,1,8
1010,6,13
1011,2,9
1012,5,12
1013,8,15
1014,4,11
1015,4,11
1016,6,13
1017,3,10
1018,2,9
1019,8,15
1020,3,10
1021,1,8
1022,2,9
1023,1,8
1024,7,14
*BREAK*
*CHUNK,GROUP:B
1025,7,14
1026,5,12
1027,8,15
1028,4,11
1029,1,8
1030,4,11
1031,1,8
1032,7,14
1033,3,10
1034,6,13
1035,8,15
1036,2,9
1037,4,11
1038,8,15
1039,6,13
1040,2,9
1041,7,14
1042,3,10
1043,1,8
1044,2,9
1045,6,13
1046,5,12
1047,5,12
1048,3,10
*BREAK*
*CHUNK,GROUP:A
1049,7,6
1050,8,7
1051,1,0
1052,7,6
1053,8,7
1054,3,2
1055,2,1
1056,4,3
1057,2,1
1058,3,2
1059,6,5
1060,1,0
1061,5,4
1062,1,0
1063,4,3
1064,6,5
1065,3,2
1066,5,4
1067,6,5
1068,5,4
1069,7,6
1070,8,7
1071,4,3
1072,2,1
*BREAK*
*CHUNK,GROUP:A
1073,7,6
1074,6,5
1075,8,7
1076,1,0
1077,7,6
1078,2,1
1079,2,1
1080,5,4
1081,3,2
1082,3,2
1083,1,0
1084,1,0
1085,4,3
1086,4,3
1087,7,6
1088,6,5
1089,4,3
1090,8,7
1091,5,4
1092,2,1
1093,3,2
1094,8,7
1095,5,4
1096,6,5
*BREAK*
*CHUNK,GROUP:B
1097,3,10
1098,7,14
1099,3,10
1100,6,13
1101,8,15
1102,5,12
1103,6,13
1104,2,9
1105,8,15
1106,4,11
1107,3,10
1108,4,11
1109,5,12
1110,1,8
1111,2,9
1112,4,11
1113,8,15
1114,7,14
1115,2,9
1116,6,13
1117,1,8
1118,1,8
1119,7,14
1120,5,12
*BREAK*
*CHUNK,GROUP:B
1121,6,13
1122,5,12
1123,1,8
1124,2,9
1125,3,10
1126,2,9
1127,7,14
1128,3,10
1129,8,15
1130,8,15
1131,1,8
1132,1,8
1133,5,12
1134,4,11
1135,8,15
1136,5,12
1137,4,11
1138,2,9
1139,6,13
1140,7,14
1141,7,14
1142,6,13
1143,3,10
1144,4,11
*BREAK*
*CHUNK,GROUP:A
1145,8,7
1146,3,2
1147,2,1
1148,5,4
1149,4,3
1150,3,2
1151,5,4
1152,4,3
1153,2,1
1154,1,0
1155,7,6
1156,7,6
1157,8,7
1158,2,1
1159,1,0
1160,8,7
1161,1,0
1162,4,3
1163,6,5
1164,5,4
1165,7,6
1166,6,5
1167,3,2
1168,6,5
*BREAK*
*CHUNK,GROUP:A
1169,7,6
1170,3,2
1171,5,4
1172,3,2
1173,6,5
1174,4,3
1175,4,3
1176,1,0
1177,8,7
1178,2,1
1179,5,4
1180,2,1
1181,8,7
1182,6,5
1183,3,2
1184,2,1
1185,4,3
1186,7,6
1187,1,0
1188,7,6
1189,1,0
1190,6,5
1191,5,4
1192,8,7
*BREAK*
*CHUNK,GROUP:B
1193,7,14
1194,7,14
1195,6,13
1196,2,9
1197,3,10
1198,5,12
1199,8,15
1200,5,12
1201,3,10
1202,6,13
1203,8,15
1204,4,11
1205,2,9
1206,5,12
1207,6,13
1208,3,10
1209,8,15
1210,1,8
1211,4,11
1212,4,11
1213,2,9
1214,1,8
1215,1,8
1216,7,14
*BREAK*
*CHUNK,GROUP:B
1217,2,9
1218,7,14
1219,3,10
1220,1,8
1221,3,10
1222,7,14
1223,1,8
1224,8,15
1225,1,8
1226,6,13
1227,4,11
1228,2,9
1229,5,12
1230,8,15
1231,3,10
1232,5,12
1233,4,11
1234,5,12
1235,4,11
1236,7,14
1237,8,15
1238,6,13
1239,2,9
1240,6,13
*BREAK*
*CHUNK,GROUP:A
1241,2,1
1242,7,6
1243,4,3
1244,2,1
1245,1,0
1246,7,6
1247,1,0
1248,2,1
1249,8,7
1250,3,2
1251,6,5
1252,6,5
1253,3,2
1254,5,4
1255,1,0
1256,8,7
1257,5,4
1258,4,3
1259,7,6
1260,4,3
1261,3,2
1262,6,5
1263,5,4
1264,8,7
*BREAK*
*CHUNK,GROUP:A
1265,2,1
1266,1,0
1267,5,4
1268,7,6
1269,2,1
1270,6,5
1271,1,0
1272,6,5
1273,7,6
1274,4,3
1275,5,4
1276,3,2
1277,8,7
1278,4,3
1279,2,1
1280,4,3
1281,8,7
1282,7,6
1283,6,5
1284,5,4
1285,3,2
1286,8,7
1287,3,2
1288,1,0
*BREAK*
*CHUNK,GROUP:B
1289,7,14
1290,7,14
1291,4,11
1292,5,12
1293,2,9
1294,5,12
1295,3,10
1296,1,8
1297,8,15
1298,3,10
1299,5,12
1300,6,13
1301,4,11
1302,1,8
1303,2,9
1304,8,15
1305,8,15
1306,3,10
1307,6,13
1308,4,11
1309,2,9
1310,6,13
1311,1,8
1312,7,14
*BREAK*
*CHUNK,GROUP:B
1313,6,13
1314,4,11
1315,5,12
1316,5,12
1317,6,13
1318,2,9
1319,3,10
1320,1,8
1321,3,10
1322,8,15
1323,7,14
1324,4,11
1325,5,12
1326,6,13
1327,4,11
1328,7,14
1329,8,15
1330,2,9
1331,1,8
1332,7,14
1333,8,15
1334,1,8
1335,3,10
1336,2,9
*BREAK*
*CHUNK,GROUP:A
1337,5,4
1338,2,1
1339,8,7
1340,8,7
1341,7,6
1342,2,1
1343,4,3
1344,1,0
1345,5,4
1346,4,3
1347,3,2
1348,2,1
1349,3,2
1350,7,6
1351,1,0
1352,5,4
1353,6,5
1354,7,6
1355,4,3
1356,1,0
1357,6,5
1358,8,7
1359,6,5
1360,3,2
*BREAK*
*CHUNK,GROUP:A
1361,7,6
1362,5,4
1363,8,7
1364,7,6
1365,2,1
1366,4,3
1367,3,2
1368,6,5
1369,1,0
1370,6,5
1371,1,0
1372,4,3
1373,3,2
1374,2,1
1375,1,0
1376,8,7
1377,7,6
1378,8,7
1379,5,4
1380,2,1
1381,3,2
1382,5,4
1383,6,5
1384,4,3
*BREAK*
*CHUNK,GROUP:B
1385,6,13
1386,2,9
1387,7,14
1388,5,12
1389,6,13
1390,2,9
1391,4,11
1392,4,11
1393,5,12
1394,4,11
1395,8,15
1396,2,9
1397,7,14
1398,1,8
1399,5,12
1400,3,10
1401,7,14
1402,8,15
1403,8,15
1404,6,13
1405,3,10
1406,1,8
1407,1,8
1408,3,10
*BREAK*
*CHUNK,GROUP:B
1409,3,10
1410,4,11
1411,6,13
1412,2,9
1413,1,8
1414,8,15
1415,7,14
1416,5,12
1417,2,9
1418,5,12
1419,8,15
1420,7,14
1421,6,13
1422,4,11
1423,3,10
1424,8,15
1425,1,8
1426,6,13
1427,4,11
1428,3,10
1429,5,12
1430,2,9
1431,1,8
1432,7,14
*BREAK*
*CHUNK,GROUP:A
1433,7,6
1434,7,6
1435,1,0
1436,4,3
1437,5,4
1438,1,0
1439,2,1
1440,3,2
1441,1,0
1442,8,7
1443,6,5
1444,2,1
1445,3,2
1446,6,5
1447,5,4
1448,8,7
1449,6,5
1450,3,2
1451,5,4
1452,4,3
1453,8,7
1454,7,6
1455,2,1
1456,4,3
*BREAK*
*CHUNK,GROUP:A
1457,4,3
1458,8,7
1459,3,2
1460,5,4
1461,4,3
1462,6,5
1463,3,2
1464,6,5
1465,1,0
1466,2,1
1467,5,4
1468,7,6
1469,8,7
1470,2,1
1471,1,0
1472,3,2
1473,1,0
1474,7,6
1475,8,7
1476,4,3
1477,7,6
1478,5,4
1479,2,1
1480,6,5
*BREAK*
*CHUNK,GROUP:B
1481,1,8
1482,3,10
1483,1,8
1484,6,13
1485,1,8
1486,8,15
1487,2,9
1488,3,10
1489,8,15
1490,7,14
1491,8,15
1492,4,11
1493,7,14
1494,7,14
1495,3,10
1496,4,11
1497,5,12
1498,2,9
1499,6,13
1500,6,13
1501,5,12
1502,5,12
1503,2,9
1504,4,11
*BREAK*
*CHUNK,GROUP:B
1505,5,12
1506,8,15
1507,6,13
1508,4,11
1509,3,10
1510,4,11
1511,2,9
1512,3,10
1513,5,12
1514,4,11
1515,8,15
1516,6,13
1517,2,9
1518,1,8
1519,7,14
1520,3,10
1521,7,14
1522,6,13
1523,2,9
1524,7,14
1525,5,12
1526,8,15
1527,1,8
1528,1,8
*BREAK*
*CHUNK,GROUP:A
1529,4,3
1530,8,7
1531,1,0
1532,4,3
1533,2,1
1534,4,3
1535,3,2
1536,7,6
1537,1,0
1538,5,4
1539,7,6
1540,3,2
1541,6,5
1542,6,5
1543,7,6
1544,5,4
1545,2,1
1546,2,1
1547,1,0
1548,6,5
1549,5,4
1550,8,7
1551,8,7
1552,3,2
*BREAK*
*CHUNK,GROUP:A
1553,5,4
1554,4,3
1555,1,0
1556,6,5
1557,1,0
1558,5,4
1559,6,5
1560,8,7
1561,2,1
1562,7,6
1563,8,7
1564,4,3
1565,3,2
1566,7,6
1567,6,5
1568,4,3
1569,7,6
1570,8,7
1571,1,0
1572,3,2
1573,2,1
1574,5,4
1575,2,1
1576,3,2
