*BaseSeed:1000,Group:0
*CHUNK,SEED:1000,GROUP:A
1001,8,7
1002,3,2
1003,5,4
1004,4,3
1005,7,6
1006,6,5
1007,1,0
1008,1,0
1009,4,3
1010,8,7
1011,5,4
1012,8,7
1013,6,5
1014,2,1
1015,7,6
1016,3,2
1017,3,2
1018,2,1
1019,6,5
1020,4,3
1021,5,4
1022,1,0
1023,7,6
1024,2,1
*BREAK*
*CHUNK,GROUP:A
1025,4,3
1026,2,1
1027,1,0
1028,6,5
1029,1,0
1030,6,5
1031,2,1
1032,4,3
1033,8,7
1034,2,1
1035,7,6
1036,4,3
1037,5,4
1038,3,2
1039,3,2
1040,8,7
1041,5,4
1042,5,4
1043,7,6
1044,8,7
1045,7,6
1046,6,5
1047,1,0
1048,3,2
*BREAK*
*CHUNK,GROUP:B
1049,5,12
1050,8,15
1051,7,14
1052,8,15
1053,3,10
1054,4,11
1055,1,8
1056,2,9
1057,8,15
1058,6,13
1059,4,11
1060,2,9
1061,7,14
1062,1,8
1063,5,12
1064,4,11
1065,2,9
1066,3,10
1067,3,10
1068,7,14
1069,6,13
1070,6,13
1071,5,12
1072,1,8
*BREAK*
*CHUNK,GROUP:B
1073,3,10
1074,5,12
1075,7,14
1076,2,9
1077,2,9
1078,4,11
1079,5,12
1080,4,11
1081,4,11
1082,1,8
1083,6,13
1084,6,13
1085,6,13
1086,8,15
1087,8,15
1088,7,14
1089,3,10
1090,3,10
1091,5,12
1092,8,15
1093,7,14
1094,2,9
1095,1,8
1096,1,8
*BREAK*
*CHUNK,GROUP:A
1097,8,7
1098,2,1
1099,8,7
1100,1,0
1101,3,2
1102,2,1
1103,3,2
1104,3,2
1105,7,6
1106,5,4
1107,7,6
1108,6,5
1109,6,5
1110,4,3
1111,6,5
1112,5,4
1113,1,0
1114,4,3
1115,7,6
1116,4,3
1117,2,1
1118,5,4
1119,8,7
1120,1,0
*BREAK*
*CHUNK,GROUP:A
1121,5,4
1122,5,4
1123,4,3
1124,7,6
1125,2,1
1126,2,1
1127,2,1
1128,3,2
1129,7,6
1130,5,4
1131,8,7
1132,6,5
1133,1,0
1134,4,3
1135,6,5
1136,8,7
1137,1,0
1138,8,7
1139,3,2
1140,7,6
1141,3,2
1142,6,5
1143,4,3
1144,1,0
*BREAK*
*CHUNK,GROUP:B
1145,8,15
1146,5,12
1147,8,15
1148,5,12
1149,4,11
1150,1,8
1151,2,9
1152,3,10
1153,7,14
1154,1,8
1155,4,11
1156,7,14
1157,7,14
1158,3,10
1159,2,9
1160,2,9
1161,6,13
1162,4,11
1163,3,10
1164,8,15
1165,5,12
1166,6,13
1167,1,8
1168,6,13
*BREAK*
*CHUNK,GROUP:B
1169,3,10
1170,4,11
1171,3,10
1172,5,12
1173,5,12
1174,4,11
1175,5,12
1176,1,8
1177,4,11
1178,2,9
1179,8,15
1180,8,15
1181,6,13
1182,7,14
1183,7,14
1184,2,9
1185,7,14
1186,2,9
1187,1,8
1188,3,10
1189,6,13
1190,6,13
1191,8,15
1192,1,8
*BREAK*
*CHUNK,GROUP:A
1193,2,1
1194,2,1
1195,6,5
1196,3,2
1197,8,7
1198,8,7
1199,7,6
1200,5,4
1201,2,1
1202,4,3
1203,4,3
1204,5,4
1205,5,4
1206,1,0
1207,6,5
1208,3,2
1209,1,0
1210,7,6
1211,8,7
1212,4,3
1213,6,5
1214,1,0
1215,7,6
1216,3,2
*BREAK*
*CHUNK,GROUP:A
1217,6,5
1218,7,6
1219,5,4
1220,3,2
1221,3,2
1222,4,3
1223,1,0
1224,8,7
1225,8,7
1226,4,3
1227,2,1
1228,8,7
1229,5,4
1230,1,0
1231,4,3
1232,2,1
1233,1,0
1234,7,6
1235,5,4
1236,3,2
1237,2,1
1238,7,6
1239,6,5
1240,6,5
*BREAK*
*CHUNK,GROUP:B
1241,5,12
1242,8,15
1243,4,11
1244,6,13
1245,1,8
1246,3,10
1247,7,14
1248,7,14
1249,6,13
1250,3,10
1251,3,10
1252,5,12
1253,4,11
1254,5,12
1255,6,13
1256,2,9
1257,1,8
1258,2,9
1259,8,15
1260,7,14
1261,1,8
1262,4,11
1263,2,9
1264,8,15
*BREAK*
*CHUNK,GROUP:B
1265,7,14
1266,6,13
1267,7,14
1268,4,11
1269,8,15
1270,5,12
1271,6,13
1272,8,15
1273,1,8
1274,4,11
1275,1,8
1276,2,9
1277,7,14
1278,8,15
1279,3,10
1280,5,12
1281,6,13
1282,2,9
1283,1,8
1284,5,12
1285,3,10
1286,2,9
1287,3,10
1288,4,11
*BREAK*
