*BaseSeed:1007,Group:0
*CHUNK,SEED:1007,GROUP:A
1001,1,0
1002,3,2
1003,6,5
1004,6,5
1005,6,5
1006,3,2
1007,5,4
1008,4,3
1009,5,4
1010,2,1
1011,8,7
1012,4,3
1013,5,4
1014,7,6
1015,8,7
1016,2,1
1017,6,5
1018,7,6
1019,2,1
1020,8,7
1021,7,6
1022,6,5
1023,1,0
1024,2,1
1025,2,1
1026,8,7
1027,3,2
1028,7,6
1029,4,3
1030,5,4
1031,1,0
1032,4,3
1033,8,7
1034,5,4
1035,1,0
1036,7,6
1037,4,3
1038,1,0
1039,3,2
1040,3,2
*BREAK*
*CHUNK,GROUP:A
1041,5,4
1042,2,1
1043,7,6
1044,6,5
1045,3,2
1046,6,5
1047,3,2
1048,8,7
1049,3,2
1050,7,6
1051,2,1
1052,2,1
1053,5,4
1054,6,5
1055,4,3
1056,8,7
1057,1,0
1058,1,0
1059,5,4
1060,5,4
1061,1,0
1062,3,2
1063,4,3
1064,1,0
1065,7,6
1066,2,1
1067,8,7
1068,2,1
1069,4,3
1070,5,4
1071,4,3
1072,1,0
1073,7,6
1074,6,5
1075,8,7
1076,3,2
1077,8,7
1078,7,6
1079,6,5
1080,4,3
*BREAK*
*CHUNK,GROUP:B
1081,8,15
1082,2,9
1083,2,9
1084,6,13
1085,5,12
1086,7,14
1087,1,8
1088,6,13
1089,7,14
1090,7,14
1091,1,8
1092,2,9
1093,7,14
1094,6,13
1095,3,10
1096,4,11
1097,5,12
1098,4,11
1099,8,15
1100,6,13
1101,1,8
1102,8,15
1103,8,15
1104,4,11
1105,3,10
1106,3,10
1107,5,12
1108,4,11
1109,1,8
1110,3,10
1111,1,8
1112,4,11
1113,8,15
1114,5,12
1115,2,9
1116,2,9
1117,7,14
1118,5,12
1119,3,10
1120,6,13
*BREAK*
*CHUNK,GROUP:B
1121,4,11
1122,7,14
1123,7,14
1124,2,9
1125,8,15
1126,3,10
1127,8,15
1128,5,12
1129,6,13
1130,3,10
1131,3,10
1132,8,15
1133,7,14
1134,5,12
1135,4,11
1136,1,8
1137,6,13
1138,1,8
1139,4,11
