*BaseSeed:1035,Group:1
*CHUNK,SEED:1035,GROUP:B
1001,4,11
1002,1,8
1003,4,11
1004,6,13
1005,3,10
1006,3,10
1007,4,11
1008,7,14
1009,2,9
1010,6,13
1011,3,10
1012,6,13
1013,7,14
1014,3,10
1015,5,12
1016,7,14
1017,3,10
1018,8,15
1019,8,15
1020,5,12
1021,5,12
1022,5,12
1023,1,8
1024,2,9
1025,4,11
1026,6,13
1027,1,8
1028,8,15
1029,7,14
1030,5,12
1031,8,15
1032,7,14
1033,6,13
1034,2,9
1035,8,15
1036,2,9
1037,1,8
1038,4,11
1039,1,8
1040,2,9
*BREAK*
*CHUNK,GROUP:B
1041,7,14
1042,6,13
1043,6,13
1044,2,9
1045,7,14
1046,2,9
1047,1,8
1048,7,14
1049,4,11
1050,5,12
1051,2,9
1052,3,10
1053,6,13
1054,1,8
1055,8,15
1056,1,8
1057,8,15
1058,5,12
1059,3,10
1060,2,9
1061,4,11
1062,1,8
1063,5,12
1064,5,12
1065,4,11
1066,4,11
1067,6,13
1068,8,15
1069,4,11
1070,1,8
1071,6,13
1072,3,10
1073,3,10
1074,5,12
1075,8,15
1076,7,14
1077,2,9
1078,3,10
1079,7,14
1080,8,15
*BREAK*
*CHUNK,GROUP:A
1081,4,3
1082,5,4
1083,3,2
1084,2,1
1085,6,5
1086,7,6
1087,1,0
1088,2,1
1089,7,6
1090,3,2
1091,3,2
1092,2,1
1093,8,7
1094,4,3
1095,1,0
1096,3,2
1097,6,5
1098,1,0
1099,1,0
1100,5,4
1101,1,0
1102,8,7
1103,5,4
1104,8,7
1105,4,3
1106,7,6
1107,3,2
1108,5,4
1109,5,4
1110,8,7
1111,8,7
1112,6,5
1113,6,5
1114,2,1
1115,7,6
1116,2,1
1117,4,3
1118,4,3
1119,6,5
1120,7,6
*BREAK*
*CHUNK,GROUP:A
1121,5,4
1122,1,0
1123,3,2
1124,4,3
1125,1,0
1126,3,2
1127,6,5
1128,1,0
1129,4,3
1130,2,1
1131,1,0
1132,8,7
1133,7,6
1134,6,5
1135,4,3
1136,1,0
1137,3,2
1138,6,5
1139,8,7
1140,5,4
1141,8,7
1142,7,6
1143,4,3
1144,3,2
1145,2,1
1146,7,6
1147,8,7
1148,3,2
1149,7,6
1150,5,4
1151,6,5
1152,5,4
1153,6,5
1154,7,6
1155,8,7
1156,4,3
1157,2,1
1158,2,1
1159,5,4
1160,2,1
*BREAK*
*CHUNK,GROUP:B
1161,4,11
1162,3,10
1163,2,9
1164,4,11
1165,5,12
1166,5,12
1167,1,8
1168,2,9
1169,6,13
1170,8,15
1171,3,10
1172,2,9
1173,7,14
1174,8,15
1175,6,13
1176,1,8
1177,6,13
1178,7,14
1179,4,11
1180,7,14
1181,8,15
1182,4,11
1183,8,15
1184,1,8
1185,5,12
1186,6,13
1187,2,9
1188,1,8
1189,5,12
1190,3,10
1191,5,12
1192,3,10
1193,3,10
1194,6,13
1195,1,8
1196,8,15
1197,7,14
1198,4,11
1199,7,14
1200,2,9
*BREAK*
*CHUNK,GROUP:B
1201,5,12
1202,8,15
1203,6,13
1204,7,14
1205,7,14
1206,4,11
1207,2,9
1208,3,10
1209,4,11
1210,2,9
1211,7,14
1212,4,11
1213,8,15
1214,1,8
1215,7,14
1216,6,13
1217,5,12
1218,1,8
1219,4,11
1220,8,15
1221,2,9
1222,5,12
1223,2,9
1224,3,10
1225,3,10
1226,4,11
1227,5,12
1228,3,10
1229,5,12
1230,6,13
1231,6,13
1232,6,13
1233,3,10
1234,1,8
1235,2,9
1236,8,15
1237,8,15
1238,1,8
1239,1,8
1240,7,14
*BREAK*
*CHUNK,GROUP:A
1241,4,3
1242,7,6
1243,7,6
1244,3,2
1245,2,1
1246,8,7
1247,7,6
1248,2,1
1249,3,2
1250,7,6
1251,5,4
1252,3,2
1253,5,4
1254,6,5
1255,5,4
1256,6,5
1257,8,7
1258,4,3
1259,5,4
1260,2,1
1261,1,0
1262,4,3
1263,1,0
1264,8,7
1265,3,2
1266,6,5
1267,6,5
1268,7,6
1269,1,0
1270,5,4
1271,2,1
1272,1,0
1273,3,2
1274,4,3
1275,1,0
1276,6,5
1277,8,7
1278,8,7
1279,4,3
1280,2,1
*BREAK*
