*BaseSeed:1100,Group:1
*CHUNK,SEED:1100,GROUP:B
1001,1,8
1002,7,14
1003,4,11
1004,8,15
1005,5,12
1006,3,10
1007,6,13
1008,2,9
1009,2,9
1010,1,8
1011,2,9
1012,8,15
1013,7,14
1014,5,12
1015,5,12
1016,3,10
1017,4,11
1018,4,11
1019,7,14
1020,3,10
1021,3,10
1022,1,8
1023,1,8
1024,4,11
1025,1,8
1026,5,12
1027,6,13
1028,8,15
1029,5,12
1030,2,9
1031,8,15
1032,6,13
1033,2,9
1034,3,10
1035,7,14
1036,7,14
1037,6,13
1038,6,13
1039,8,15
1040,4,11
*BREAK*
*CHUNK,GROUP:A
1041,3,2
1042,6,5
1043,4,3
1044,7,6
1045,3,2
1046,7,6
1047,1,0
1048,5,4
1049,1,0
1050,2,1
1051,8,7
1052,7,6
1053,3,2
1054,3,2
1055,8,7
1056,7,6
1057,6,5
1058,1,0
1059,3,2
1060,4,3
1061,6,5
1062,2,1
1063,4,3
1064,6,5
1065,5,4
1066,2,1
1067,8,7
1068,1,0
1069,2,1
1070,2,1
1071,6,5
1072,5,4
1073,8,7
1074,8,7
1075,4,3
1076,7,6
1077,5,4
1078,1,0
1079,5,4
1080,4,3
*BREAK*
*CHUNK,GROUP:B
1081,6,13
1082,1,8
1083,6,13
1084,1,8
1085,5,12
1086,4,11
1087,5,12
1088,2,9
1089,8,15
1090,8,15
1091,7,14
1092,4,11
1093,4,11
1094,6,13
1095,4,11
1096,5,12
1097,7,14
1098,1,8
1099,3,10
1100,1,8
1101,3,10
1102,2,9
1103,7,14
1104,1,8
1105,4,11
1106,5,12
1107,2,9
1108,2,9
1109,7,14
1110,5,12
1111,8,15
1112,6,13
1113,2,9
1114,3,10
1115,8,15
1116,7,14
1117,3,10
1118,6,13
1119,3,10
1120,8,15
*BREAK*
*CHUNK,GROUP:A
1121,4,3
1122,2,1
1123,7,6
1124,8,7
1125,7,6
1126,3,2
1127,7,6
1128,8,7
