*BaseSeed:1004,Group:0
*CHUNK,SEED:1004,GROUP:A
1001,4,3
1002,2,1
1003,5,4
1004,3,2
1005,7,6
1006,6,5
1007,1,0
1008,5,4
1009,8,7
1010,4,3
1011,2,1
1012,8,7
1013,3,2
1014,4,3
1015,1,0
1016,1,0
1017,6,5
1018,8,7
1019,2,1
1020,7,6
1021,5,4
1022,6,5
1023,7,6
1024,3,2
*BREAK*
*CHUNK,GROUP:A
1025,6,5
1026,3,2
1027,2,1
1028,4,3
1029,1,0
1030,2,1
1031,4,3
1032,1,0
1033,7,6
1034,1,0
1035,2,1
1036,8,7
1037,7,6
1038,3,2
1039,5,4
1040,7,6
1041,4,3
1042,5,4
1043,5,4
1044,8,7
1045,6,5
1046,6,5
1047,8,7
1048,3,2
*BREAK*
*CHUNK,GROUP:B
1049,5,12
1050,2,9
1051,2,9
1052,5,12
1053,7,14
1054,3,10
1055,5,12
1056,3,10
1057,6,13
1058,4,11
1059,7,14
1060,1,8
1061,4,11
1062,7,14
1063,6,13
1064,3,10
1065,6,13
1066,1,8
1067,2,9
1068,1,8
1069,8,15
1070,4,11
1071,8,15
1072,8,15
*BREAK*
*CHUNK,GROUP:B
1073,4,11
1074,7,14
1075,6,13
1076,1,8
1077,3,10
1078,4,11
1079,6,13
1080,6,13
1081,7,14
1082,2,9
1083,2,9
1084,5,12
1085,1,8
1086,1,8
1087,8,15
1088,3,10
1089,3,10
1090,5,12
1091,2,9
1092,5,12
1093,8,15
1094,7,14
1095,4,11
1096,8,15
*BREAK*
*CHUNK,GROUP:A
1097,1,0
1098,6,5
1099,1,0
1100,3,2
1101,2,1
1102,2,1
1103,5,4
1104,7,6
1105,6,5
1106,8,7
1107,5,4
1108,8,7
1109,4,3
1110,5,4
1111,3,2
1112,4,3
1113,6,5
1114,8,7
1115,4,3
1116,7,6
1117,2,1
1118,1,0
1119,3,2
1120,7,6
*BREAK*
*CHUNK,GROUP:A
1121,7,6
1122,3,2
1123,3,2
1124,2,1
1125,6,5
1126,4,3
1127,8,7
1128,8,7
1129,5,4
1130,1,0
1131,4,3
1132,7,6
1133,2,1
1134,1,0
1135,1,0
1136,5,4
1137,2,1
1138,3,2
1139,7,6
1140,4,3
1141,8,7
1142,6,5
1143,5,4
1144,6,5
*BREAK*
*CHUNK,GROUP:B
1145,5,12
1146,2,9
1147,8,15
1148,4,11
1149,6,13
1150,3,10
1151,3,10
1152,4,11
1153,3,10
1154,1,8
1155,2,9
1156,7,14
1157,6,13
1158,1,8
1159,8,15
1160,2,9
1161,7,14
1162,7,14
1163,5,12
1164,1,8
1165,6,13
1166,4,11
1167,8,15
1168,5,12
*BREAK*
*CHUNK,GROUP:B
1169,3,10
1170,8,15
1171,3,10
1172,8,15
1173,3,10
1174,7,14
1175,4,11
1176,1,8
1177,5,12
1178,8,15
1179,6,13
1180,2,9
1181,1,8
1182,1,8
1183,6,13
1184,7,14
1185,6,13
1186,5,12
1187,2,9
1188,7,14
1189,5,12
1190,4,11
1191,2,9
1192,4,11
*BREAK*
*CHUNK,GROUP:A
1193,6,5
1194,1,0
1195,1,0
1196,3,2
1197,1,0
1198,5,4
1199,2,1
1200,7,6
1201,5,4
1202,6,5
1203,4,3
1204,5,4
1205,3,2
1206,7,6
1207,8,7
1208,8,7
1209,7,6
1210,6,5
1211,8,7
1212,4,3
1213,2,1
1214,2,1
1215,4,3
1216,3,2
*BREAK*
*CHUNK,GROUP:A
1217,7,6
1218,5,4
1219,1,0
1220,6,5
1221,8,7
1222,5,4
1223,6,5
1224,2,1
1225,7,6
1226,4,3
1227,4,3
1228,3,2
1229,6,5
1230,1,0
1231,8,7
1232,4,3
1233,7,6
1234,2,1
1235,8,7
1236,2,1
1237,3,2
1238,5,4
1239,3,2
1240,1,0
*BREAK*
*CHUNK,GROUP:B
1241,2,9
1242,4,11
1243,4,11
1244,3,10
1245,4,11
1246,8,15
1247,5,12
1248,5,12
1249,7,14
1250,3,10
1251,3,10
1252,1,8
1253,1,8
1254,6,13
1255,2,9
1256,6,13
1257,1,8
1258,6,13
1259,7,14
1260,2,9
1261,5,12
1262,8,15
1263,8,15
1264,7,14
*BREAK*
*CHUNK,GROUP:B
1265,3,10
1266,2,9
1267,1,8
1268,3,10
1269,2,9
1270,4,11
1271,7,14
1272,4,11
1273,3,10
1274,5,12
1275,7,14
1276,8,15
1277,8,15
1278,1,8
1279,6,13
1280,6,13
1281,4,11
1282,2,9
1283,7,14
1284,5,12
1285,6,13
1286,8,15
1287,1,8
1288,5,12
*BREAK*
*CHUNK,GROUP:A
1289,8,7
1290,6,5
1291,7,6
1292,3,2
1293,5,4
1294,6,5
1295,4,3
1296,7,6
1297,6,5
1298,7,6
1299,2,1
1300,2,1
1301,1,0
1302,8,7
1303,4,3
1304,3,2
1305,1,0
1306,1,0
1307,5,4
1308,4,3
1309,3,2
1310,2,1
1311,8,7
1312,5,4
*BREAK*
*CHUNK,GROUP:A
1313,5,4
1314,8,7
1315,7,6
1316,3,2
1317,4,3
1318,1,0
1319,5,4
1320,2,1
1321,4,3
1322,8,7
1323,2,1
1324,2,1
1325,7,6
1326,6,5
1327,6,5
1328,6,5
1329,7,6
1330,4,3
1331,3,2
1332,8,7
1333,3,2
1334,1,0
1335,5,4
1336,1,0
*BREAK*
*CHUNK,GROUP:B
1337,7,14
1338,6,13
1339,1,8
1340,2,9
1341,6,13
1342,5,12
1343,1,8
1344,7,14
1345,5,12
1346,2,9
1347,1,8
1348,4,11
1349,3,10
1350,3,10
1351,8,15
1352,5,12
1353,8,15
1354,7,14
1355,2,9
1356,4,11
1357,3,10
1358,6,13
1359,8,15
1360,4,11
*BREAK*
*CHUNK,GROUP:B
1361,7,14
1362,1,8
1363,5,12
1364,6,13
1365,4,11
1366,8,15
1367,3,10
1368,4,11
1369,5,12
1370,7,14
1371,3,10
1372,1,8
1373,2,9
1374,5,12
1375,3,10
1376,7,14
1377,6,13
1378,8,15
1379,2,9
1380,2,9
1381,1,8
1382,8,15
1383,4,11
1384,6,13
*BREAK*
*CHUNK,GROUP:A
1385,1,0
1386,5,4
1387,5,4
1388,6,5
1389,6,5
1390,2,1
1391,7,6
1392,8,7
1393,6,5
1394,3,2
1395,2,1
1396,4,3
1397,8,7
1398,3,2
1399,2,1
1400,3,2
1401,4,3
1402,8,7
1403,1,0
1404,7,6
1405,5,4
1406,7,6
1407,1,0
1408,4,3
*BREAK*
*CHUNK,GROUP:A
1409,1,0
1410,5,4
1411,3,2
1412,3,2
1413,8,7
1414,1,0
1415,4,3
1416,2,1
1417,7,6
1418,6,5
1419,6,5
1420,3,2
1421,5,4
1422,8,7
1423,7,6
1424,1,0
1425,4,3
1426,8,7
1427,2,1
1428,5,4
1429,6,5
1430,4,3
1431,7,6
1432,2,1
*BREAK*
*CHUNK,GROUP:B
1433,7,14
1434,1,8
1435,6,13
1436,8,15
1437,5,12
1438,6,13
1439,7,14
1440,3,10
1441,5,12
1442,8,15
1443,8,15
1444,1,8
1445,2,9
1446,4,11
1447,6,13
1448,3,10
1449,1,8
1450,3,10
1451,2,9
1452,4,11
1453,4,11
1454,2,9
1455,7,14
1456,5,12
*BREAK*
*CHUNK,GROUP:B
1457,3,10
1458,6,13
1459,1,8
1460,7,14
1461,4,11
1462,7,14
1463,5,12
1464,7,14
1465,5,12
1466,8,15
1467,5,12
1468,4,11
1469,6,13
1470,2,9
1471,2,9
1472,8,15
1473,1,8
1474,6,13
1475,4,11
1476,2,9
1477,1,8
1478,8,15
1479,3,10
1480,3,10
*BREAK*
*CHUNK,GROUP:A
1481,2,1
1482,6,5
1483,7,6
1484,3,2
1485,6,5
1486,7,6
1487,5,4
1488,4,3
1489,4,3
1490,7,6
1491,6,5
1492,2,1
1493,1,0
1494,1,0
1495,3,2
1496,1,0
1497,5,4
1498,5,4
1499,8,7
1500,3,2
1501,8,7
1502,8,7
1503,4,3
1504,2,1
*BREAK*
*CHUNK,GROUP:A
1505,7,6
1506,1,0
1507,4,3
1508,6,5
1509,4,3
1510,3,2
1511,1,0
1512,2,1
1513,6,5
1514,3,2
1515,8,7
1516,2,1
1517,5,4
1518,1,0
1519,8,7
1520,2,1
1521,3,2
1522,8,7
1523,4,3
1524,5,4
1525,7,6
1526,6,5
1527,5,4
1528,7,6
*BREAK*
*CHUNK,GROUP:B
1529,5,12
1530,3,10
1531,7,14
1532,8,15
1533,6,13
1534,2,9
1535,3,10
1536,5,12
1537,2,9
1538,1,8
1539,5,12
1540,4,11
1541,3,10
1542,1,8
1543,7,14
1544,8,15
1545,4,11
1546,7,14
1547,6,13
1548,8,15
1549,4,11
1550,2,9
1551,6,13
1552,1,8
*BREAK*
*CHUNK,GROUP:B
1553,2,9
1554,4,11
1555,8,15
1556,8,15
1557,5,12
1558,3,10
1559,1,8
1560,6,13
1561,7,14
1562,6,13
1563,1,8
1564,1,8
1565,3,10
1566,4,11
1567,2,9
1568,7,14
1569,3,10
1570,5,12
1571,6,13
1572,2,9
1573,4,11
1574,8,15
1575,5,12
1576,7,14
