*BaseSeed:1004,Group:1
*CHUNK,SEED:1004,GROUP:B
1001,4,11
1002,2,9
1003,5,12
1004,3,10
1005,7,14
1006,6,13
1007,1,8
1008,5,12
1009,8,15
1010,4,11
1011,2,9
1012,8,15
1013,3,10
1014,4,11
1015,1,8
1016,1,8
1017,6,13
1018,8,15
1019,2,9
1020,7,14
1021,5,12
1022,6,13
1023,7,14
1024,3,10
*BREAK*
*CHUNK,GROUP:B
1025,6,13
1026,3,10
1027,2,9
1028,4,11
1029,1,8
1030,2,9
1031,4,11
1032,1,8
1033,7,14
1034,1,8
1035,2,9
1036,8,15
1037,7,14
1038,3,10
1039,5,12
1040,7,14
1041,4,11
1042,5,12
1043,5,12
1044,8,15
1045,6,13
1046,6,13
1047,8,15
1048,3,10
*BREAK*
*CHUNK,GROUP:A
1049,5,4
1050,2,1
1051,2,1
1052,5,4
1053,7,6
1054,3,2
1055,5,4
1056,3,2
1057,6,5
1058,4,3
1059,7,6
1060,1,0
1061,4,3
1062,7,6
1063,6,5
1064,3,2
1065,6,5
1066,1,0
1067,2,1
1068,1,0
1069,8,7
1070,4,3
1071,8,7
1072,8,7
*BREAK*
*CHUNK,GROUP:A
1073,4,3
1074,7,6
1075,6,5
1076,1,0
1077,3,2
1078,4,3
1079,6,5
1080,6,5
1081,7,6
1082,2,1
1083,2,1
1084,5,4
1085,1,0
1086,1,0
1087,8,7
1088,3,2
1089,3,2
1090,5,4
1091,2,1
1092,5,4
1093,8,7
1094,7,6
1095,4,3
1096,8,7
*BREAK*
*CHUNK,GROUP:B
1097,1,8
1098,6,13
1099,1,8
1100,3,10
1101,2,9
1102,2,9
1103,5,12
1104,7,14
1105,6,13
1106,8,15
1107,5,12
1108,8,15
1109,4,11
1110,5,12
1111,3,10
1112,4,11
1113,6,13
1114,8,15
1115,4,11
1116,7,14
1117,2,9
1118,1,8
1119,3,10
1120,7,14
*BREAK*
*CHUNK,GROUP:B
1121,7,14
1122,3,10
1123,3,10
1124,2,9
1125,6,13
1126,4,11
1127,8,15
1128,8,15
1129,5,12
1130,1,8
1131,4,11
1132,7,14
1133,2,9
1134,1,8
1135,1,8
1136,5,12
1137,2,9
1138,3,10
1139,7,14
1140,4,11
1141,8,15
1142,6,13
1143,5,12
1144,6,13
*BREAK*
*CHUNK,GROUP:A
1145,5,4
1146,2,1
1147,8,7
1148,4,3
1149,6,5
1150,3,2
1151,3,2
1152,4,3
1153,3,2
1154,1,0
1155,2,1
1156,7,6
1157,6,5
1158,1,0
1159,8,7
1160,2,1
1161,7,6
1162,7,6
1163,5,4
1164,1,0
1165,6,5
1166,4,3
1167,8,7
1168,5,4
*BREAK*
*CHUNK,GROUP:A
1169,3,2
1170,8,7
1171,3,2
1172,8,7
1173,3,2
1174,7,6
1175,4,3
1176,1,0
1177,5,4
1178,8,7
1179,6,5
1180,2,1
1181,1,0
1182,1,0
1183,6,5
1184,7,6
1185,6,5
1186,5,4
1187,2,1
1188,7,6
1189,5,4
1190,4,3
1191,2,1
1192,4,3
*BREAK*
*CHUNK,GROUP:B
1193,6,13
1194,1,8
1195,1,8
1196,3,10
1197,1,8
1198,5,12
1199,2,9
1200,7,14
1201,5,12
1202,6,13
1203,4,11
1204,5,12
1205,3,10
1206,7,14
1207,8,15
1208,8,15
1209,7,14
1210,6,13
1211,8,15
1212,4,11
1213,2,9
1214,2,9
1215,4,11
1216,3,10
*BREAK*
*CHUNK,GROUP:B
1217,7,14
1218,5,12
1219,1,8
1220,6,13
1221,8,15
1222,5,12
1223,6,13
1224,2,9
1225,7,14
1226,4,11
1227,4,11
1228,3,10
1229,6,13
1230,1,8
1231,8,15
1232,4,11
1233,7,14
1234,2,9
1235,8,15
1236,2,9
1237,3,10
1238,5,12
1239,3,10
1240,1,8
*BREAK*
*CHUNK,GROUP:A
1241,2,1
1242,4,3
1243,4,3
1244,3,2
1245,4,3
1246,8,7
1247,5,4
1248,5,4
1249,7,6
1250,3,2
1251,3,2
1252,1,0
1253,1,0
1254,6,5
1255,2,1
1256,6,5
1257,1,0
1258,6,5
1259,7,6
1260,2,1
1261,5,4
1262,8,7
1263,8,7
1264,7,6
*BREAK*
*CHUNK,GROUP:A
1265,3,2
1266,2,1
1267,1,0
1268,3,2
1269,2,1
1270,4,3
1271,7,6
1272,4,3
1273,3,2
1274,5,4
1275,7,6
1276,8,7
1277,8,7
1278,1,0
1279,6,5
1280,6,5
1281,4,3
1282,2,1
1283,7,6
1284,5,4
1285,6,5
1286,8,7
1287,1,0
1288,5,4
*BREAK*
*CHUNK,GROUP:B
1289,8,15
1290,6,13
1291,7,14
1292,3,10
1293,5,12
1294,6,13
1295,4,11
1296,7,14
1297,6,13
1298,7,14
1299,2,9
1300,2,9
1301,1,8
1302,8,15
1303,4,11
1304,3,10
1305,1,8
1306,1,8
1307,5,12
1308,4,11
1309,3,10
1310,2,9
1311,8,15
1312,5,12
*BREAK*
*CHUNK,GROUP:B
1313,5,12
1314,8,15
1315,7,14
1316,3,10
1317,4,11
1318,1,8
1319,5,12
1320,2,9
1321,4,11
1322,8,15
1323,2,9
1324,2,9
1325,7,14
1326,6,13
1327,6,13
1328,6,13
1329,7,14
1330,4,11
1331,3,10
1332,8,15
1333,3,10
1334,1,8
1335,5,12
1336,1,8
*BREAK*
*CHUNK,GROUP:A
1337,7,6
1338,6,5
1339,1,0
1340,2,1
1341,6,5
1342,5,4
1343,1,0
1344,7,6
1345,5,4
1346,2,1
1347,1,0
1348,4,3
1349,3,2
1350,3,2
1351,8,7
1352,5,4
1353,8,7
1354,7,6
1355,2,1
1356,4,3
1357,3,2
1358,6,5
1359,8,7
1360,4,3
*BREAK*
*CHUNK,GROUP:A
1361,7,6
1362,1,0
1363,5,4
1364,6,5
1365,4,3
1366,8,7
1367,3,2
1368,4,3
1369,5,4
1370,7,6
1371,3,2
1372,1,0
1373,2,1
1374,5,4
1375,3,2
1376,7,6
1377,6,5
1378,8,7
1379,2,1
1380,2,1
1381,1,0
1382,8,7
1383,4,3
1384,6,5
*BREAK*
*CHUNK,GROUP:B
1385,1,8
1386,5,12
1387,5,12
1388,6,13
1389,6,13
1390,2,9
1391,7,14
1392,8,15
1393,6,13
1394,3,10
1395,2,9
1396,4,11
1397,8,15
1398,3,10
1399,2,9
1400,3,10
1401,4,11
1402,8,15
1403,1,8
1404,7,14
1405,5,12
1406,7,14
1407,1,8
1408,4,11
*BREAK*
*CHUNK,GROUP:B
1409,1,8
1410,5,12
1411,3,10
1412,3,10
1413,8,15
1414,1,8
1415,4,11
1416,2,9
1417,7,14
1418,6,13
1419,6,13
1420,3,10
1421,5,12
1422,8,15
1423,7,14
1424,1,8
1425,4,11
1426,8,15
1427,2,9
1428,5,12
1429,6,13
1430,4,11
1431,7,14
1432,2,9
*BREAK*
*CHUNK,GROUP:A
1433,7,6
1434,1,0
1435,6,5
1436,8,7
1437,5,4
1438,6,5
1439,7,6
1440,3,2
1441,5,4
1442,8,7
1443,8,7
1444,1,0
1445,2,1
1446,4,3
1447,6,5
1448,3,2
1449,1,0
1450,3,2
1451,2,1
1452,4,3
1453,4,3
1454,2,1
1455,7,6
1456,5,4
*BREAK*
*CHUNK,GROUP:A
1457,3,2
1458,6,5
1459,1,0
1460,7,6
1461,4,3
1462,7,6
1463,5,4
1464,7,6
1465,5,4
1466,8,7
1467,5,4
1468,4,3
1469,6,5
1470,2,1
1471,2,1
1472,8,7
1473,1,0
1474,6,5
1475,4,3
1476,2,1
1477,1,0
1478,8,7
