*BaseSeed:1001,Group:1
*CHUNK,SEED:1001,GROUP:B
1001,7,14
1002,1,8
1003,3,10
1004,7,14
1005,6,13
1006,8,15
1007,5,12
1008,5,12
1009,3,10
1010,4,11
1011,4,11
1012,2,9
1013,2,9
1014,1,8
1015,6,13
1016,8,15
1017,2,9
1018,1,8
1019,7,14
1020,6,13
1021,8,15
1022,3,10
1023,4,11
1024,5,12
*WARNING*
*CHUNK,GROUP:A
1025,2,1
1026,7,6
1027,3,2
1028,8,7
1029,4,3
1030,5,4
1031,1,0
1032,3,2
1033,4,3
1034,5,4
1035,4,3
1036,3,2
1037,8,7
1038,8,7
1039,6,5
1040,5,4
1041,6,5
1042,2,1
1043,6,5
1044,1,0
1045,7,6
1046,2,1
1047,1,0
1048,7,6
*CHUNK,GROUP:A
1049,4,3
1050,8,7
1051,3,2
1052,7,6
1053,3,2
1054,2,1
1055,8,7
1056,5,4
1057,2,1
1058,4,3
1059,5,4
1060,1,0
1061,4,3
1062,8,7
1063,6,5
1064,1,0
1065,7,6
1066,6,5
1067,6,5
1068,2,1
1069,5,4
1070,1,0
1071,7,6
1072,3,2
*WARNING*
*CHUNK,GROUP:B
1073,5,12
1074,4,11
1075,1,8
1076,5,12
1077,1,8
1078,7,14
1079,7,14
1080,6,13
1081,4,11
1082,2,9
1083,7,14
1084,6,13
1085,1,8
1086,4,11
1087,2,9
1088,3,10
1089,8,15
1090,2,9
1091,5,12
1092,6,13
1093,8,15
1094,3,10
1095,3,10
1096,8,15
*BREAK*
*CHUNK,GROUP:B
1097,6,13
1098,6,13
1099,2,9
1100,7,14
1101,5,12
1102,5,12
1103,7,14
1104,1,8
1105,6,13
1106,4,11
1107,3,10
1108,5,12
1109,1,8
1110,4,11
1111,4,11
1112,8,15
1113,1,8
1114,2,9
1115,7,14
1116,8,15
1117,8,15
1118,3,10
1119,3,10
1120,2,9
*CHUNK,GROUP:B
1121,5,12
1122,2,9
1123,3,10
1124,8,15
1125,7,14
1126,6,13
1127,7,14
1128,4,11
1129,5,12
1130,2,9
1131,6,13
1132,8,15
1133,4,11
1134,3,10
1135,2,9
1136,7,14
1137,3,10
1138,5,12
1139,1,8
1140,4,11
1141,8,15
1142,1,8
1143,6,13
1144,1,8
*WARNING*
*CHUNK,GROUP:A
1145,7,6
1146,5,4
1147,5,4
1148,8,7
1149,1,0
1150,6,5
1151,4,3
1152,6,5
1153,8,7
1154,6,5
1155,3,2
1156,3,2
1157,5,4
1158,4,3
1159,7,6
1160,1,0
1161,8,7
1162,2,1
1163,1,0
1164,2,1
1165,7,6
1166,4,3
1167,3,2
1168,2,1
*CHUNK,GROUP:A
1169,8,7
1170,8,7
1171,6,5
1172,6,5
1173,1,0
1174,5,4
1175,7,6
1176,1,0
1177,8,7
1178,7,6
1179,3,2
1180,2,1
1181,6,5
1182,1,0
1183,2,1
1184,3,2
1185,3,2
1186,5,4
1187,4,3
1188,2,1
1189,7,6
1190,5,4
1191,4,3
1192,4,3
*CHUNK,GROUP:B
1193,4,11
1194,3,10
1195,6,13
1196,1,8
1197,5,12
1198,3,10
1199,7,14
1200,4,11
1201,8,15
1202,3,10
1203,6,13
1204,7,14
1205,8,15
1206,5,12
1207,1,8
1208,2,9
1209,8,15
1210,2,9
1211,6,13
1212,7,14
1213,5,12
1214,2,9
1215,1,8
1216,4,11
*CHUNK,GROUP:B
1217,7,14
1218,4,11
1219,3,10
1220,2,9
1221,6,13
1222,4,11
1223,1,8
1224,3,10
1225,6,13
1226,3,10
1227,5,12
1228,2,9
1229,5,12
1230,5,12
1231,1,8
1232,4,11
1233,2,9
1234,7,14
1235,7,14
1236,8,15
1237,1,8
1238,6,13
1239,8,15
1240,8,15
*WARNING*
*CHUNK,GROUP:A
1241,8,7
1242,1,0
1243,7,6
1244,6,5
1245,6,5
1246,7,6
1247,4,3
1248,5,4
1249,3,2
1250,5,4
1251,4,3
1252,3,2
1253,2,1
1254,8,7
1255,1,0
1256,8,7
1257,5,4
1258,4,3
1259,2,1
1260,3,2
1261,2,1
1262,7,6
1263,1,0
1264,6,5
*BREAK*
*CHUNK,GROUP:A
1265,1,0
1266,4,3
1267,8,7
1268,2,1
1269,4,3
1270,5,4
1271,6,5
1272,2,1
1273,3,2
1274,3,2
1275,7,6
1276,6,5
1277,1,0
1278,7,6
1279,7,6
1280,5,4
1281,3,2
1282,8,7
1283,8,7
1284,5,4
1285,2,1
1286,6,5
1287,4,3
1288,1,0
*CHUNK,GROUP:A
1289,3,2
1290,8,7
1291,7,6
1292,4,3
1293,1,0
1294,1,0
1295,1,0
1296,6,5
1297,7,6
1298,7,6
1299,8,7
1300,4,3
1301,5,4
1302,3,2
1303,2,1
1304,8,7
1305,4,3
1306,2,1
1307,6,5
1308,2,1
1309,6,5
1310,5,4
1311,5,4
1312,3,2
*CHUNK,GROUP:B
1313,3,10
1314,6,13
1315,5,12
1316,6,13
1317,8,15
1318,2,9
1319,3,10
1320,3,10
1321,1,8
1322,7,14
1323,8,15
1324,2,9
1325,8,15
1326,7,14
1327,1,8
1328,6,13
1329,5,12
1330,4,11
1331,7,14
1332,1,8
1333,2,9
1334,5,12
1335,4,11
1336,4,11
*CHUNK,GROUP:B
1337,4,11
1338,3,10
1339,8,15
1340,8,15
1341,6,13
1342,5,12
1343,2,9
1344,2,9
1345,2,9
1346,8,15
1347,6,13
1348,7,14
1349,5,12
1350,5,12
1351,6,13
1352,7,14
1353,7,14
1354,1,8
1355,4,11
1356,3,10
1357,1,8
1358,3,10
1359,4,11
1360,1,8
*WARNING*
