*BaseSeed:1102,Group:1
*CHUNK,SEED:1102,GROUP:B
1001,7,14
1002,2,9
1003,7,14
1004,8,15
1005,5,12
1006,6,13
1007,5,12
1008,4,11
1009,8,15
1010,2,9
1011,8,15
1012,3,10
1013,4,11
1014,2,9
1015,6,13
1016,8,15
1017,7,14
1018,5,12
1019,8,15
1020,3,10
1021,4,11
1022,2,9
1023,7,14
1024,4,11
1025,6,13
1026,1,8
1027,4,11
1028,6,13
1029,3,10
1030,2,9
1031,3,10
1032,7,14
1033,1,8
1034,5,12
1035,5,12
1036,3,10
1037,1,8
1038,6,13
1039,1,8
1040,1,8
*BREAK*
*CHUNK,GROUP:A
1041,6,5
1042,5,4
1043,6,5
1044,5,4
1045,3,2
1046,1,0
1047,1,0
1048,7,6
1049,4,3
1050,8,7
1051,3,2
1052,4,3
1053,5,4
1054,6,5
1055,7,6
1056,8,7
1057,2,1
1058,1,0
1059,3,2
1060,3,2
1061,8,7
1062,7,6
1063,5,4
1064,1,0
1065,6,5
1066,6,5
1067,3,2
1068,5,4
1069,2,1
1070,4,3
1071,2,1
1072,4,3
1073,7,6
1074,4,3
1075,2,1
1076,2,1
1077,1,0
1078,7,6
1079,8,7
1080,8,7
*BREAK*
*CHUNK,GROUP:B
1081,4,11
1082,2,9
1083,6,13
1084,2,9
1085,2,9
1086,7,14
1087,8,15
1088,6,13
1089,6,13
1090,4,11
1091,6,13
1092,1,8
1093,3,10
1094,4,11
1095,3,10
1096,4,11
1097,1,8
1098,1,8
1099,8,15
1100,2,9
1101,8,15
1102,7,14
1103,8,15
1104,3,10
1105,5,12
1106,1,8
1107,5,12
1108,7,14
1109,5,12
1110,8,15
1111,7,14
1112,2,9
1113,6,13
1114,3,10
1115,4,11
1116,7,14
1117,5,12
1118,5,12
1119,3,10
1120,1,8
*BREAK*
*CHUNK,GROUP:A
1121,3,2
1122,8,7
1123,4,3
1124,5,4
1125,7,6
1126,6,5
1127,2,1
1128,1,0
1129,5,4
1130,8,7
1131,2,1
1132,3,2
1133,6,5
1134,4,3
1135,2,1
1136,3,2
1137,3,2
1138,7,6
1139,1,0
1140,8,7
1141,4,3
1142,5,4
1143,2,1
1144,4,3
1145,8,7
1146,7,6
1147,3,2
1148,6,5
1149,4,3
1150,7,6
1151,7,6
1152,5,4
1153,6,5
1154,1,0
1155,1,0
1156,1,0
1157,6,5
1158,2,1
1159,5,4
1160,8,7
*BREAK*
*CHUNK,GROUP:B
1161,3,10
1162,5,12
1163,7,14
1164,6,13
1165,8,15
1166,8,15
1167,6,13
1168,2,9
1169,4,11
1170,6,13
1171,8,15
1172,8,15
