*BaseSeed:1005,Group:1
*CHUNK,SEED:1005,GROUP:B
1001,3,10
1002,7,14
1003,2,9
1004,6,13
1005,6,13
1006,7,14
1007,5,12
1008,1,8
1009,8,15
1010,1,8
1011,2,9
1012,1,8
1013,7,14
1014,3,10
1015,6,13
1016,4,11
1017,3,10
1018,5,12
1019,2,9
1020,8,15
1021,5,12
1022,4,11
1023,4,11
1024,8,15
*WARNING*
*CHUNK,GROUP:A
1025,3,2
1026,6,5
1027,4,3
1028,1,0
1029,5,4
1030,3,2
1031,2,1
1032,7,6
1033,6,5
1034,2,1
1035,1,0
1036,3,2
1037,2,1
1038,6,5
1039,4,3
1040,5,4
1041,8,7
1042,4,3
1043,7,6
1044,1,0
1045,8,7
1046,7,6
1047,8,7
1048,5,4
*CHUNK,GROUP:A
1049,1,0
1050,6,5
1051,5,4
1052,7,6
1053,3,2
1054,4,3
1055,2,1
1056,2,1
1057,6,5
1058,3,2
1059,8,7
1060,8,7
1061,1,0
1062,6,5
1063,7,6
1064,8,7
1065,2,1
1066,4,3
1067,7,6
1068,1,0
1069,5,4
1070,5,4
1071,3,2
1072,4,3
*CHUNK,GROUP:B
1073,2,9
1074,8,15
1075,5,12
1076,2,9
1077,1,8
1078,2,9
1079,8,15
1080,7,14
1081,4,11
1082,8,15
1083,7,14
1084,5,12
1085,3,10
1086,6,13
1087,3,10
1088,3,10
1089,4,11
1090,1,8
1091,1,8
1092,7,14
1093,6,13
1094,6,13
1095,4,11
1096,5,12
*BREAK*
*CHUNK,GROUP:B
1097,8,15
1098,7,14
1099,6,13
1100,7,14
1101,6,13
1102,8,15
1103,6,13
1104,4,11
1105,5,12
1106,5,12
1107,2,9
1108,4,11
1109,2,9
1110,1,8
1111,2,9
1112,1,8
1113,5,12
1114,3,10
1115,3,10
1116,1,8
1117,7,14
1118,3,10
1119,4,11
1120,8,15
*CHUNK,GROUP:B
1121,2,9
1122,7,14
1123,6,13
1124,8,15
1125,4,11
1126,1,8
1127,2,9
1128,5,12
1129,7,14
1130,8,15
1131,4,11
1132,3,10
1133,1,8
1134,6,13
1135,1,8
1136,5,12
1137,4,11
1138,3,10
1139,7,14
1140,5,12
1141,2,9
1142,8,15
1143,3,10
1144,6,13
*WARNING*
*CHUNK,GROUP:A
1145,6,5
1146,5,4
1147,5,4
1148,7,6
1149,2,1
1150,8,7
1151,4,3
1152,7,6
1153,1,0
1154,5,4
1155,3,2
1156,1,0
1157,6,5
1158,4,3
1159,8,7
1160,3,2
1161,1,0
1162,4,3
1163,3,2
1164,2,1
1165,7,6
1166,8,7
1167,2,1
1168,6,5
*CHUNK,GROUP:A
1169,7,6
1170,4,3
1171,4,3
1172,3,2
1173,6,5
1174,1,0
1175,4,3
1176,7,6
1177,5,4
1178,8,7
1179,5,4
1180,6,5
1181,7,6
1182,3,2
1183,1,0
1184,3,2
1185,1,0
1186,2,1
1187,5,4
1188,2,1
1189,2,1
1190,8,7
1191,8,7
1192,6,5
*CHUNK,GROUP:B
1193,1,8
1194,3,10
1195,5,12
1196,1,8
1197,8,15
1198,8,15
1199,7,14
1200,4,11
1201,6,13
1202,3,10
1203,7,14
1204,4,11
1205,1,8
1206,8,15
1207,5,12
1208,3,10
1209,4,11
1210,2,9
1211,7,14
1212,5,12
1213,2,9
1214,6,13
1215,6,13
1216,2,9
*CHUNK,GROUP:B
1217,3,10
1218,6,13
1219,7,14
1220,4,11
1221,8,15
1222,2,9
1223,2,9
1224,8,15
1225,6,13
1226,4,11
1227,5,12
1228,3,10
1229,3,10
1230,1,8
1231,8,15
1232,7,14
1233,2,9
1234,1,8
1235,1,8
1236,5,12
1237,6,13
1238,5,12
1239,4,11
1240,7,14
*CHUNK,GROUP:A
1241,7,6
1242,1,0
1243,3,2
1244,2,1
1245,7,6
1246,1,0
1247,5,4
1248,5,4
1249,7,6
1250,8,7
1251,2,1
1252,3,2
1253,8,7
1254,4,3
1255,2,1
1256,3,2
1257,6,5
1258,6,5
1259,1,0
1260,4,3
1261,5,4
1262,6,5
1263,8,7
1264,4,3
*BREAK*
*CHUNK,GROUP:A
1265,4,3
1266,8,7
1267,4,3
1268,2,1
1269,1,0
1270,6,5
1271,7,6
1272,1,0
1273,5,4
1274,3,2
1275,5,4
1276,4,3
1277,6,5
1278,5,4
1279,2,1
1280,2,1
1281,1,0
1282,8,7
1283,6,5
1284,3,2
1285,7,6
1286,8,7
1287,3,2
1288,7,6
*CHUNK,GROUP:A
1289,5,4
1290,5,4
1291,7,6
1292,2,1
1293,5,4
1294,1,0
1295,7,6
1296,8,7
1297,4,3
1298,6,5
1299,3,2
1300,4,3
1301,7,6
1302,1,0
1303,6,5
1304,2,1
1305,8,7
