*BaseSeed:1002,Group:0
*CHUNK,SEED:1002,GROUP:A
1001,6,5
1002,7,6
1003,1,0
1004,3,2
1005,6,5
1006,2,1
1007,1,0
1008,3,2
1009,3,2
1010,2,1
1011,5,4
1012,5,4
1013,6,5
1014,8,7
1015,1,0
1016,4,3
1017,8,7
1018,7,6
1019,8,7
1020,5,4
1021,2,1
1022,4,3
1023,7,6
1024,4,3
*BREAK*
*CHUNK,GROUP:A
1025,1,0
1026,6,5
1027,6,5
1028,4,3
1029,1,0
1030,8,7
1031,6,5
1032,5,4
1033,7,6
1034,4,3
1035,8,7
1036,4,3
1037,2,1
1038,7,6
1039,2,1
1040,7,6
1041,5,4
1042,5,4
1043,8,7
1044,2,1
1045,3,2
1046,1,0
1047,3,2
1048,3,2
*BREAK*
*CHUNK,GROUP:B
1049,1,8
1050,5,12
1051,1,8
1052,3,10
1053,2,9
1054,4,11
1055,7,14
1056,7,14
1057,7,14
1058,2,9
1059,6,13
1060,2,9
1061,6,13
1062,4,11
1063,1,8
1064,8,15
1065,8,15
1066,6,13
1067,5,12
1068,8,15
1069,3,10
1070,4,11
1071,3,10
1072,5,12
*BREAK*
*CHUNK,GROUP:B
1073,3,10
1074,6,13
1075,2,9
1076,2,9
1077,4,11
1078,8,15
1079,5,12
1080,5,12
1081,6,13
1082,2,9
1083,7,14
1084,5,12
1085,3,10
1086,4,11
1087,7,14
1088,1,8
1089,3,10
1090,6,13
1091,8,15
1092,1,8
1093,7,14
1094,8,15
1095,1,8
1096,4,11
*BREAK*
*CHUNK,GROUP:A
1097,5,4
1098,8,7
1099,4,3
1100,2,1
1101,6,5
1102,1,0
1103,7,6
1104,8,7
1105,2,1
1106,1,0
1107,3,2
1108,7,6
1109,5,4
1110,4,3
1111,1,0
1112,5,4
1113,3,2
1114,6,5
1115,3,2
1116,7,6
1117,4,3
1118,2,1
1119,6,5
1120,8,7
*BREAK*
*CHUNK,GROUP:A
1121,6,5
1122,8,7
1123,7,6
1124,1,0
1125,8,7
1126,6,5
1127,4,3
1128,4,3
1129,2,1
1130,7,6
1131,5,4
1132,2,1
1133,5,4
1134,6,5
1135,7,6
1136,4,3
1137,3,2
1138,1,0
1139,3,2
1140,3,2
1141,5,4
1142,8,7
1143,2,1
1144,1,0
*BREAK*
*CHUNK,GROUP:B
1145,2,9
1146,4,11
1147,5,12
1148,5,12
1149,1,8
1150,3,10
1151,7,14
1152,4,11
1153,1,8
1154,2,9
1155,4,11
1156,8,15
1157,3,10
1158,5,12
1159,6,13
1160,7,14
1161,3,10
1162,7,14
1163,8,15
1164,6,13
1165,8,15
1166,1,8
1167,6,13
1168,2,9
*BREAK*
*CHUNK,GROUP:B
1169,3,10
1170,6,13
1171,7,14
1172,6,13
1173,8,15
1174,1,8
1175,4,11
1176,2,9
1177,4,11
1178,5,12
1179,2,9
1180,1,8
1181,7,14
1182,4,11
1183,2,9
1184,6,13
1185,8,15
1186,5,12
1187,5,12
1188,3,10
1189,1,8
1190,3,10
1191,8,15
1192,7,14
*BREAK*
*CHUNK,GROUP:A
1193,8,7
1194,5,4
1195,3,2
1196,2,1
1197,4,3
1198,7,6
1199,8,7
1200,6,5
1201,3,2
1202,8,7
1203,4,3
1204,4,3
1205,2,1
1206,6,5
1207,6,5
1208,1,0
1209,7,6
1210,5,4
1211,2,1
1212,5,4
1213,1,0
1214,7,6
1215,1,0
1216,3,2
*BREAK*
*CHUNK,GROUP:A
1217,6,5
1218,2,1
1219,3,2
1220,5,4
1221,6,5
1222,1,0
1223,4,3
1224,5,4
1225,3,2
1226,1,0
1227,8,7
1228,7,6
1229,2,1
1230,7,6
1231,3,2
1232,4,3
1233,5,4
1234,6,5
1235,8,7
1236,8,7
1237,2,1
1238,4,3
1239,7,6
1240,1,0
*BREAK*
*CHUNK,GROUP:B
1241,3,10
1242,2,9
1243,5,12
1244,1,8
1245,7,14
1246,6,13
1247,6,13
1248,6,13
1249,2,9
1250,8,15
1251,8,15
1252,3,10
1253,3,10
1254,5,12
1255,7,14
1256,4,11
1257,5,12
1258,1,8
1259,2,9
1260,4,11
1261,1,8
1262,7,14
1263,4,11
1264,8,15
*BREAK*
*CHUNK,GROUP:B
1265,1,8
1266,8,15
1267,8,15
1268,4,11
1269,1,8
1270,8,15
1271,3,10
1272,2,9
1273,2,9
1274,5,12
1275,4,11
1276,6,13
1277,7,14
1278,7,14
1279,5,12
1280,2,9
1281,5,12
1282,3,10
1283,7,14
1284,1,8
1285,6,13
1286,6,13
1287,4,11
1288,3,10
*BREAK*
*CHUNK,GROUP:A
1289,7,6
1290,8,7
1291,1,0
1292,7,6
1293,6,5
1294,4,3
1295,3,2
1296,3,2
1297,2,1
1298,8,7
1299,5,4
1300,2,1
1301,7,6
1302,2,1
1303,6,5
1304,3,2
1305,6,5
1306,4,3
1307,8,7
1308,4,3
1309,1,0
1310,1,0
1311,5,4
1312,5,4
*BREAK*
*CHUNK,GROUP:A
1313,7,6
1314,1,0
1315,3,2
1316,7,6
1317,7,6
1318,4,3
1319,1,0
1320,8,7
1321,2,1
1322,8,7
1323,3,2
1324,6,5
1325,2,1
1326,5,4
1327,3,2
1328,5,4
1329,6,5
1330,1,0
1331,2,1
1332,4,3
1333,8,7
1334,5,4
1335,4,3
1336,6,5
*BREAK*
*CHUNK,GROUP:B
1337,3,10
1338,6,13
1339,6,13
1340,8,15
1341,8,15
1342,7,14
1343,7,14
1344,3,10
1345,4,11
1346,6,13
1347,4,11
1348,7,14
1349,2,9
1350,4,11
1351,1,8
1352,2,9
1353,1,8
1354,5,12
1355,8,15
1356,5,12
1357,2,9
1358,3,10
1359,1,8
1360,5,12
*BREAK*
*CHUNK,GROUP:B
1361,6,13
1362,2,9
1363,3,10
1364,2,9
1365,8,15
1366,1,8
1367,5,12
1368,8,15
1369,6,13
1370,7,14
1371,5,12
1372,6,13
1373,3,10
1374,5,12
1375,7,14
1376,1,8
1377,7,14
1378,1,8
1379,8,15
1380,2,9
1381,4,11
1382,4,11
1383,3,10
1384,4,11
*BREAK*
*CHUNK,GROUP:A
1385,3,2
1386,7,6
1387,8,7
1388,5,4
1389,7,6
1390,2,1
1391,3,2
1392,1,0
1393,5,4
1394,6,5
1395,4,3
1396,8,7
1397,6,5
1398,7,6
1399,6,5
1400,5,4
1401,8,7
1402,4,3
1403,3,2
1404,4,3
1405,2,1
1406,1,0
1407,1,0
1408,2,1
*BREAK*
*CHUNK,GROUP:A
1409,5,4
1410,3,2
1411,2,1
1412,1,0
1413,4,3
1414,6,5
1415,2,1
1416,2,1
1417,7,6
1418,5,4
1419,3,2
1420,6,5
1421,1,0
1422,3,2
1423,8,7
1424,7,6
1425,1,0
1426,7,6
1427,4,3
1428,5,4
1429,8,7
1430,6,5
1431,8,7
1432,4,3
*BREAK*
*CHUNK,GROUP:B
1433,7,14
1434,6,13
1435,3,10
1436,1,8
1437,5,12
1438,3,10
1439,5,12
1440,4,11
1441,4,11
1442,7,14
1443,4,11
1444,2,9
1445,2,9
1446,8,15
1447,1,8
1448,3,10
1449,5,12
1450,8,15
1451,8,15
1452,6,13
1453,2,9
1454,7,14
1455,1,8
1456,6,13
*BREAK*
*CHUNK,GROUP:B
1457,5,12
1458,1,8
1459,5,12
1460,3,10
1461,4,11
1462,6,13
1463,3,10
1464,4,11
1465,4,11
1466,7,14
1467,2,9
1468,1,8
1469,8,15
1470,3,10
1471,1,8
1472,8,15
1473,8,15
1474,6,13
1475,2,9
1476,5,12
1477,7,14
1478,2,9
1479,7,14
1480,6,13
*BREAK*
*CHUNK,GROUP:A
1481,1,0
1482,7,6
1483,3,2
1484,8,7
1485,3,2
1486,1,0
1487,6,5
1488,1,0
1489,5,4
1490,7,6
1491,2,1
1492,4,3
1493,6,5
1494,8,7
1495,3,2
1496,6,5
1497,5,4
1498,7,6
1499,5,4
1500,4,3
1501,8,7
1502,2,1
1503,2,1
1504,4,3
*BREAK*
*CHUNK,GROUP:A
1505,3,2
1506,7,6
1507,8,7
1508,3,2
1509,2,1
1510,5,4
1511,5,4
1512,6,5
1513,3,2
1514,6,5
1515,7,6
1516,2,1
1517,1,0
1518,4,3
1519,6,5
1520,7,6
1521,4,3
1522,4,3
1523,5,4
1524,1,0
1525,2,1
1526,1,0
1527,8,7
1528,8,7
*BREAK*
*CHUNK,GROUP:B
1529,3,10
1530,5,12
1531,3,10
1532,7,14
1533,6,13
1534,4,11
1535,1,8
1536,2,9
1537,8,15
1538,7,14
1539,8,15
1540,1,8
1541,8,15
1542,3,10
1543,6,13
1544,2,9
1545,4,11
1546,5,12
1547,5,12
1548,1,8
1549,2,9
1550,7,14
1551,6,13
1552,4,11
*BREAK*
*CHUNK,GROUP:B
1553,8,15
1554,5,12
1555,2,9
1556,2,9
1557,4,11
1558,7,14
1559,2,9
1560,1,8
1561,4,11
1562,8,15
1563,8,15
1564,1,8
1565,5,12
1566,3,10
1567,5,12
1568,4,11
1569,6,13
1570,3,10
1571,7,14
1572,3,10
1573,7,14
1574,6,13
1575,1,8
1576,6,13
