*BaseSeed:1004,Group:1
*CHUNK,SEED:1004,GROUP:B
1001,4,11
1002,2,9
1003,5,12
1004,3,10
1005,7,14
1006,6,13
1007,1,8
1008,5,12
1009,8,15
1010,4,11
1011,2,9
1012,8,15
1013,3,10
1014,4,11
1015,1,8
1016,1,8
1017,6,13
1018,8,15
1019,2,9
1020,7,14
1021,5,12
1022,6,13
1023,7,14
1024,3,10
*WARNING*
*CHUNK,GROUP:A
1025,6,5
1026,6,5
1027,5,4
1028,3,2
1029,2,1
1030,4,3
1031,1,0
1032,2,1
1033,3,2
1034,1,0
1035,7,6
1036,1,0
1037,2,1
1038,8,7
1039,8,7
1040,4,3
1041,5,4
1042,7,6
1043,4,3
1044,5,4
1045,6,5
1046,8,7
1047,3,2
1048,7,6
*CHUNK,GROUP:A
1049,8,7
1050,8,7
1051,4,3
1052,1,0
1053,5,4
1054,2,1
1055,2,1
1056,5,4
1057,7,6
1058,3,2
1059,5,4
1060,3,2
1061,6,5
1062,4,3
1063,7,6
1064,1,0
1065,4,3
1066,6,5
1067,6,5
1068,2,1
1069,7,6
1070,1,0
1071,3,2
1072,8,7
*CHUNK,GROUP:B
1073,1,8
1074,6,13
1075,2,9
1076,7,14
1077,2,9
1078,5,12
1079,4,11
1080,7,14
1081,6,13
1082,1,8
1083,4,11
1084,4,11
1085,7,14
1086,6,13
1087,8,15
1088,3,10
1089,2,9
1090,5,12
1091,1,8
1092,3,10
1093,8,15
1094,3,10
1095,5,12
1096,8,15
*BREAK*
*CHUNK,GROUP:B
1097,5,12
1098,5,12
1099,7,14
1100,5,12
1101,2,9
1102,3,10
1103,1,8
1104,6,13
1105,1,8
1106,3,10
1107,2,9
1108,2,9
1109,6,13
1110,7,14
1111,6,13
1112,8,15
1113,4,11
1114,8,15
1115,4,11
1116,7,14
1117,3,10
1118,4,11
1119,8,15
1120,1,8
*CHUNK,GROUP:B
1121,6,13
1122,1,8
1123,5,12
1124,2,9
1125,5,12
1126,3,10
1127,4,11
1128,8,15
1129,7,14
1130,3,10
1131,3,10
1132,2,9
1133,7,14
1134,4,11
1135,8,15
1136,8,15
1137,6,13
1138,1,8
1139,4,11
1140,7,14
1141,2,9
1142,1,8
1143,5,12
1144,6,13
*CHUNK,GROUP:A
1145,6,5
1146,1,0
1147,7,6
1148,1,0
1149,8,7
1150,3,2
1151,6,5
1152,2,1
1153,3,2
1154,5,4
1155,5,4
1156,3,2
1157,8,7
1158,4,3
1159,6,5
1160,4,3
1161,2,1
1162,5,4
1163,4,3
1164,1,0
1165,7,6
1166,8,7
1167,7,6
1168,2,1
*CHUNK,GROUP:A
1169,1,0
1170,5,4
1171,7,6
1172,8,7
1173,1,0
1174,4,3
1175,1,0
1176,5,4
1177,8,7
1178,4,3
1179,5,4
1180,3,2
1181,3,2
1182,8,7
1183,3,2
1184,7,6
1185,2,1
1186,6,5
1187,4,3
1188,2,1
1189,6,5
1190,7,6
1191,6,5
1192,2,1
*CHUNK,GROUP:B
1193,6,13
1194,3,10
1195,3,10
1196,5,12
1197,8,15
1198,1,8
1199,7,14
1200,5,12
1201,2,9
1202,5,12
1203,1,8
1204,4,11
1205,3,10
1206,4,11
1207,7,14
1208,1,8
1209,2,9
1210,4,11
1211,2,9
1212,7,14
1213,6,13
1214,8,15
1215,6,13
1216,8,15
*CHUNK,GROUP:B
1217,6,13
1218,5,12
1219,6,13
1220,5,12
1221,8,15
1222,3,10
1223,1,8
1224,4,11
1225,4,11
1226,2,9
1227,8,15
1228,5,12
1229,1,8
1230,7,14
1231,2,9
1232,8,15
1233,7,14
1234,3,10
1235,1,8
1236,6,13
1237,7,14
1238,3,10
1239,4,11
1240,2,9
*WARNING*
*CHUNK,GROUP:A
1241,5,4
1242,1,0
1243,4,3
1244,3,2
1245,6,5
1246,3,2
1247,1,0
1248,6,5
1249,8,7
1250,5,4
1251,2,1
1252,6,5
1253,1,0
1254,4,3
1255,4,3
1256,8,7
1257,3,2
1258,7,6
1259,2,1
1260,7,6
1261,5,4
1262,7,6
1263,2,1
1264,8,7
*BREAK*
*CHUNK,GROUP:A
1265,3,2
1266,1,0
1267,7,6
1268,2,1
1269,4,3
1270,6,5
1271,5,4
1272,6,5
1273,2,1
1274,1,0
1275,8,7
1276,5,4
1277,8,7
1278,1,0
1279,2,1
1280,7,6
1281,4,3
1282,3,2
1283,4,3
1284,5,4
1285,3,2
1286,6,5
1287,7,6
1288,8,7
*CHUNK,GROUP:A
1289,2,1
1290,6,5
1291,1,0
1292,1,0
1293,6,5
1294,4,3
1295,8,7
1296,7,6
1297,5,4
1298,4,3
1299,7,6
1300,3,2
1301,2,1
1302,8,7
1303,2,1
1304,5,4
1305,3,2
1306,3,2
1307,4,3
1308,5,4
1309,8,7
1310,7,6
1311,6,5
1312,1,0
*WARNING*
*CHUNK,GROUP:B
1313,8,15
1314,6,13
1315,2,9
1316,2,9
1317,6,13
1318,2,9
1319,4,11
1320,6,13
1321,5,12
1322,1,8
1323,7,14
1324,7,14
1325,4,11
1326,3,10
1327,8,15
1328,5,12
1329,4,11
1330,3,10
1331,5,12
1332,7,14
1333,1,8
1334,3,10
1335,8,15
1336,1,8
*CHUNK,GROUP:B
1337,4,11
1338,2,9
1339,7,14
1340,3,10
1341,2,9
1342,2,9
1343,6,13
1344,8,15
1345,5,12
1346,5,12
1347,5,12
1348,1,8
1349,7,14
1350,8,15
1351,8,15
1352,1,8
1353,6,13
1354,6,13
1355,3,10
1356,7,14
1357,1,8
1358,3,10
1359,4,11
1360,4,11
*CHUNK,GROUP:A
1361,5,4
1362,2,1
1363,8,7
1364,4,3
1365,6,5
1366,3,2
1367,4,3
1368,8,7
1369,7,6
1370,5,4
1371,3,2
1372,1,0
1373,2,1
1374,7,6
1375,4,3
1376,7,6
1377,1,0
1378,6,5
1379,8,7
1380,1,0
1381,3,2
1382,6,5
1383,5,4
1384,2,1
*CHUNK,GROUP:A
1385,8,7
1386,1,0
1387,1,0
1388,2,1
1389,5,4
1390,7,6
1391,6,5
1392,7,6
1393,7,6
1394,4,3
1395,3,2
1396,8,7
1397,2,1
1398,3,2
1399,1,0
1400,4,3
1401,4,3
1402,2,1
1403,6,5
1404,6,5
1405,5,4
1406,8,7
1407,3,2
1408,5,4
*WARNING*
*CHUNK,GROUP:B
1409,3,10
1410,6,13
1411,6,13
1412,1,8
1413,7,14
1414,2,9
1415,4,11
1416,2,9
1417,1,8
1418,5,12
1419,2,9
1420,4,11
1421,1,8
1422,8,15
1423,5,12
1424,8,15
1425,3,10
1426,4,11
1427,3,10
1428,7,14
1429,8,15
1430,7,14
1431,6,13
1432,5,12
*BREAK*
*CHUNK,GROUP:B
1433,5,12
1434,7,14
1435,8,15
1436,1,8
1437,2,9
1438,6,13
1439,1,8
1440,3,10
1441,2,9
1442,4,11
1443,4,11
1444,7,14
1445,6,13
1446,8,15
1447,1,8
1448,3,10
1449,5,12
1450,5,12
1451,3,10
1452,7,14
1453,4,11
1454,8,15
1455,2,9
1456,6,13
*CHUNK,GROUP:B
1457,6,13
1458,5,12
1459,1,8
1460,3,10
1461,1,8
1462,2,9
1463,4,11
1464,2,9
1465,4,11
1466,3,10
1467,8,15
1468,6,13
1469,5,12
1470,5,12
1471,4,11
1472,2,9
1473,3,10
1474,1,8
1475,8,15
1476,7,14
1477,7,14
1478,8,15
1479,7,14
1480,6,13
*CHUNK,GROUP:A
1481,2,1
1482,7,6
1483,4,3
1484,8,7
1485,6,5
1486,5,4
1487,1,0
1488,7,6
