*BaseSeed:1044,Group:1
*CHUNK,SEED:1044,GROUP:B
1001,3,10
1002,3,10
1003,1,8
1004,8,15
1005,2,9
1006,3,10
1007,8,15
1008,4,11
1009,1,8
1010,3,10
1011,5,12
1012,6,13
1013,4,11
1014,6,13
1015,5,12
1016,2,9
1017,1,8
1018,6,13
1019,7,14
1020,1,8
1021,1,8
1022,5,12
1023,3,10
1024,2,9
1025,7,14
1026,8,15
1027,4,11
1028,7,14
1029,7,14
1030,4,11
1031,7,14
1032,8,15
1033,5,12
1034,5,12
1035,2,9
1036,8,15
1037,2,9
1038,4,11
1039,6,13
1040,6,13
*BREAK*
*CHUNK,GROUP:B
1041,7,14
1042,5,12
1043,4,11
1044,8,15
1045,2,9
1046,7,14
1047,3,10
1048,5,12
1049,6,13
1050,4,11
1051,8,15
1052,4,11
1053,2,9
1054,6,13
1055,7,14
1056,3,10
1057,8,15
1058,7,14
1059,6,13
1060,1,8
1061,1,8
1062,5,12
1063,1,8
1064,6,13
1065,1,8
1066,8,15
1067,3,10
1068,5,12
1069,2,9
1070,6,13
1071,1,8
1072,7,14
1073,3,10
1074,2,9
1075,4,11
1076,3,10
1077,8,15
1078,4,11
1079,2,9
1080,5,12
*BREAK*
*CHUNK,GROUP:A
1081,6,5
1082,3,2
1083,4,3
1084,1,0
1085,4,3
1086,4,3
1087,5,4
1088,8,7
1089,7,6
1090,8,7
1091,3,2
1092,4,3
1093,3,2
1094,5,4
1095,1,0
1096,1,0
1097,7,6
1098,8,7
1099,1,0
1100,6,5
1101,3,2
1102,8,7
1103,6,5
1104,2,1
1105,2,1
1106,4,3
1107,8,7
1108,5,4
1109,2,1
1110,3,2
1111,2,1
1112,7,6
1113,1,0
1114,7,6
1115,2,1
1116,6,5
1117,5,4
1118,5,4
1119,7,6
1120,6,5
*BREAK*
*CHUNK,GROUP:A
1121,1,0
1122,5,4
1123,7,6
1124,5,4
1125,4,3
1126,3,2
1127,4,3
1128,1,0
1129,7,6
1130,8,7
1131,5,4
1132,8,7
1133,4,3
1134,2,1
1135,6,5
1136,1,0
1137,5,4
1138,4,3
1139,8,7
1140,1,0
1141,6,5
1142,3,2
1143,3,2
1144,3,2
1145,5,4
1146,1,0
1147,4,3
1148,7,6
1149,7,6
1150,8,7
1151,2,1
1152,2,1
1153,6,5
1154,7,6
1155,3,2
1156,2,1
1157,6,5
1158,2,1
1159,8,7
1160,6,5
*BREAK*
*CHUNK,GROUP:B
1161,7,14
1162,6,13
1163,2,9
1164,5,12
1165,8,15
1166,1,8
1167,4,11
1168,8,15
1169,7,14
1170,3,10
1171,7,14
1172,3,10
1173,6,13
1174,4,11
1175,1,8
1176,8,15
1177,3,10
1178,1,8
1179,7,14
1180,5,12
1181,2,9
1182,7,14
1183,1,8
1184,6,13
1185,8,15
1186,3,10
1187,2,9
1188,5,12
1189,8,15
1190,4,11
1191,6,13
1192,1,8
1193,6,13
1194,5,12
1195,2,9
1196,2,9
1197,5,12
1198,3,10
1199,4,11
1200,4,11
*BREAK*
*CHUNK,GROUP:B
1201,1,8
1202,6,13
1203,8,15
1204,3,10
1205,4,11
1206,1,8
1207,4,11
1208,4,11
1209,3,10
1210,7,14
1211,2,9
1212,1,8
1213,1,8
1214,1,8
1215,6,13
1216,6,13
1217,3,10
1218,8,15
1219,2,9
1220,5,12
1221,7,14
1222,7,14
1223,2,9
1224,6,13
1225,7,14
1226,5,12
1227,4,11
1228,8,15
1229,3,10
1230,3,10
1231,4,11
1232,8,15
1233,8,15
1234,6,13
1235,5,12
1236,2,9
1237,7,14
1238,2,9
1239,5,12
1240,5,12
*BREAK*
*CHUNK,GROUP:A
1241,3,2
1242,3,2
1243,2,1
1244,8,7
1245,7,6
1246,6,5
1247,5,4
1248,4,3
1249,4,3
1250,4,3
1251,3,2
1252,7,6
1253,5,4
1254,1,0
1255,3,2
1256,2,1
1257,7,6
1258,6,5
1259,4,3
1260,5,4
1261,1,0
1262,1,0
1263,3,2
1264,5,4
1265,8,7
1266,8,7
1267,2,1
1268,6,5
1269,2,1
1270,2,1
1271,5,4
1272,1,0
1273,6,5
1274,7,6
1275,7,6
1276,1,0
1277,6,5
1278,8,7
1279,8,7
1280,4,3
*BREAK*
*CHUNK,GROUP:A
1281,7,6
1282,3,2
1283,1,0
1284,6,5
1285,4,3
1286,2,1
1287,3,2
1288,1,0
1289,3,2
1290,8,7
1291,6,5
1292,2,1
1293,4,3
1294,2,1
1295,5,4
1296,3,2
1297,4,3
1298,7,6
1299,2,1
1300,1,0
1301,5,4
1302,8,7
1303,8,7
1304,6,5
1305,6,5
1306,5,4
1307,6,5
1308,8,7
1309,5,4
1310,1,0
1311,4,3
1312,1,0
1313,7,6
1314,2,1
1315,7,6
1316,8,7
1317,4,3
1318,5,4
1319,7,6
1320,3,2
*BREAK*
*CHUNK,GROUP:B
1321,6,13
1322,1,8
1323,6,13
1324,6,13
1325,3,10
1326,4,11
1327,3,10
1328,8,15
1329,3,10
1330,8,15
1331,5,12
1332,7,14
1333,7,14
1334,2,9
1335,4,11
1336,6,13
1337,8,15
1338,8,15
1339,7,14
1340,1,8
1341,3,10
1342,5,12
1343,2,9
1344,5,12
1345,6,13
1346,4,11
1347,5,12
1348,1,8
1349,7,14
1350,8,15
1351,3,10
1352,7,14
1353,1,8
1354,2,9
1355,2,9
1356,5,12
1357,2,9
1358,4,11
1359,4,11
1360,1,8
*BREAK*
*CHUNK,GROUP:B
1361,5,12
1362,2,9
1363,2,9
1364,6,13
1365,2,9
1366,1,8
1367,7,14
1368,6,13
1369,3,10
1370,7,14
1371,2,9
1372,5,12
1373,2,9
1374,8,15
1375,1,8
1376,4,11
1377,1,8
1378,3,10
1379,8,15
1380,6,13
1381,5,12
1382,8,15
1383,5,12
1384,8,15
1385,3,10
1386,8,15
1387,1,8
1388,4,11
1389,4,11
1390,4,11
1391,4,11
1392,7,14
1393,7,14
1394,5,12
1395,7,14
1396,3,10
1397,6,13
1398,6,13
1399,3,10
1400,1,8
*BREAK*
*CHUNK,GROUP:A
1401,6,5
1402,6,5
1403,2,1
1404,5,4
1405,1,0
1406,6,5
1407,1,0
1408,3,2
1409,4,3
1410,8,7
1411,2,1
1412,1,0
1413,4,3
1414,5,4
1415,8,7
1416,8,7
1417,7,6
1418,8,7
1419,5,4
1420,3,2
1421,8,7
1422,3,2
1423,1,0
1424,5,4
1425,6,5
1426,2,1
1427,3,2
1428,5,4
1429,4,3
1430,4,3
1431,4,3
1432,7,6
1433,2,1
1434,1,0
1435,7,6
1436,2,1
1437,7,6
1438,6,5
1439,3,2
1440,7,6
*BREAK*
*CHUNK,GROUP:A
1441,1,0
1442,3,2
1443,5,4
1444,1,0
1445,1,0
1446,1,0
1447,8,7
1448,6,5
1449,5,4
1450,4,3
1451,4,3
1452,8,7
1453,3,2
1454,7,6
1455,7,6
1456,2,1
1457,2,1
1458,2,1
1459,2,1
1460,8,7
1461,8,7
1462,6,5
1463,3,2
1464,8,7
1465,6,5
1466,5,4
1467,6,5
1468,4,3
1469,7,6
1470,7,6
1471,3,2
1472,1,0
1473,4,3
1474,5,4
1475,4,3
1476,5,4
1477,2,1
1478,6,5
1479,7,6
1480,3,2
*BREAK*
*CHUNK,GROUP:B
1481,5,12
1482,8,15
1483,4,11
1484,4,11
1485,7,14
1486,2,9
1487,4,11
1488,3,10
1489,5,12
1490,5,12
1491,5,12
1492,7,14
1493,6,13
1494,6,13
1495,7,14
1496,3,10
1497,3,10
1498,3,10
1499,2,9
1500,8,15
1501,2,9
1502,1,8
1503,6,13
1504,7,14
1505,6,13
1506,4,11
1507,2,9
1508,2,9
1509,4,11
1510,3,10
1511,7,14
1512,1,8
1513,1,8
1514,1,8
1515,1,8
1516,8,15
1517,8,15
1518,6,13
1519,8,15
1520,5,12
*BREAK*
*CHUNK,GROUP:B
1521,3,10
1522,2,9
1523,4,11
1524,4,11
1525,7,14
1526,5,12
1527,6,13
1528,3,10
1529,8,15
1530,2,9
1531,1,8
1532,8,15
1533,5,12
1534,2,9
1535,4,11
1536,1,8
1537,3,10
1538,3,10
1539,6,13
1540,8,15
1541,7,14
1542,2,9
1543,3,10
1544,1,8
1545,6,13
1546,4,11
1547,5,12
1548,5,12
1549,8,15
1550,5,12
1551,1,8
1552,7,14
1553,4,11
1554,7,14
1555,7,14
1556,8,15
1557,6,13
1558,6,13
1559,2,9
1560,1,8
*BREAK*
*CHUNK,GROUP:A
1561,2,1
1562,5,4
1563,8,7
1564,7,6
1565,3,2
1566,1,0
1567,4,3
1568,4,3
1569,4,3
1570,4,3
1571,8,7
1572,7,6
1573,1,0
1574,7,6
1575,6,5
1576,5,4
1577,1,0
1578,7,6
1579,8,7
1580,6,5
1581,5,4
1582,8,7
1583,7,6
1584,2,1
1585,3,2
1586,1,0
1587,2,1
1588,5,4
1589,3,2
1590,1,0
1591,2,1
1592,2,1
1593,6,5
1594,6,5
1595,5,4
1596,4,3
1597,3,2
1598,3,2
1599,6,5
1600,8,7
*BREAK*
*CHUNK,GROUP:A
1601,6,5
1602,5,4
1603,5,4
1604,2,1
1605,8,7
1606,3,2
1607,2,1
1608,6,5
1609,1,0
1610,3,2
1611,2,1
1612,4,3
1613,5,4
1614,7,6
1615,8,7
1616,8,7
1617,1,0
1618,8,7
1619,7,6
1620,1,0
1621,4,3
1622,6,5
1623,3,2
1624,3,2
1625,7,6
1626,7,6
1627,1,0
1628,4,3
1629,2,1
1630,1,0
1631,6,5
1632,7,6
1633,4,3
1634,4,3
1635,6,5
1636,5,4
1637,8,7
1638,5,4
1639,2,1
1640,3,2
*BREAK*
*CHUNK,GROUP:B
1641,8,15
1642,4,11
1643,5,12
1644,6,13
1645,6,13
1646,8,15
1647,4,11
1648,4,11
1649,8,15
1650,2,9
1651,4,11
1652,7,14
1653,3,10
1654,5,12
1655,5,12
1656,1,8
1657,8,15
1658,3,10
1659,3,10
1660,1,8
1661,1,8
1662,6,13
1663,5,12
1664,3,10
1665,5,12
1666,7,14
1667,7,14
1668,1,8
1669,7,14
1670,7,14
1671,4,11
1672,3,10
1673,2,9
1674,2,9
1675,6,13
1676,6,13
1677,2,9
1678,1,8
1679,2,9
1680,8,15
*BREAK*
*CHUNK,GROUP:B
1681,6,13
1682,5,12
1683,3,10
1684,3,10
1685,2,9
1686,2,9
1687,7,14
1688,5,12
1689,5,12
1690,7,14
1691,5,12
1692,4,11
1693,6,13
1694,7,14
1695,7,14
1696,6,13
1697,1,8
1698,3,10
1699,2,9
1700,4,11
1701,4,11
1702,6,13
1703,8,15
1704,3,10
1705,8,15
1706,1,8
1707,4,11
1708,6,13
1709,8,15
1710,2,9
1711,8,15
1712,7,14
1713,4,11
1714,1,8
1715,1,8
1716,3,10
1717,1,8
1718,5,12
1719,2,9
1720,8,15
