*BaseSeed:1014,Group:1
*CHUNK,SEED:1014,GROUP:B
1001,2,9
1002,2,9
1003,8,15
1004,8,15
1005,5,12
1006,7,14
1007,1,8
1008,6,13
1009,6,13
1010,5,12
1011,3,10
1012,1,8
1013,4,11
1014,4,11
1015,7,14
1016,7,14
1017,7,14
1018,3,10
1019,8,15
1020,3,10
1021,1,8
1022,4,11
1023,3,10
1024,5,12
1025,6,13
1026,5,12
1027,4,11
1028,8,15
1029,2,9
1030,1,8
1031,6,13
1032,2,9
1033,2,9
1034,8,15
1035,3,10
1036,6,13
1037,4,11
1038,1,8
1039,7,14
1040,5,12
*BREAK*
*CHUNK,GROUP:B
1041,2,9
1042,1,8
1043,3,10
1044,6,13
1045,6,13
1046,1,8
1047,5,12
1048,4,11
1049,2,9
1050,1,8
1051,4,11
1052,7,14
1053,2,9
1054,1,8
1055,5,12
1056,3,10
1057,7,14
1058,3,10
1059,8,15
1060,7,14
1061,5,12
1062,3,10
1063,7,14
1064,8,15
1065,2,9
1066,4,11
1067,1,8
1068,4,11
1069,8,15
1070,7,14
1071,2,9
1072,6,13
1073,8,15
1074,6,13
1075,8,15
1076,5,12
1077,4,11
1078,5,12
1079,3,10
1080,6,13
*BREAK*
*CHUNK,GROUP:A
1081,3,2
1082,7,6
1083,2,1
1084,5,4
1085,7,6
1086,1,0
1087,1,0
1088,7,6
1089,1,0
1090,8,7
1091,4,3
1092,8,7
1093,5,4
1094,2,1
1095,5,4
1096,4,3
1097,5,4
1098,3,2
1099,3,2
1100,8,7
1101,6,5
1102,2,1
1103,7,6
1104,4,3
1105,1,0
1106,2,1
1107,1,0
1108,8,7
1109,8,7
1110,4,3
1111,3,2
1112,7,6
1113,6,5
1114,3,2
1115,6,5
1116,5,4
1117,6,5
1118,2,1
1119,4,3
1120,6,5
*BREAK*
*CHUNK,GROUP:A
1121,8,7
1122,5,4
1123,6,5
1124,7,6
1125,2,1
1126,1,0
1127,3,2
1128,4,3
1129,4,3
1130,5,4
1131,5,4
1132,6,5
1133,1,0
1134,8,7
1135,8,7
1136,5,4
1137,3,2
1138,6,5
1139,2,1
1140,7,6
1141,4,3
1142,6,5
1143,8,7
1144,3,2
1145,4,3
1146,6,5
1147,7,6
1148,7,6
1149,5,4
1150,3,2
1151,2,1
1152,8,7
1153,2,1
1154,7,6
1155,1,0
1156,2,1
1157,3,2
1158,1,0
1159,4,3
1160,1,0
*BREAK*
*CHUNK,GROUP:B
1161,4,11
1162,7,14
1163,4,11
1164,5,12
1165,3,10
1166,6,13
1167,1,8
1168,4,11
1169,3,10
1170,6,13
1171,1,8
1172,2,9
1173,8,15
1174,3,10
1175,2,9
1176,1,8
1177,1,8
1178,8,15
1179,4,11
1180,5,12
1181,6,13
1182,7,14
1183,7,14
1184,7,14
1185,7,14
1186,2,9
1187,5,12
1188,5,12
1189,8,15
1190,8,15
1191,2,9
1192,2,9
1193,6,13
1194,8,15
1195,3,10
1196,3,10
1197,4,11
1198,6,13
1199,5,12
1200,1,8
*BREAK*
*CHUNK,GROUP:B
1201,6,13
1202,4,11
1203,3,10
1204,4,11
1205,2,9
1206,7,14
1207,5,12
1208,7,14
1209,3,10
1210,8,15
1211,5,12
1212,8,15
1213,4,11
1214,1,8
1215,2,9
1216,6,13
1217,6,13
1218,2,9
1219,5,12
1220,4,11
1221,3,10
1222,2,9
1223,6,13
1224,8,15
1225,4,11
1226,1,8
1227,3,10
1228,5,12
1229,7,14
1230,7,14
1231,3,10
1232,1,8
1233,7,14
1234,1,8
1235,8,15
1236,5,12
1237,2,9
1238,6,13
1239,8,15
1240,1,8
*BREAK*
*CHUNK,GROUP:A
1241,8,7
1242,6,5
1243,3,2
1244,7,6
1245,6,5
1246,7,6
1247,5,4
1248,8,7
1249,2,1
1250,5,4
1251,1,0
1252,8,7
1253,5,4
1254,4,3
1255,6,5
1256,3,2
1257,2,1
1258,5,4
1259,7,6
1260,5,4
1261,6,5
1262,1,0
1263,3,2
1264,3,2
1265,2,1
1266,7,6
1267,4,3
1268,6,5
1269,3,2
1270,2,1
1271,7,6
1272,4,3
1273,2,1
1274,4,3
1275,4,3
1276,1,0
1277,8,7
1278,8,7
1279,1,0
1280,1,0
*BREAK*
*CHUNK,GROUP:A
1281,1,0
1282,2,1
1283,2,1
1284,2,1
1285,4,3
1286,1,0
1287,6,5
1288,4,3
1289,4,3
1290,8,7
1291,6,5
1292,7,6
1293,4,3
1294,7,6
1295,3,2
1296,7,6
1297,6,5
1298,8,7
1299,5,4
1300,1,0
1301,3,2
1302,3,2
1303,8,7
1304,7,6
1305,1,0
1306,2,1
1307,5,4
1308,4,3
1309,6,5
1310,3,2
1311,5,4
1312,5,4
1313,7,6
1314,8,7
1315,2,1
1316,1,0
1317,5,4
1318,8,7
1319,6,5
1320,3,2
*BREAK*
*CHUNK,GROUP:B
1321,8,15
1322,1,8
1323,3,10
1324,4,11
1325,5,12
1326,1,8
1327,5,12
1328,5,12
1329,1,8
1330,7,14
1331,1,8
1332,4,11
1333,6,13
1334,3,10
1335,2,9
1336,7,14
1337,8,15
1338,2,9
