*BaseSeed:1000,Group:1
*CHUNK,SEED:1000,GROUP:B
1001,8,15
1002,3,10
1003,5,12
1004,4,11
1005,7,14
1006,6,13
1007,1,8
1008,1,8
1009,4,11
1010,8,15
1011,5,12
1012,8,15
1013,6,13
1014,2,9
1015,7,14
1016,3,10
1017,3,10
1018,2,9
1019,6,13
1020,4,11
1021,5,12
1022,1,8
1023,7,14
1024,2,9
*WARNING*
*CHUNK,GROUP:A
1025,5,4
1026,7,6
1027,4,3
1028,2,1
1029,1,0
1030,6,5
1031,1,0
1032,6,5
1033,2,1
1034,4,3
1035,8,7
1036,2,1
1037,7,6
1038,3,2
1039,4,3
1040,3,2
1041,3,2
1042,8,7
1043,5,4
1044,6,5
1045,7,6
1046,8,7
1047,5,4
1048,1,0
*CHUNK,GROUP:A
1049,2,1
1050,2,1
1051,3,2
1052,1,0
1053,6,5
1054,8,7
1055,8,7
1056,8,7
1057,4,3
1058,5,4
1059,1,0
1060,3,2
1061,7,6
1062,6,5
1063,4,3
1064,3,2
1065,7,6
1066,1,0
1067,5,4
1068,5,4
1069,2,1
1070,6,5
1071,4,3
1072,7,6
*CHUNK,GROUP:B
1073,3,10
1074,2,9
1075,7,14
1076,1,8
1077,1,8
1078,4,11
1079,3,10
1080,5,12
1081,7,14
1082,4,11
1083,3,10
1084,5,12
1085,6,13
1086,5,12
1087,6,13
1088,2,9
1089,6,13
1090,8,15
1091,7,14
1092,8,15
1093,8,15
1094,4,11
1095,2,9
1096,1,8
*BREAK*
*CHUNK,GROUP:B
1097,3,10
1098,4,11
1099,3,10
1100,5,12
1101,2,9
1102,1,8
1103,8,15
1104,2,9
1105,8,15
1106,1,8
1107,4,11
1108,2,9
1109,5,12
1110,4,11
1111,8,15
1112,6,13
1113,7,14
1114,6,13
1115,7,14
1116,3,10
1117,7,14
1118,5,12
1119,1,8
1120,6,13
*CHUNK,GROUP:B
1121,1,8
1122,5,12
1123,2,9
1124,3,10
1125,7,14
1126,8,15
1127,8,15
1128,6,13
1129,5,12
1130,4,11
1131,4,11
1132,7,14
1133,2,9
1134,2,9
1135,1,8
1136,3,10
1137,6,13
1138,5,12
1139,8,15
1140,6,13
1141,1,8
1142,4,11
1143,7,14
1144,3,10
*CHUNK,GROUP:A
1145,7,6
1146,1,0
1147,7,6
1148,2,1
1149,6,5
1150,3,2
1151,7,6
1152,8,7
1153,2,1
1154,6,5
1155,8,7
1156,5,4
1157,8,7
1158,4,3
1159,3,2
1160,1,0
1161,2,1
1162,4,3
1163,6,5
1164,1,0
1165,4,3
1166,5,4
1167,5,4
1168,3,2
*CHUNK,GROUP:A
1169,2,1
1170,1,0
1171,1,0
1172,5,4
1173,4,3
1174,8,7
1175,6,5
1176,7,6
1177,3,2
1178,4,3
1179,4,3
1180,8,7
1181,3,2
1182,5,4
1183,3,2
1184,6,5
1185,6,5
1186,2,1
1187,5,4
1188,1,0
1189,7,6
1190,2,1
1191,8,7
1192,7,6
*CHUNK,GROUP:B
1193,1,8
1194,3,10
1195,5,12
1196,6,13
1197,4,11
1198,4,11
1199,7,14
1200,6,13
1201,3,10
1202,6,13
1203,8,15
1204,7,14
1205,1,8
1206,8,15
1207,2,9
1208,2,9
1209,5,12
1210,2,9
1211,8,15
1212,7,14
1213,5,12
1214,3,10
1215,1,8
1216,4,11
*CHUNK,GROUP:B
1217,2,9
1218,4,11
1219,2,9
1220,5,12
1221,5,12
1222,7,14
1223,1,8
1224,8,15
1225,4,11
1226,8,15
1227,6,13
1228,3,10
1229,2,9
1230,3,10
1231,5,12
1232,4,11
1233,7,14
1234,7,14
1235,6,13
1236,1,8
1237,3,10
1238,6,13
1239,1,8
1240,8,15
*WARNING*
*CHUNK,GROUP:A
1241,7,6
1242,1,0
1243,8,7
1244,6,5
1245,4,3
1246,8,7
1247,8,7
1248,6,5
1249,4,3
1250,3,2
1251,5,4
1252,5,4
1253,2,1
1254,1,0
1255,3,2
1256,6,5
1257,2,1
1258,4,3
1259,5,4
1260,7,6
1261,3,2
1262,7,6
1263,1,0
1264,2,1
*BREAK*
*CHUNK,GROUP:A
1265,8,7
1266,5,4
1267,2,1
1268,2,1
1269,6,5
1270,4,3
1271,4,3
1272,7,6
1273,1,0
1274,1,0
1275,2,1
1276,7,6
1277,5,4
1278,3,2
1279,6,5
1280,1,0
1281,6,5
1282,3,2
1283,8,7
1284,7,6
1285,8,7
1286,4,3
