*BaseSeed:1005,Group:0
*CHUNK,SEED:1005,GROUP:A
1001,3,2
1002,7,6
1003,2,1
1004,6,5
1005,6,5
1006,7,6
1007,5,4
1008,1,0
1009,8,7
1010,1,0
1011,2,1
1012,1,0
1013,7,6
1014,3,2
1015,6,5
1016,4,3
1017,3,2
1018,5,4
1019,2,1
1020,8,7
1021,5,4
1022,4,3
1023,4,3
1024,8,7
*BREAK*
*CHUNK,GROUP:A
1025,4,3
1026,1,0
1027,5,4
1028,3,2
1029,2,1
1030,7,6
1031,6,5
1032,2,1
1033,1,0
1034,3,2
1035,2,1
1036,6,5
1037,4,3
1038,5,4
1039,8,7
1040,3,2
1041,6,5
1042,1,0
1043,7,6
1044,7,6
1045,8,7
1046,4,3
1047,8,7
1048,5,4
*BREAK*
*CHUNK,GROUP:B
1049,3,10
1050,5,12
1051,2,9
1052,1,8
1053,6,13
1054,2,9
1055,8,15
1056,8,15
1057,1,8
1058,6,13
1059,7,14
1060,8,15
1061,3,10
1062,4,11
1063,7,14
1064,1,8
1065,7,14
1066,5,12
1067,2,9
1068,5,12
1069,3,10
1070,4,11
1071,6,13
1072,4,11
*BREAK*
*CHUNK,GROUP:B
1073,8,15
1074,7,14
1075,4,11
1076,8,15
1077,7,14
1078,5,12
1079,2,9
1080,6,13
1081,3,10
1082,2,9
1083,3,10
1084,1,8
1085,1,8
1086,8,15
1087,5,12
1088,7,14
1089,1,8
1090,6,13
1091,5,12
1092,3,10
1093,2,9
1094,4,11
1095,4,11
1096,6,13
*BREAK*
*CHUNK,GROUP:A
1097,8,7
1098,5,4
1099,7,6
1100,7,6
1101,3,2
1102,5,4
1103,2,1
1104,1,0
1105,2,1
1106,2,1
1107,6,5
1108,5,4
1109,4,3
1110,1,0
1111,6,5
1112,3,2
1113,3,2
1114,1,0
1115,8,7
1116,8,7
1117,4,3
1118,4,3
1119,7,6
1120,6,5
*BREAK*
*CHUNK,GROUP:A
1121,7,6
1122,8,7
1123,4,3
1124,3,2
1125,1,0
1126,6,5
1127,1,0
1128,5,4
1129,4,3
1130,3,2
1131,7,6
1132,5,4
1133,2,1
1134,7,6
1135,2,1
1136,2,1
1137,8,7
1138,3,2
1139,8,7
1140,5,4
1141,1,0
1142,6,5
1143,4,3
1144,6,5
*BREAK*
*CHUNK,GROUP:B
1145,3,10
1146,2,9
1147,7,14
1148,4,11
1149,8,15
1150,5,12
1151,1,8
1152,5,12
1153,4,11
1154,2,9
1155,7,14
1156,6,13
1157,2,9
1158,1,8
1159,5,12
1160,6,13
1161,6,13
1162,4,11
1163,3,10
1164,8,15
1165,3,10
1166,8,15
1167,7,14
1168,1,8
*BREAK*
*CHUNK,GROUP:B
1169,7,14
1170,5,12
1171,1,8
1172,5,12
1173,1,8
1174,2,9
1175,4,11
1176,2,9
1177,1,8
1178,7,14
1179,8,15
1180,4,11
1181,3,10
1182,4,11
1183,8,15
1184,6,13
1185,5,12
1186,6,13
1187,7,14
1188,2,9
1189,8,15
1190,3,10
1191,6,13
1192,3,10
*BREAK*
*CHUNK,GROUP:A
1193,6,5
1194,3,2
1195,4,3
1196,3,2
1197,7,6
1198,4,3
1199,1,0
1200,6,5
1201,5,4
1202,3,2
1203,8,7
1204,5,4
1205,2,1
1206,5,4
1207,8,7
1208,2,1
1209,7,6
1210,1,0
1211,2,1
1212,8,7
1213,1,0
1214,7,6
1215,6,5
1216,4,3
*BREAK*
*CHUNK,GROUP:A
1217,3,2
1218,2,1
1219,1,0
1220,3,2
1221,6,5
1222,5,4
1223,4,3
1224,6,5
1225,5,4
1226,4,3
1227,8,7
1228,7,6
1229,8,7
