*BaseSeed:1105,Group:1
*CHUNK,SEED:1105,GROUP:B
1001,4,11
1002,3,10
1003,1,8
1004,3,10
1005,5,12
1006,4,11
1007,1,8
1008,3,10
1009,5,12
1010,2,9
1011,6,13
1012,1,8
1013,7,14
1014,6,13
1015,4,11
1016,2,9
1017,2,9
1018,7,14
1019,3,10
1020,6,13
1021,2,9
1022,7,14
1023,5,12
1024,3,10
1025,8,15
1026,4,11
1027,7,14
1028,1,8
1029,8,15
1030,5,12
1031,8,15
1032,5,12
1033,8,15
1034,6,13
1035,8,15
1036,4,11
1037,7,14
1038,2,9
1039,1,8
1040,6,13
*BREAK*
*CHUNK,GROUP:A
1041,3,2
1042,5,4
1043,6,5
1044,7,6
1045,5,4
1046,8,7
1047,2,1
1048,6,5
1049,4,3
1050,7,6
1051,5,4
1052,7,6
1053,6,5
1054,2,1
1055,3,2
1056,1,0
1057,1,0
1058,2,1
1059,5,4
1060,6,5
1061,8,7
1062,5,4
1063,2,1
1064,1,0
1065,8,7
1066,8,7
1067,4,3
1068,4,3
1069,4,3
1070,2,1
1071,7,6
1072,1,0
1073,6,5
1074,4,3
1075,3,2
1076,8,7
1077,3,2
1078,7,6
1079,1,0
1080,3,2
*BREAK*
*CHUNK,GROUP:B
1081,2,9
1082,4,11
1083,6,13
1084,7,14
1085,4,11
1086,3,10
1087,1,8
1088,6,13
1089,4,11
1090,4,11
1091,3,10
1092,7,14
1093,5,12
1094,5,12
1095,8,15
1096,6,13
1097,7,14
1098,1,8
1099,8,15
1100,2,9
1101,5,12
1102,7,14
1103,2,9
1104,6,13
1105,8,15
1106,5,12
1107,1,8
1108,1,8
1109,4,11
1110,7,14
1111,2,9
1112,3,10
1113,3,10
1114,1,8
1115,6,13
1116,2,9
1117,5,12
1118,8,15
1119,3,10
1120,8,15
*BREAK*
*CHUNK,GROUP:A
1121,2,1
1122,4,3
1123,8,7
1124,7,6
1125,8,7
1126,6,5
1127,7,6
1128,4,3
1129,5,4
1130,7,6
1131,6,5
1132,2,1
1133,7,6
1134,8,7
1135,3,2
1136,5,4
1137,5,4
1138,5,4
1139,3,2
1140,3,2
1141,4,3
1142,6,5
1143,4,3
1144,2,1
1145,3,2
1146,4,3
1147,6,5
1148,1,0
1149,2,1
1150,1,0
1151,3,2
1152,1,0
1153,5,4
1154,1,0
1155,1,0
1156,6,5
1157,8,7
1158,8,7
1159,7,6
1160,2,1
*BREAK*
*CHUNK,GROUP:B
1161,7,14
1162,3,10
1163,4,11
1164,1,8
1165,4,11
1166,5,12
1167,2,9
1168,5,12
1169,6,13
1170,2,9
1171,2,9
1172,8,15
1173,4,11
1174,8,15
1175,5,12
1176,1,8
1177,8,15
1178,7,14
1179,6,13
1180,8,15
1181,7,14
1182,6,13
1183,2,9
1184,3,10
1185,4,11
1186,5,12
1187,1,8
1188,5,12
1189,2,9
1190,7,14
1191,7,14
1192,3,10
1193,1,8
1194,3,10
1195,1,8
1196,8,15
1197,6,13
1198,3,10
1199,4,11
1200,6,13
*BREAK*
*CHUNK,GROUP:A
1201,8,7
1202,1,0
1203,7,6
1204,6,5
1205,8,7
1206,2,1
1207,5,4
1208,2,1
1209,7,6
1210,2,1
1211,2,1
1212,7,6
1213,5,4
1214,1,0
1215,5,4
1216,6,5
1217,4,3
1218,3,2
1219,2,1
1220,6,5
1221,6,5
1222,4,3
1223,6,5
1224,4,3
1225,3,2
1226,3,2
1227,8,7
1228,4,3
1229,5,4
1230,1,0
1231,1,0
1232,4,3
1233,5,4
1234,1,0
1235,7,6
1236,8,7
1237,8,7
1238,3,2
1239,3,2
1240,7,6
*BREAK*
*CHUNK,GROUP:B
1241,8,15
1242,2,9
1243,8,15
1244,7,14
1245,5,12
1246,5,12
1247,1,8
1248,6,13
1249,6,13
1250,5,12
1251,6,13
1252,5,12
1253,3,10
1254,4,11
1255,1,8
1256,3,10
1257,4,11
1258,7,14
1259,2,9
1260,6,13
1261,4,11
1262,1,8
1263,2,9
1264,8,15
1265,7,14
1266,3,10
1267,2,9
1268,2,9
1269,1,8
1270,3,10
1271,7,14
1272,8,15
1273,6,13
1274,5,12
1275,4,11
1276,8,15
1277,3,10
1278,7,14
1279,1,8
1280,4,11
*BREAK*
*CHUNK,GROUP:A
1281,4,3
1282,8,7
1283,3,2
1284,5,4
1285,5,4
1286,5,4
1287,2,1
1288,7,6
1289,5,4
1290,3,2
1291,5,4
1292,2,1
1293,7,6
1294,6,5
1295,1,0
1296,1,0
1297,4,3
1298,4,3
1299,3,2
1300,7,6
1301,8,7
1302,7,6
1303,8,7
1304,4,3
1305,3,2
1306,7,6
1307,1,0
1308,1,0
1309,1,0
1310,6,5
1311,4,3
1312,8,7
1313,2,1
1314,3,2
1315,2,1
1316,6,5
1317,6,5
1318,2,1
1319,8,7
1320,6,5
*BREAK*
*CHUNK,GROUP:B
1321,2,9
1322,3,10
1323,5,12
1324,5,12
1325,1,8
1326,4,11
1327,6,13
1328,5,12
1329,6,13
1330,3,10
1331,8,15
1332,1,8
1333,2,9
1334,2,9
1335,7,14
1336,6,13
1337,8,15
1338,1,8
1339,5,12
1340,3,10
1341,4,11
1342,4,11
1343,4,11
1344,2,9
1345,8,15
