*BaseSeed:1004,Group:0
*CHUNK,SEED:1004,GROUP:A
1001,4,3
1002,2,1
1003,5,4
1004,3,2
1005,7,6
1006,6,5
1007,1,0
1008,5,4
1009,8,7
1010,4,3
1011,2,1
1012,8,7
1013,3,2
1014,4,3
1015,1,0
1016,1,0
1017,6,5
1018,8,7
1019,2,1
1020,7,6
1021,5,4
1022,6,5
1023,7,6
1024,3,2
*WARNING*
*CHUNK,GROUP:B
1025,6,13
1026,6,13
1027,5,12
1028,3,10
1029,2,9
1030,4,11
1031,1,8
1032,2,9
1033,3,10
1034,1,8
1035,7,14
1036,1,8
1037,2,9
1038,8,15
1039,8,15
1040,4,11
1041,5,12
1042,7,14
1043,4,11
1044,5,12
1045,6,13
1046,8,15
1047,3,10
1048,7,14
*CHUNK,GROUP:B
1049,8,15
1050,8,15
1051,4,11
1052,1,8
1053,5,12
1054,2,9
1055,2,9
1056,5,12
1057,7,14
1058,3,10
1059,5,12
1060,3,10
1061,6,13
1062,4,11
1063,7,14
1064,1,8
1065,4,11
1066,6,13
1067,6,13
1068,2,9
1069,7,14
1070,1,8
1071,3,10
1072,8,15
*CHUNK,GROUP:A
1073,1,0
1074,6,5
1075,2,1
1076,7,6
1077,2,1
1078,5,4
1079,4,3
1080,7,6
1081,6,5
1082,1,0
1083,4,3
1084,4,3
1085,7,6
1086,6,5
1087,8,7
1088,3,2
1089,2,1
1090,5,4
1091,1,0
1092,3,2
1093,8,7
1094,3,2
1095,5,4
1096,8,7
*BREAK*
*CHUNK,GROUP:A
1097,5,4
1098,5,4
1099,7,6
1100,5,4
1101,2,1
1102,3,2
1103,1,0
1104,6,5
1105,1,0
1106,3,2
1107,2,1
1108,2,1
1109,6,5
1110,7,6
1111,6,5
1112,8,7
1113,4,3
1114,8,7
1115,4,3
1116,7,6
1117,3,2
1118,4,3
1119,8,7
1120,1,0
*CHUNK,GROUP:A
1121,6,5
1122,1,0
1123,5,4
1124,2,1
1125,5,4
1126,3,2
1127,4,3
1128,8,7
1129,7,6
1130,3,2
1131,3,2
1132,2,1
1133,7,6
1134,4,3
1135,8,7
1136,8,7
1137,6,5
1138,1,0
1139,4,3
1140,7,6
1141,2,1
1142,1,0
1143,5,4
1144,6,5
*CHUNK,GROUP:B
1145,6,13
1146,1,8
1147,7,14
1148,1,8
1149,8,15
1150,3,10
1151,6,13
1152,2,9
1153,3,10
1154,5,12
1155,5,12
1156,3,10
1157,8,15
1158,4,11
1159,6,13
1160,4,11
1161,2,9
1162,5,12
1163,4,11
1164,1,8
1165,7,14
1166,8,15
1167,7,14
1168,2,9
*CHUNK,GROUP:B
1169,1,8
1170,5,12
1171,7,14
1172,8,15
1173,1,8
1174,4,11
1175,1,8
1176,5,12
1177,8,15
1178,4,11
1179,5,12
1180,3,10
1181,3,10
1182,8,15
1183,3,10
1184,7,14
1185,2,9
1186,6,13
1187,4,11
1188,2,9
1189,6,13
1190,7,14
1191,6,13
1192,2,9
*CHUNK,GROUP:A
1193,6,5
1194,3,2
1195,3,2
1196,5,4
1197,8,7
1198,1,0
1199,7,6
1200,5,4
1201,2,1
1202,5,4
1203,1,0
1204,4,3
1205,3,2
1206,4,3
1207,7,6
1208,1,0
1209,2,1
1210,4,3
1211,2,1
1212,7,6
1213,6,5
1214,8,7
1215,6,5
1216,8,7
*CHUNK,GROUP:A
1217,6,5
1218,5,4
1219,6,5
1220,5,4
1221,8,7
1222,3,2
1223,1,0
1224,4,3
1225,4,3
1226,2,1
1227,8,7
1228,5,4
1229,1,0
1230,7,6
1231,2,1
1232,8,7
1233,7,6
1234,3,2
1235,1,0
1236,6,5
1237,7,6
1238,3,2
1239,4,3
1240,2,1
*WARNING*
*CHUNK,GROUP:B
1241,5,12
1242,1,8
1243,4,11
1244,3,10
1245,6,13
1246,3,10
1247,1,8
1248,6,13
1249,8,15
1250,5,12
1251,2,9
1252,6,13
1253,1,8
1254,4,11
1255,4,11
1256,8,15
1257,3,10
1258,7,14
1259,2,9
1260,7,14
1261,5,12
1262,7,14
1263,2,9
1264,8,15
*BREAK*
*CHUNK,GROUP:B
1265,3,10
1266,1,8
1267,7,14
1268,2,9
1269,4,11
1270,6,13
1271,5,12
1272,6,13
1273,2,9
1274,1,8
1275,8,15
1276,5,12
1277,8,15
1278,1,8
1279,2,9
1280,7,14
1281,4,11
1282,3,10
1283,4,11
1284,5,12
1285,3,10
1286,6,13
1287,7,14
1288,8,15
*CHUNK,GROUP:B
1289,2,9
1290,6,13
1291,1,8
1292,1,8
1293,6,13
1294,4,11
1295,8,15
1296,7,14
1297,5,12
1298,4,11
1299,7,14
1300,3,10
1301,2,9
1302,8,15
1303,2,9
1304,5,12
1305,3,10
1306,3,10
1307,4,11
1308,5,12
1309,8,15
1310,7,14
1311,6,13
1312,1,8
*WARNING*
*CHUNK,GROUP:A
1313,8,7
1314,6,5
1315,2,1
1316,2,1
1317,6,5
1318,2,1
1319,4,3
1320,6,5
1321,5,4
1322,1,0
1323,7,6
1324,7,6
1325,4,3
1326,3,2
1327,8,7
1328,5,4
1329,4,3
1330,3,2
1331,5,4
1332,7,6
1333,1,0
1334,3,2
1335,8,7
1336,1,0
*CHUNK,GROUP:A
1337,4,3
1338,2,1
1339,7,6
1340,3,2
1341,2,1
1342,2,1
1343,6,5
1344,8,7
1345,5,4
1346,5,4
1347,5,4
1348,1,0
1349,7,6
1350,8,7
1351,8,7
1352,1,0
1353,6,5
1354,6,5
1355,3,2
1356,7,6
1357,1,0
1358,3,2
1359,4,3
1360,4,3
*CHUNK,GROUP:B
1361,5,12
1362,2,9
1363,8,15
1364,4,11
1365,6,13
1366,3,10
1367,4,11
1368,8,15
1369,7,14
1370,5,12
1371,3,10
1372,1,8
1373,2,9
1374,7,14
1375,4,11
1376,7,14
1377,1,8
1378,6,13
1379,8,15
1380,1,8
1381,3,10
1382,6,13
1383,5,12
1384,2,9
*CHUNK,GROUP:B
1385,8,15
1386,1,8
1387,1,8
1388,2,9
1389,5,12
1390,7,14
1391,6,13
1392,7,14
1393,7,14
1394,4,11
1395,3,10
1396,8,15
1397,2,9
1398,3,10
1399,1,8
1400,4,11
1401,4,11
1402,2,9
1403,6,13
1404,6,13
1405,5,12
1406,8,15
1407,3,10
1408,5,12
*WARNING*
*CHUNK,GROUP:A
1409,3,2
1410,6,5
1411,6,5
1412,1,0
1413,7,6
1414,2,1
1415,4,3
1416,2,1
1417,1,0
1418,5,4
1419,2,1
1420,4,3
1421,1,0
1422,8,7
1423,5,4
1424,8,7
1425,3,2
1426,4,3
1427,3,2
1428,7,6
1429,8,7
1430,7,6
1431,6,5
1432,5,4
*BREAK*
*CHUNK,GROUP:A
1433,5,4
1434,7,6
1435,8,7
1436,1,0
1437,2,1
1438,6,5
1439,1,0
1440,3,2
1441,2,1
1442,4,3
1443,4,3
1444,7,6
1445,6,5
1446,8,7
1447,1,0
1448,3,2
1449,5,4
1450,5,4
1451,3,2
1452,7,6
1453,4,3
1454,8,7
1455,2,1
1456,6,5
*CHUNK,GROUP:A
1457,6,5
1458,5,4
1459,1,0
1460,3,2
1461,1,0
1462,2,1
1463,4,3
1464,2,1
1465,4,3
1466,3,2
1467,8,7
1468,6,5
1469,5,4
1470,5,4
1471,4,3
1472,2,1
1473,3,2
1474,1,0
1475,8,7
1476,7,6
1477,7,6
1478,8,7
1479,7,6
1480,6,5
*CHUNK,GROUP:B
1481,2,9
1482,7,14
1483,4,11
1484,8,15
1485,6,13
1486,5,12
1487,1,8
1488,7,14
1489,8,15
1490,3,10
1491,6,13
1492,5,12
1493,3,10
1494,4,11
1495,7,14
1496,2,9
1497,8,15
1498,3,10
1499,6,13
1500,2,9
1501,5,12
1502,4,11
1503,1,8
1504,1,8
*CHUNK,GROUP:B
1505,5,12
1506,1,8
1507,6,13
1508,4,11
1509,6,13
1510,8,15
1511,6,13
1512,7,14
1513,1,8
1514,7,14
1515,2,9
1516,1,8
1517,3,10
1518,4,11
1519,3,10
1520,8,15
1521,5,12
1522,5,12
1523,7,14
1524,2,9
1525,2,9
1526,4,11
1527,3,10
1528,8,15
*WARNING*
*CHUNK,GROUP:A
1529,4,3
1530,6,5
1531,1,0
1532,5,4
1533,4,3
1534,1,0
1535,5,4
1536,3,2
1537,7,6
1538,8,7
1539,4,3
1540,6,5
1541,3,2
1542,5,4
1543,1,0
1544,2,1
1545,8,7
1546,2,1
1547,2,1
1548,8,7
1549,7,6
1550,3,2
1551,6,5
1552,7,6
*CHUNK,GROUP:A
1553,7,6
1554,4,3
1555,5,4
1556,3,2
1557,5,4
1558,4,3
1559,3,2
1560,6,5
1561,7,6
1562,6,5
1563,4,3
1564,6,5
1565,8,7
1566,5,4
1567,8,7
1568,1,0
1569,7,6
1570,2,1
1571,2,1
1572,3,2
1573,8,7
1574,1,0
1575,2,1
1576,1,0
*CHUNK,GROUP:B
1577,2,9
1578,5,12
1579,4,11
1580,7,14
1581,3,10
1582,7,14
1583,2,9
1584,4,11
1585,1,8
1586,4,11
1587,1,8
1588,6,13
1589,6,13
1590,3,10
1591,2,9
1592,7,14
1593,5,12
1594,6,13
1595,1,8
1596,8,15
1597,8,15
1598,5,12
1599,3,10
1600,8,15
*BREAK*
*CHUNK,GROUP:B
1601,1,8
1602,2,9
1603,2,9
1604,8,15
1605,6,13
1606,4,11
1607,5,12
1608,4,11
1609,7,14
1610,2,9
1611,3,10
1612,1,8
1613,4,11
